split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1
val,0.3781823515892029,3.222484588623047,0.9367614388465881,0.009592151269316673,0.21469464898109436,-1.5519601106643677,-1.0642825365066528,0.4588066637516022,1.0779917240142822,1.0,0.0
val,0.260453462600708,2.638967752456665,1.118734359741211,-0.4564479887485504,1.0820327997207642,-1.6277649402618408,-1.3964674472808838,0.6690911054611206,-0.6363131999969482,0.0,1.0
val,0.4811781048774719,2.479440689086914,0.8345873951911926,-0.7066510915756226,-0.5417773723602295,-2.208002805709839,-0.979546844959259,1.0731621980667114,0.7878113389015198,1.0,0.0
val,-0.2537221610546112,2.6357674598693848,0.821027398109436,-0.05857958272099495,-0.27659404277801514,-2.7637054920196533,-0.9052402377128601,1.7789084911346436,-0.05783791095018387,0.0,1.0
val,0.4431386888027191,2.02675724029541,0.9182277917861938,-1.0668725967407227,0.14541617035865784,-1.2263737916946411,-0.7700920104980469,1.0756624937057495,0.8078185319900513,1.0,0.0
val,1.2894937992095947,1.6944351196289062,0.7312043309211731,1.0157588720321655,0.6542530059814453,-1.868976354598999,-0.6599097847938538,1.2924834489822388,0.5750091671943665,0.0,1.0
val,0.4707726538181305,3.229393482208252,0.6714673638343811,0.03078092262148857,0.0038755396381020546,-1.8153712749481201,-0.863197922706604,0.44245219230651855,1.1880384683609009,1.0,0.0
val,0.35337308049201965,2.067542791366577,-0.16814960539340973,0.2813397943973541,-0.7996847033500671,-2.12878680229187,0.22968162596225739,1.100520133972168,1.443766713142395,0.0,1.0
val,0.30851611495018005,2.6229422092437744,1.171759009361267,-0.8836874961853027,-0.23531731963157654,-1.4598493576049805,-0.6800897121429443,0.7279626131057739,1.4735240936279297,1.0,0.0
val,-0.7944614887237549,2.667785167694092,0.9307389259338379,-0.839931845664978,0.17536671459674835,-1.5051548480987549,-1.190405249595642,1.8472213745117188,1.6539016962051392,0.0,1.0
test,0.3906874656677246,1.9213296175003052,0.7692817449569702,-0.7891023755073547,0.02036229334771633,-1.7491317987442017,-0.5491337776184082,0.5915999412536621,1.2648106813430786,1.0,0.0
test,1.097891092300415,1.8215957880020142,0.25168174505233765,-0.6322371959686279,0.26031294465065,-1.6386713981628418,-1.9170653820037842,1.814278244972229,0.19359686970710754,0.0,1.0
test,0.2622937560081482,2.1774725914001465,1.1417226791381836,-0.22962351143360138,0.08327621966600418,-1.2980350255966187,-0.09123595058917999,0.6453650593757629,1.0725618600845337,1.0,0.0
test,-0.9273698329925537,2.4814889430999756,1.6572532653808594,0.28639328479766846,0.12372944504022598,-2.0938613414764404,-0.807601273059845,1.0305883884429932,1.2377169132232666,0.0,1.0
test,0.7688786387443542,2.0978293418884277,1.171874761581421,-0.6059450507164001,0.45598655939102173,-1.7790565490722656,-0.7203627228736877,0.3827416002750397,0.6675569415092468,1.0,0.0
test,0.9513077735900879,2.8322644233703613,1.3652271032333374,-1.2486941814422607,1.4750829935073853,-1.6382155418395996,-1.4432899951934814,0.6446336507797241,0.9319851994514465,0.0,1.0
test,0.939723551273346,2.2461254596710205,1.4452388286590576,-0.044698916375637054,-0.1462422013282776,-1.2921831607818604,-0.7228078842163086,0.5852161645889282,0.7256377935409546,1.0,0.0
test,1.247226357460022,2.020519495010376,1.1631453037261963,-1.0069864988327026,-0.9214707016944885,-2.6871678829193115,-0.9518227577209473,0.2363954335451126,0.6864664554595947,0.0,1.0
test,0.8432868123054504,2.4466402530670166,1.0071524381637573,-0.017736215144395828,-0.31115129590034485,-1.7942075729370117,-0.9355971217155457,0.5299732089042664,1.4490147829055786,1.0,0.0
test,-0.16744570434093475,2.198011875152588,1.6378867626190186,0.10726243257522583,-0.5519370436668396,-0.8889414072036743,0.1888750046491623,1.0396124124526978,-0.004341271240264177,0.0,1.0
test,0.5377529859542847,2.046180248260498,0.5097745656967163,-0.46886926889419556,-0.2633439302444458,-0.9831191301345825,-0.35384759306907654,0.6971745491027832,1.0459731817245483,1.0,0.0
test,-0.3293869197368622,1.7937277555465698,0.0005305225495249033,-0.0748574435710907,-0.15080639719963074,-0.38673141598701477,-1.1872704029083252,1.3486764430999756,0.7461410760879517,0.0,1.0
test,0.20115207135677338,2.960669994354248,0.7698091864585876,-0.8139607310295105,-0.4253391921520233,-1.7646636962890625,-0.5949164628982544,1.18465256690979,0.4108913540840149,1.0,0.0
test,0.8132977485656738,3.7159900665283203,0.8711864948272705,0.03758209943771362,0.8090292811393738,-1.5012236833572388,0.5684123039245605,1.2269209623336792,0.48083949089050293,0.0,1.0
test,0.20758721232414246,2.9035251140594482,1.0327271223068237,-0.8080060482025146,-0.44245827198028564,-1.9402834177017212,-0.987196683883667,0.9234583973884583,1.0944159030914307,1.0,0.0
test,-0.35509780049324036,2.3331027030944824,1.1566776037216187,-1.3946852684020996,0.48157426714897156,-1.6848056316375732,-1.0562092065811157,-0.3031923472881317,1.21230149269104,0.0,1.0
test,0.027879057452082634,2.419377326965332,0.6408982872962952,-0.2089981883764267,-0.10018623620271683,-1.943081021308899,-0.7719907164573669,0.23212960362434387,0.9993979930877686,1.0,0.0
test,1.617601990699768,1.9700196981430054,0.7175113558769226,-0.6646689176559448,1.0385268926620483,-1.090988278388977,0.20584508776664734,0.4953446388244629,0.3711039125919342,0.0,1.0
test,0.601116418838501,2.6837427616119385,0.5101749897003174,-0.5534877777099609,0.14149488508701324,-2.083223819732666,-1.4532949924468994,0.6577746868133545,0.8289924263954163,1.0,0.0
test,0.22704745829105377,1.9026873111724854,0.6294431686401367,-1.0352319478988647,1.6180111169815063,-1.5305999517440796,-1.133700966835022,0.8698973655700684,1.3079092502593994,0.0,1.0
test,0.7382667660713196,2.1724600791931152,0.16030101478099823,-0.12365864962339401,-0.09578988701105118,-1.3944536447525024,-0.9778103828430176,0.4966568052768707,1.1408684253692627,1.0,0.0
test,0.8608866930007935,2.7712395191192627,1.1192480325698853,-0.19443462789058685,-0.2202402651309967,-2.6072568893432617,-0.01387593150138855,2.1000475883483887,0.07400007545948029,0.0,1.0
test,0.9140598177909851,2.6750524044036865,0.7477582097053528,0.01144328061491251,-0.27899718284606934,-1.869891881942749,-0.21736755967140198,0.7522009611129761,0.309911847114563,1.0,0.0
test,-0.32687050104141235,3.240112781524658,0.28576168417930603,-1.2693942785263062,-0.10342443734407425,-0.3136504590511322,-1.0229347944259644,0.7016429901123047,0.5858290791511536,0.0,1.0
test,0.5013774633407593,3.11747407913208,0.7785583734512329,-0.24859479069709778,0.08004913479089737,-1.0519832372665405,-0.782558798789978,1.5477793216705322,0.8533750176429749,1.0,0.0
test,-0.5667900443077087,2.0451018810272217,0.8987711668014526,0.0628524124622345,-0.6043999195098877,-1.4021165370941162,0.05762952193617821,0.017898324877023697,1.477407693862915,0.0,1.0
test,0.6491743326187134,2.4792420864105225,0.54541015625,-0.6865772008895874,0.3486819863319397,-1.783605694770813,-0.06335687637329102,0.8066834211349487,0.33825546503067017,1.0,0.0
test,-0.5673395991325378,1.5685473680496216,0.7295907139778137,-0.40914836525917053,-0.8277269601821899,-0.8580384254455566,-0.27331075072288513,0.42910462617874146,0.9826916456222534,0.0,1.0
test,0.36742180585861206,2.479135274887085,1.0195367336273193,0.09641055762767792,0.006698142271488905,-1.049918293952942,-1.08294677734375,0.7025870084762573,1.3233669996261597,1.0,0.0
test,0.7768474221229553,2.404951333999634,0.17932499945163727,-1.7336831092834473,-0.9692410826683044,-1.29207181930542,-0.073797307908535,1.1204818487167358,1.2729946374893188,0.0,1.0
test,0.45204415917396545,2.937140464782715,0.330125093460083,-0.7842652201652527,-0.22508388757705688,-1.9126079082489014,-0.9251035451889038,0.9631606340408325,1.3348039388656616,1.0,0.0
test,0.8869889378547668,2.007122039794922,1.9164780378341675,-0.5633041858673096,-0.1879933774471283,-2.680793523788452,-0.07121703773736954,0.9806678295135498,1.5177357196807861,0.0,1.0
test,0.596788763999939,2.455230474472046,1.2427657842636108,-0.6858331561088562,-0.6074373126029968,-1.4868884086608887,-1.0731192827224731,1.0153414011001587,1.1718209981918335,1.0,0.0
test,0.6349125504493713,2.902261257171631,0.7289147973060608,-0.46573054790496826,-0.9198517203330994,-2.746657371520996,-0.23501333594322205,-0.2701031565666199,0.6883234977722168,0.0,1.0
test,0.4538320302963257,2.533212661743164,0.49105948209762573,-0.29787421226501465,-0.3702777624130249,-1.1573623418807983,-0.6279581189155579,0.12433110177516937,0.7411095499992371,1.0,0.0
test,-0.1223657876253128,2.3421149253845215,-0.22635816037654877,-0.6814876794815063,-1.0998862981796265,-1.7254395484924316,-0.7131612300872803,-0.09746230393648148,1.1389080286026,0.0,1.0
test,1.3637986183166504,2.7695565223693848,0.4620005190372467,-0.2870487868785858,0.32317599654197693,-1.4185864925384521,-0.5645811557769775,1.131278395652771,1.0567651987075806,1.0,0.0
test,0.47191086411476135,2.780646800994873,1.1358000040054321,-1.0484070777893066,-0.9579246640205383,-1.925872564315796,-1.8231399059295654,1.3997735977172852,1.7058422565460205,0.0,1.0
test,0.563795804977417,2.7559590339660645,0.026819244027137756,-0.013533568941056728,0.27327489852905273,-1.2356477975845337,-0.5499162673950195,1.1168434619903564,1.008249044418335,1.0,0.0
test,1.3857020139694214,3.3348703384399414,0.6423259377479553,-0.8358129858970642,-1.0423038005828857,-1.9546313285827637,-0.07100134342908859,1.4921882152557373,1.517998218536377,0.0,1.0
test,0.7952867150306702,2.8137617111206055,0.6584379076957703,-0.4453321099281311,-0.3158717155456543,-1.9679834842681885,-0.5633612275123596,0.1691376119852066,0.5614814758300781,1.0,0.0
test,0.21211831271648407,2.3665788173675537,0.22406336665153503,-0.03735661134123802,-1.1631675958633423,-2.6008365154266357,-0.6540939807891846,1.3684577941894531,0.03788995370268822,0.0,1.0
test,0.774080753326416,2.098054885864258,0.510795533657074,-0.36390164494514465,0.4835902154445648,-1.7541691064834595,-0.5021514892578125,0.9522804021835327,1.4105346202850342,1.0,0.0
test,0.3452777564525604,3.093573570251465,-0.02708735130727291,-0.9935746788978577,-1.3261644840240479,-1.4073526859283447,-0.10980254411697388,1.1947780847549438,0.23431798815727234,0.0,1.0
test,0.26973357796669006,2.307507038116455,0.5320574045181274,0.11341216415166855,-0.17914637923240662,-0.9515230655670166,-0.7789750695228577,0.673850953578949,0.5547111630439758,1.0,0.0
test,1.6369750499725342,3.5870020389556885,0.8431024551391602,0.2939061224460602,0.09225888550281525,-1.9966667890548706,-0.536949872970581,-0.11745242774486542,1.2979400157928467,0.0,1.0
test,0.5975342988967896,2.4514715671539307,0.6427034139633179,-0.15207423269748688,0.6743494272232056,-0.9538019895553589,-0.4236500561237335,0.7968928217887878,0.6248340010643005,1.0,0.0
test,0.9377965927124023,3.232537269592285,1.4914430379867554,-1.724500060081482,0.0026175815146416426,-1.4355792999267578,0.001491168630309403,1.3618991374969482,0.21392670273780823,0.0,1.0
test,0.019734518602490425,2.2947046756744385,0.7477549314498901,-0.5438423752784729,0.38685038685798645,-1.2327754497528076,-0.6803753972053528,0.8491578698158264,1.4076036214828491,1.0,0.0
test,0.05529750511050224,2.927164316177368,-0.19338339567184448,-1.1125061511993408,0.29970481991767883,-2.0407042503356934,-0.2154351770877838,1.2220675945281982,-0.37328583002090454,0.0,1.0
test,1.0716285705566406,3.0334460735321045,0.9532219171524048,-0.5039494037628174,0.10907354205846786,-1.6412427425384521,-0.0876987874507904,1.1109986305236816,1.0607372522354126,1.0,0.0
test,0.6799836158752441,1.0984742641448975,0.6184816360473633,-0.6379368901252747,0.7015396356582642,-1.365066647529602,-0.7098239064216614,1.565609335899353,0.0006875065737403929,0.0,1.0
test,0.21816052496433258,2.295039653778076,0.2658049166202545,-0.4471410810947418,0.029405102133750916,-1.7281696796417236,-0.024754678830504417,0.9068135023117065,0.8106376528739929,1.0,0.0
test,-0.7077873945236206,2.6716666221618652,-0.027291754260659218,0.04668235033750534,-0.2334500402212143,-0.6615384221076965,-0.8770921230316162,1.5647457838058472,1.223505973815918,0.0,1.0
test,0.5419289469718933,3.3549413681030273,1.2682448625564575,-0.5919390320777893,0.15817448496818542,-1.493147373199463,-1.0470852851867676,0.8005863428115845,0.7906733155250549,1.0,0.0
test,1.1634478569030762,1.9179515838623047,-0.5738272070884705,0.010629563592374325,-0.059688348323106766,-1.282950520515442,-0.5084714889526367,0.6280022859573364,1.8467400074005127,0.0,1.0
test,0.64190673828125,2.1253254413604736,0.5305212140083313,-0.09193029999732971,0.610320508480072,-1.2038639783859253,-0.6665763258934021,0.7890644669532776,0.4294090270996094,1.0,0.0
test,0.5751107335090637,3.503443479537964,1.3219765424728394,-0.6832232475280762,-0.7548774480819702,-1.971903681755066,-0.7587416768074036,1.006592869758606,2.2367911338806152,0.0,1.0
test,0.5398159623146057,2.715872049331665,0.8545559644699097,0.25158897042274475,-0.3980557322502136,-1.0349456071853638,-0.7216038703918457,0.6416390538215637,0.5398326516151428,1.0,0.0
test,0.07778884470462799,2.3712117671966553,0.9582619667053223,0.1127762570977211,-0.9820278286933899,-2.5722062587738037,0.2914535701274872,1.279248833656311,1.260587453842163,0.0,1.0
test,0.6803169846534729,2.3056793212890625,0.4202978014945984,-0.8584047555923462,-0.18783429265022278,-1.0083636045455933,-0.5380418300628662,1.2366644144058228,0.6154337525367737,1.0,0.0
test,1.4514896869659424,2.70228910446167,1.358696699142456,0.5364240407943726,0.9743946194648743,-2.3467748165130615,-1.2989763021469116,0.6440677642822266,1.1837571859359741,0.0,1.0
test,0.6552859544754028,2.709108591079712,0.8197725415229797,-1.0456948280334473,-0.3026784062385559,-1.85163152217865,-0.9018214344978333,0.3370796740055084,0.9221836924552917,1.0,0.0
test,-0.6796136498451233,2.737504243850708,1.3548780679702759,0.2223324477672577,0.038175906985998154,-1.2492811679840088,-1.4250807762145996,0.0289745032787323,0.20126670598983765,0.0,1.0
test,1.0144950151443481,2.6744489669799805,0.8763932585716248,-0.14563503861427307,-0.055766280740499496,-2.1473209857940674,-0.344552218914032,1.1862053871154785,0.4515637755393982,1.0,0.0
test,1.7822139263153076,2.688756227493286,1.2307194471359253,-0.6095719337463379,-0.48946088552474976,-2.3107237815856934,-0.7560577988624573,-0.06467323750257492,0.08573776483535767,0.0,1.0
test,0.42221516370773315,2.80735182762146,0.8130717277526855,-0.9887834191322327,-0.3360861539840698,-1.8467090129852295,-0.4334088861942291,0.7208417654037476,1.3111083507537842,1.0,0.0
test,-0.05471232160925865,3.1297287940979004,1.5246843099594116,-0.9090683460235596,1.523747205734253,-1.5333685874938965,-1.1585110425949097,0.9042121767997742,0.6461895704269409,0.0,1.0
test,0.2001999020576477,2.7914178371429443,0.6333766579627991,-0.8040287494659424,-0.3682577311992645,-1.3320175409317017,-0.35899293422698975,0.34784576296806335,0.7507225275039673,1.0,0.0
test,1.3588471412658691,2.5699198246002197,-0.48978814482688904,-1.0746558904647827,-0.43290185928344727,-2.522094488143921,-0.3667612671852112,0.7424637079238892,0.8119676113128662,0.0,1.0
test,0.41645368933677673,2.9791884422302246,1.418103814125061,-0.3333503305912018,-0.3475589156150818,-1.9166947603225708,-0.3638971447944641,0.8462671637535095,0.9575691819190979,1.0,0.0
test,0.746311366558075,2.3892054557800293,1.8289453983306885,-0.4488257169723511,-0.9819831252098083,-1.2023261785507202,-0.5124499797821045,-0.15036407113075256,1.5957847833633423,0.0,1.0
test,0.4630318284034729,2.4704232215881348,1.0280898809432983,-0.2502947449684143,-0.40739303827285767,-1.4593619108200073,-1.3663749694824219,1.138833999633789,1.282078742980957,1.0,0.0
test,0.2968636155128479,2.0044140815734863,0.2249993085861206,-0.2697349190711975,-0.26060882210731506,-2.426305055618286,-1.7372032403945923,1.1517497301101685,1.9620600938796997,0.0,1.0
test,0.7982112169265747,2.7934374809265137,0.9834031462669373,-0.2811243534088135,0.08629776537418365,-2.1143462657928467,-0.2594228684902191,1.297282338142395,1.2200031280517578,1.0,0.0
test,1.2566108703613281,2.7018911838531494,0.5250917077064514,0.7456395030021667,-0.9965291619300842,-1.56959068775177,-0.27316832542419434,0.07031696289777756,0.2695220708847046,0.0,1.0
test,0.6434791088104248,2.7602427005767822,0.0610136054456234,-0.0018194252625107765,0.00542873190715909,-1.864864706993103,-0.27139097452163696,0.825666606426239,0.9438042640686035,1.0,0.0
test,-0.11705171316862106,4.048557758331299,1.1197888851165771,-0.2928479313850403,0.08660534769296646,-0.8674409985542297,-0.16885624825954437,0.4217996597290039,1.3842253684997559,0.0,1.0
test,0.08028703182935715,2.570265293121338,0.23660729825496674,-0.8106269836425781,-0.20700892806053162,-1.8894211053848267,-0.6408661007881165,1.1800884008407593,0.781415581703186,1.0,0.0
test,0.9597944021224976,3.6403093338012695,1.4347484111785889,-0.6654466986656189,-1.0209914445877075,-1.2272989749908447,-0.9785220623016357,0.48652124404907227,1.740828275680542,0.0,1.0
test,0.36042580008506775,3.1058881282806396,0.3907698094844818,-0.1908612847328186,-0.07536209374666214,-1.1711384057998657,-0.13355402648448944,0.949432373046875,0.927330493927002,1.0,0.0
test,1.9704532623291016,1.87203049659729,0.08553595095872879,-0.3698238730430603,-0.2845625579357147,-1.6469812393188477,-0.7187442779541016,0.4321955740451813,1.6980149745941162,0.0,1.0
test,-0.15676894783973694,2.430110454559326,0.9628701210021973,-0.44336745142936707,-0.03879445418715477,-1.945906162261963,-0.769480288028717,1.2820782661437988,1.0823472738265991,1.0,0.0
test,0.7214410901069641,2.6195309162139893,0.0160405021160841,0.13411124050617218,0.05329767242074013,-1.9116737842559814,-0.9362114667892456,1.850704312324524,2.2457432746887207,0.0,1.0
test,0.735985279083252,2.880680799484253,1.014464020729065,-0.04722047224640846,0.44940006732940674,-1.2333470582962036,-0.6985874772071838,0.7245835661888123,1.482236623764038,1.0,0.0
test,-0.1071537435054779,2.034348249435425,0.8147436380386353,0.3046059310436249,0.7996346354484558,-1.5367100238800049,-1.6355164051055908,0.11030912399291992,1.6752086877822876,0.0,1.0
test,0.8508806228637695,2.3240549564361572,0.9058001041412354,0.3080559968948364,0.17098553478717804,-1.9182078838348389,-0.8446091413497925,1.2939311265945435,0.962473452091217,1.0,0.0
test,-0.20485761761665344,2.1689882278442383,0.05806490406394005,-0.5168098211288452,0.9347659945487976,-1.8470491170883179,0.5556178092956543,0.8255388140678406,1.1882730722427368,0.0,1.0
test,0.8984753489494324,2.4983065128326416,1.0947602987289429,-0.6174543499946594,-0.20892561972141266,-1.8139158487319946,-0.6173334121704102,0.30350592732429504,1.3458510637283325,1.0,0.0
test,1.1234906911849976,1.3621827363967896,0.910092830657959,-0.34849247336387634,0.3297140300273895,-1.6132210493087769,0.47840315103530884,0.445405513048172,1.5005998611450195,0.0,1.0
test,0.7219280004501343,2.6315579414367676,0.567665159702301,-1.082910418510437,-0.44872191548347473,-1.689975619316101,-0.2891348600387573,0.9048008322715759,0.7396447658538818,1.0,0.0
test,0.7232557535171509,3.6335668563842773,0.2482256144285202,-0.4501790702342987,-0.6157854795455933,-2.4941229820251465,-0.6704574823379517,-0.10914149880409241,0.24542833864688873,0.0,1.0
test,0.9384807348251343,2.3195838928222656,0.9864220023155212,-0.4458222985267639,0.2526775300502777,-2.2448995113372803,-0.5950615406036377,0.4900980293750763,1.0447427034378052,1.0,0.0
test,-0.15600335597991943,1.3605656623840332,0.8151719570159912,-0.3648674786090851,-0.01947660557925701,-0.6515664458274841,-0.6235299110412598,1.1784883737564087,-0.18237651884555817,0.0,1.0
test,-0.01177048310637474,2.6415579319000244,0.6927224397659302,-0.8671923875808716,-0.5590823888778687,-1.5446465015411377,-0.47431275248527527,0.8959572911262512,0.8630321025848389,1.0,0.0
test,0.8668779134750366,2.354297637939453,0.5680068135261536,-0.4526711404323578,0.07594481855630875,-2.7120606899261475,-1.9736006259918213,0.8412377834320068,1.7631181478500366,0.0,1.0
test,0.45484766364097595,2.6335442066192627,0.7112295627593994,0.37654969096183777,0.24176733195781708,-1.8510836362838745,-0.7297552227973938,0.6984983086585999,0.33805444836616516,1.0,0.0
test,0.21577511727809906,3.4536030292510986,1.2249284982681274,-0.42064425349235535,-0.7790899276733398,-0.5382431149482727,0.26637357473373413,1.2253305912017822,1.2467379570007324,0.0,1.0
test,0.052765801548957825,2.093674421310425,0.43210309743881226,0.09869445860385895,0.02683654986321926,-1.5695210695266724,-0.4592115581035614,0.6865523457527161,0.6823635697364807,1.0,0.0
test,0.9246810078620911,2.207789897918701,0.855887770652771,0.438790500164032,0.26953554153442383,-1.7311289310455322,0.9121391177177429,0.4246617555618286,0.5001785755157471,0.0,1.0
test,0.23981927335262299,2.9384117126464844,0.8376285433769226,-0.23880119621753693,-0.11946024000644684,-1.3333714008331299,-0.9158067107200623,0.3155011236667633,0.26020166277885437,1.0,0.0
test,-0.029620200395584106,1.8876674175262451,-0.17646506428718567,-0.368045836687088,0.21543903648853302,-1.6991897821426392,-0.07499072700738907,-0.4408293664455414,0.7251073122024536,0.0,1.0
test,0.32578498125076294,2.4305484294891357,0.902460515499115,0.3222288191318512,0.33158573508262634,-1.6433202028274536,-0.2924291491508484,0.586023211479187,1.0214076042175293,1.0,0.0
test,1.365761637687683,2.2559380531311035,1.05452299118042,0.5425447225570679,0.3317122757434845,-0.6781690716743469,-1.0884976387023926,-0.2827379107475281,0.9127474427223206,0.0,1.0
test,0.07633120566606522,2.3213143348693848,0.9720550775527954,0.15348254144191742,-0.39509937167167664,-1.3246700763702393,-0.6775873303413391,0.7879918813705444,1.1690800189971924,1.0,0.0
test,1.5305505990982056,1.8386106491088867,1.630238652229309,-0.5472542643547058,-0.39339420199394226,-0.8796935081481934,-1.19674813747406,0.12833628058433533,1.4206507205963135,0.0,1.0
test,0.317342072725296,2.0874273777008057,0.5764870643615723,-0.17296425998210907,-0.5460205078125,-1.6208666563034058,-0.22758054733276367,0.9923675656318665,0.7529400587081909,1.0,0.0
test,-0.1549064666032791,3.8409152030944824,0.29384785890579224,-1.1205095052719116,-0.23490102589130402,-2.10044527053833,-1.2950044870376587,0.23758955299854279,0.9397919178009033,0.0,1.0
test,0.8703439831733704,1.840597152709961,1.1315523386001587,-0.10943262279033661,-0.2451954334974289,-1.594799280166626,-0.6703234910964966,0.6263192296028137,0.9111219048500061,1.0,0.0
test,-0.5039597153663635,2.8393442630767822,2.2964224815368652,-0.28250935673713684,0.3339787721633911,-1.753841757774353,-0.9766221642494202,0.44130367040634155,1.075600266456604,0.0,1.0
test,0.0833929032087326,2.7031328678131104,0.7779043912887573,-0.5256022214889526,-0.07678280025720596,-1.5992845296859741,-1.4439619779586792,0.5598694086074829,1.1098319292068481,1.0,0.0
test,1.1545417308807373,1.744657278060913,0.7516384720802307,-0.15202116966247559,0.35447725653648376,-2.9971261024475098,-0.09763354063034058,1.4056543111801147,0.9847874641418457,0.0,1.0
test,0.545464813709259,2.8991432189941406,0.3158000707626343,-0.6727160215377808,-0.4625760614871979,-1.07339346408844,-0.4319789409637451,0.8881230354309082,0.5833628177642822,1.0,0.0
test,-0.3060793876647949,2.8570613861083984,1.3943185806274414,0.23714298009872437,0.8057188987731934,-0.42904117703437805,-1.0550024509429932,1.5147491693496704,0.9064343571662903,0.0,1.0
test,0.514890193939209,3.331143856048584,0.6435836553573608,-0.8600786328315735,0.31428736448287964,-1.5885170698165894,-0.9054657816886902,0.6260465383529663,0.9767507910728455,1.0,0.0
test,-0.8492716550827026,2.5671701431274414,1.0580915212631226,-0.49550583958625793,-0.040096744894981384,-0.33829525113105774,-0.15955160558223724,1.0044128894805908,1.0931706428527832,0.0,1.0
test,0.285258024930954,2.7681655883789062,1.2473665475845337,-0.06794595718383789,8.430132584180683e-05,-2.242347240447998,-0.6724740862846375,1.1588609218597412,0.7503548860549927,1.0,0.0
test,0.5770796537399292,2.0939831733703613,0.07196136564016342,-0.26973623037338257,0.7242816090583801,-1.0637222528457642,-2.2448232173919678,0.5061938166618347,1.0289125442504883,0.0,1.0
test,0.4085085690021515,2.5140039920806885,0.899712085723877,0.007982195354998112,0.0636499747633934,-1.914690375328064,-1.3825076818466187,0.4067753851413727,0.87343430519104,1.0,0.0
test,0.5207415819168091,2.4992763996124268,0.3974017798900604,-1.3854522705078125,-1.200727105140686,-1.1141974925994873,-1.4424229860305786,1.2796136140823364,1.49456787109375,0.0,1.0
test,1.0969852209091187,2.2458102703094482,0.548374354839325,-0.009555544704198837,0.06446937471628189,-1.1454297304153442,-0.5531693696975708,1.2551000118255615,1.1213544607162476,1.0,0.0
test,0.6173295974731445,1.7672861814498901,0.09042204916477203,-0.9554358124732971,-0.5042888522148132,-2.717313528060913,-1.5860363245010376,1.142507791519165,0.6498817801475525,0.0,1.0
test,0.3950653076171875,3.163733959197998,0.9626114964485168,-0.16429762542247772,-0.20439831912517548,-1.2144588232040405,-0.8102301359176636,0.26645296812057495,0.6902625560760498,1.0,0.0
test,-0.07387644797563553,2.67295503616333,1.8708575963974,-0.6563869118690491,-0.5815050005912781,-1.1077584028244019,0.41223061084747314,0.7040669918060303,1.4839812517166138,0.0,1.0
test,1.235114336013794,2.8258516788482666,0.9290409684181213,-0.38014131784439087,0.42936113476753235,-1.4424093961715698,-0.6954185962677002,0.609043538570404,1.3262676000595093,1.0,0.0
test,1.3992868661880493,3.838984251022339,0.6236211061477661,-0.651435375213623,-0.0021283694077283144,-1.247828483581543,-0.2852748930454254,1.9773025512695312,1.2699583768844604,0.0,1.0
test,0.7262235879898071,2.2067716121673584,0.5397375822067261,-0.24857158958911896,-0.14021719992160797,-1.4568692445755005,-0.5885142087936401,1.3917938470840454,0.16950321197509766,1.0,0.0
test,0.43482306599617004,2.053955316543579,0.9688217639923096,-1.154866099357605,-0.48982101678848267,-2.1864681243896484,-1.795762538909912,0.30398228764533997,-0.10911500453948975,0.0,1.0
