split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
val,-0.4773238003253937,3.864204168319702,-2.0223171710968018,-1.0612003803253174,4.485764503479004,2.6037654876708984,0.3748738765716553,4.623953819274902,-0.4022345542907715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,-1.180267572402954,-0.5125303268432617,2.0645852088928223,-2.2485623359680176,-1.777506947517395,-0.744002103805542,-2.5572478771209717,3.4147682189941406,-0.3289563059806824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,3.8468401432037354,1.184262990951538,-1.45386803150177,-2.4239614009857178,-0.4678648114204407,5.614772319793701,-1.8785080909729004,-0.7023470401763916,-2.3151695728302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,2.3573157787323,0.7606204152107239,2.3763718605041504,-1.9852709770202637,3.11418080329895,-3.7644031047821045,6.027552127838135,4.422476768493652,0.683671772480011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.7375403642654419,0.46867799758911133,-1.6419923305511475,-0.8391873836517334,2.089088201522827,0.30152207612991333,-0.29901444911956787,1.6240944862365723,-0.8182375431060791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.23234450817108154,1.099115252494812,-1.6495020389556885,-0.3268640339374542,2.8714611530303955,-0.5902526378631592,1.4086625576019287,1.7802845239639282,-1.466320276260376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-1.3473997116088867,-1.0387502908706665,-2.509627342224121,0.9113932847976685,2.4241714477539062,-0.29611313343048096,1.0928865671157837,1.7081818580627441,-0.8738757967948914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.28586244583129883,-1.1138240098953247,-0.4583835005760193,-0.882868766784668,2.112743377685547,1.4296525716781616,-1.2143970727920532,-1.3408558368682861,-0.4976518154144287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,0.7578614950180054,-0.3244342803955078,-3.7933545112609863,1.4651843309402466,3.7650489807128906,1.0754352807998657,2.1185975074768066,0.33025893568992615,2.025296211242676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-1.7566022872924805,-0.6960540413856506,-2.1246137619018555,1.8939977884292603,1.9043666124343872,-0.3551425337791443,-3.241966962814331,1.0309827327728271,2.4504144191741943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,-0.9673203825950623,-0.7988958954811096,-4.1114935874938965,-3.6934213638305664,-0.49331536889076233,2.4413084983825684,-2.5481221675872803,1.350756049156189,1.483892560005188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,1.6743054389953613,-2.697192907333374,0.7331416606903076,0.3376631736755371,0.8470163941383362,-0.9604012370109558,5.107940196990967,-2.0463063716888428,-4.171618461608887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,-3.6122305393218994,2.8819565773010254,-3.1908981800079346,-1.0730328559875488,5.841526985168457,4.287079334259033,2.0413625240325928,5.9289140701293945,-1.274082899093628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.5957359075546265,0.8746250867843628,-0.9424779415130615,0.21843676269054413,2.1469669342041016,-0.023703282698988914,0.3773735761642456,1.033677339553833,-0.5200274586677551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.0883716344833374,1.4522838592529297,-0.3361198902130127,0.034808285534381866,2.3332672119140625,0.3712631165981293,-0.3949337303638458,2.25258731842041,-0.5847561955451965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-1.2435619831085205,1.5966087579727173,-1.7703056335449219,-0.7862483859062195,2.257227659225464,-0.8121397495269775,1.555347204208374,1.0922280550003052,-1.9447089433670044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.4164438545703888,0.5358602404594421,-1.0299571752548218,-2.6441853046417236,2.6975550651550293,-1.0592068433761597,0.603278398513794,3.940030813217163,-2.120211362838745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,2.5266945362091064,0.6958326101303101,-3.4094364643096924,0.3586955666542053,-0.5351026058197021,2.4466471672058105,1.40205717086792,1.0630756616592407,-2.6929476261138916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-3.4999403953552246,-1.6426705121994019,-4.028727054595947,2.218519687652588,0.6003032326698303,0.4068337082862854,0.5919063687324524,0.904167115688324,-0.6631979942321777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,0.8848788142204285,1.0243370532989502,1.3721797466278076,-2.636643648147583,-0.9344730377197266,1.348647952079773,4.164571285247803,3.058347225189209,-3.5396533012390137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,5.050262928009033,-0.3769606351852417,-5.55993127822876,2.2605180740356445,2.4210739135742188,0.8263177275657654,1.4641391038894653,0.5777398943901062,-5.037272930145264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,2.2693285942077637,0.1122661828994751,0.7725605368614197,2.501616954803467,5.125325679779053,4.119396686553955,-2.085639476776123,-4.146534442901611,-3.021630048751831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.41288596391677856,0.026430753991007805,-1.2120628356933594,0.00971908774226904,1.7950201034545898,0.2570119798183441,0.7620019912719727,0.8248757719993591,-0.4762464761734009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.6595672965049744,1.0966002941131592,-2.9367799758911133,-0.306047260761261,2.318493604660034,0.5207934379577637,1.3434821367263794,1.5460186004638672,-0.9195907115936279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,2.0209972858428955,0.8637092113494873,-1.6607310771942139,0.11625019460916519,3.445906400680542,0.7879094481468201,-1.0549432039260864,2.9425482749938965,-1.1118282079696655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.7045029401779175,1.8499380350112915,-1.4752603769302368,1.6522589921951294,3.887115240097046,-2.0360803604125977,0.8001303672790527,1.883192539215088,-0.46759116649627686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,-0.10771837085485458,0.3931235671043396,-2.723837375640869,-1.4866936206817627,-0.29465019702911377,2.1020615100860596,1.6324619054794312,4.596295356750488,-1.2608661651611328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-1.7371714115142822,-0.3226667046546936,-0.34472793340682983,2.932121753692627,3.0440239906311035,2.544329881668091,-0.4143592119216919,4.121610164642334,1.4337880611419678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,0.9034616947174072,-0.41508758068084717,0.9971800446510315,0.9613029360771179,5.43351411819458,-3.091506004333496,0.5934381484985352,5.119603157043457,1.5134594440460205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,-0.9797300100326538,-5.6004509925842285,0.07458174973726273,0.8033956289291382,3.8057546615600586,1.5913392305374146,-3.699923515319824,0.27328377962112427,-1.453567385673523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,-0.16719965636730194,3.1658239364624023,-5.725490570068359,-3.477843761444092,1.624402642250061,3.524446725845337,-0.08867886662483215,-1.3392174243927002,-5.780038833618164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.4184711277484894,0.15596896409988403,-1.424177646636963,-0.06408518552780151,1.677976131439209,-0.004870062693953514,0.9348123073577881,0.929877519607544,-0.5678234100341797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.6323212385177612,1.3069877624511719,-1.4421378374099731,-1.1020439863204956,3.2220067977905273,0.17942975461483002,-0.37945714592933655,0.7473962903022766,-1.1547935009002686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.8987815976142883,0.652109682559967,-0.27850446105003357,-0.03928772732615471,2.9304184913635254,-1.996238112449646,-0.22665391862392426,0.5668109655380249,-1.7671350240707397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.1913640946149826,1.0860601663589478,-1.9216984510421753,1.224463701248169,5.585544586181641,-0.2858518362045288,-0.5512081980705261,1.3634724617004395,-0.8235800862312317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,-2.001866340637207,2.644780397415161,-0.6134089231491089,-1.391386866569519,1.7613472938537598,3.0161659717559814,2.0359139442443848,2.177462577819824,-0.9979889988899231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,1.743158221244812,-1.1827447414398193,0.4432712197303772,-4.724132537841797,2.4748895168304443,1.8084697723388672,2.737633228302002,0.9622136950492859,-1.0222169160842896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,4.726601600646973,1.3901214599609375,-2.1829659938812256,-1.2694016695022583,0.3683551549911499,-0.529449999332428,1.6933060884475708,5.217099189758301,2.13887619972229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,-2.2046070098876953,-3.870833396911621,-2.0036282539367676,0.8999701738357544,2.192897319793701,1.0177030563354492,4.376755714416504,-2.5066239833831787,1.3194003105163574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,1.2862000465393066,-0.8386637568473816,-1.6635688543319702,1.6471081972122192,7.719768524169922,-2.9263007640838623,5.66154670715332,3.9126768112182617,-1.4095150232315063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.45636245608329773,0.10265088081359863,-1.2880324125289917,-0.2845490276813507,2.0141260623931885,-0.1658351868391037,1.0963650941848755,1.3648450374603271,-0.4012320339679718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3229932487010956,0.9249781370162964,-2.285623788833618,0.5810942053794861,2.2039644718170166,-0.8385908007621765,0.8763411641120911,1.4812703132629395,-1.187397837638855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.40647342801094055,0.8932333588600159,-1.7653446197509766,1.768601655960083,0.3784220516681671,0.4539487361907959,1.056894302368164,1.7735131978988647,-0.7502536773681641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8400260806083679,0.19907107949256897,1.4739147424697876,-0.2250787317752838,3.1206822395324707,0.00422508642077446,-1.849342703819275,2.692138195037842,-0.5679250955581665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0571951866149902,1.1228193044662476,-1.1268351078033447,-1.1247923374176025,2.9450676441192627,-1.3383275270462036,-2.5454626083374023,0.2580873370170593,-3.7295796871185303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.325479507446289,-1.127557635307312,-0.4565853476524353,1.4850623607635498,0.45340439677238464,0.59382164478302,1.4033095836639404,0.4451175034046173,-1.971848726272583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.39683976769447327,-1.73798668384552,-4.611081123352051,2.4187560081481934,0.971086859703064,4.946374416351318,-0.4450265169143677,0.9745512008666992,0.8241412043571472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.9429590702056885,0.7467225790023804,-0.24626080691814423,-1.7552646398544312,3.986180305480957,3.0394349098205566,3.91504168510437,-0.25180283188819885,2.7796196937561035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.9253013134002686,-0.8413551449775696,-4.177449703216553,4.002674579620361,3.9064722061157227,5.2404866218566895,3.0738322734832764,-2.1604270935058594,-0.7892859578132629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6280748844146729,0.29578161239624023,-1.6468071937561035,0.25804346799850464,2.6785080432891846,0.6121113896369934,0.43983545899391174,1.8502088785171509,-0.5592042803764343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1192359924316406,0.6539894938468933,-1.8811339139938354,-0.6440223455429077,2.818223714828491,0.4958759844303131,-0.1253165304660797,1.8212815523147583,-0.5439922213554382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7948392629623413,-0.020138893276453018,-0.806168794631958,0.4451614022254944,3.5622239112854004,-0.29344242811203003,1.9687786102294922,3.136291980743408,-1.381622552871704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.390315055847168,1.5549356937408447,-0.2925392985343933,0.22584649920463562,3.315382719039917,1.9998173713684082,0.925196647644043,0.2696594297885895,1.0345838069915771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0643508434295654,-0.5775138139724731,-3.1410679817199707,0.6635863184928894,1.4515595436096191,-0.14749276638031006,-3.087819814682007,1.7637176513671875,1.8497394323349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2342084646224976,1.0985654592514038,-2.541133165359497,3.305399179458618,-0.9837644696235657,1.1652201414108276,0.7157090306282043,0.12709437310695648,-3.8387320041656494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.370836615562439,-1.5013526678085327,-0.06754381954669952,-0.20952767133712769,-0.4704766869544983,-2.0550804138183594,0.10704192519187927,-3.186497211456299,1.716314673423767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.310028612613678,-5.5621442794799805,-4.792130470275879,1.971354365348816,3.112830877304077,-2.785851240158081,-0.46199989318847656,0.1910436898469925,-0.2864212393760681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7980707883834839,-4.627099990844727,3.270597457885742,-2.490044116973877,-1.2183187007904053,1.853151559829712,-2.7027645111083984,1.1653261184692383,-2.891969680786133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8201066851615906,0.7350766658782959,-1.332763671875,-0.3328920900821686,2.423815965652466,0.29480576515197754,1.0841386318206787,1.248234510421753,-0.48092395067214966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.1329919546842575,-0.05604219809174538,-0.5808447599411011,0.8522324562072754,2.32877516746521,0.02255016751587391,-0.7257680296897888,1.9475839138031006,-0.9144978523254395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3860101103782654,1.4890468120574951,0.19690124690532684,0.44037431478500366,3.6399550437927246,1.1331597566604614,0.45641618967056274,1.0167430639266968,-0.07355090975761414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.360844373703003,-0.23829396069049835,-2.8043978214263916,0.6433285474777222,1.4109121561050415,0.8762004971504211,-0.8755209445953369,2.7646737098693848,-0.4468676447868347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0203328132629395,-1.4902324676513672,-1.5129719972610474,-1.4941036701202393,0.44768136739730835,0.2870561182498932,1.0107641220092773,-1.9238040447235107,-3.13446044921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5801944732666016,1.1576696634292603,-0.21636182069778442,3.4277405738830566,2.525371551513672,-1.40944242477417,-1.3920032978057861,2.8912479877471924,1.984367847442627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
