split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6
train,1.9481415748596191,3.723172426223755,-0.5954686403274536,1.537931203842163,1.3701311349868774,1.4259066581726074,-0.6805403828620911,-0.9108991622924805,-4.89096736907959,2.646754026412964,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,0.5205566883087158,0.9790533185005188,-0.039597008377313614,1.009705662727356,1.1126079559326172,2.405592441558838,-3.2652339935302734,-5.355527877807617,-2.9636363983154297,2.580308437347412,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,-2.336811065673828,0.907565712928772,-0.22281666100025177,-1.4191910028457642,-1.2794512510299683,4.934511661529541,-2.366560935974121,2.0236048698425293,0.4690946340560913,0.47397318482398987,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,0.42881929874420166,1.7002958059310913,0.7740359902381897,-0.7231782674789429,0.6589950323104858,-0.07671305537223816,-1.268871784210205,-1.1070371866226196,-1.7829111814498901,2.085366725921631,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-0.0050475867465138435,0.6351273655891418,0.8935050964355469,-0.21992960572242737,0.9677228331565857,0.46836549043655396,-1.5412436723709106,0.2800759971141815,-1.55710768699646,1.3169078826904297,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,2.1571154594421387,2.4761946201324463,-0.7866835594177246,-0.7239610552787781,0.004969932604581118,-1.3752413988113403,-1.5410938262939453,0.21127791702747345,-1.5092358589172363,1.566213607788086,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,2.1788878440856934,2.1978096961975098,1.5046558380126953,-0.3897196054458618,0.8333762288093567,-0.7825543284416199,-3.1304430961608887,-0.9225191473960876,0.8739840388298035,0.5715210437774658,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,1.1865183115005493,1.867209553718567,-3.3723721504211426,-3.2235910892486572,0.0020583251025527716,-0.7132807374000549,-1.836587905883789,0.8303611874580383,-1.2702804803848267,2.018923282623291,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,0.5450276136398315,-2.3229100704193115,0.9771098494529724,-1.8785288333892822,2.903249740600586,-1.7881457805633545,-1.5502792596817017,1.2198628187179565,-2.507164239883423,3.22091007232666,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,1.9827117919921875,0.7764132022857666,2.7585675716400146,1.3396334648132324,-2.218548536300659,2.2592251300811768,-2.2716095447540283,-3.655024290084839,1.4897685050964355,-0.33911603689193726,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,0.9244834184646606,1.3940917253494263,0.2871782183647156,-0.6540829539299011,0.7992038130760193,1.0565494298934937,-1.4575737714767456,-0.6056379079818726,-1.7471401691436768,2.2825794219970703,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-0.8723117709159851,2.2168869972229004,0.5538515448570251,-1.029192566871643,0.22573061287403107,-0.02433154359459877,-0.8792822360992432,-1.02481210231781,-2.013439416885376,2.3651673793792725,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,0.5807420611381531,1.0467287302017212,1.2145283222198486,-1.3962377309799194,0.9109739065170288,-1.831193447113037,-0.5656910538673401,-0.12388364970684052,-1.3475197553634644,1.0991370677947998,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,1.5259191989898682,2.090815782546997,2.047759532928467,-0.7674310207366943,0.7504220604896545,2.75344181060791,-1.2460005283355713,-0.4938821792602539,-0.6659622192382812,-0.6148781776428223,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,0.5843649506568909,3.938345193862915,-0.5510944128036499,-2.4143807888031006,0.22406727075576782,3.500359535217285,-3.5475833415985107,-0.008078251034021378,-2.1237740516662598,0.549592912197113,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,2.2844319343566895,1.7602931261062622,0.4347352385520935,-1.1597179174423218,0.4765371084213257,-1.2870283126831055,-5.613337516784668,-1.2318952083587646,-4.65433931350708,1.1940044164657593,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,1.3042049407958984,-0.9866135716438293,-0.08661758899688721,-2.210139274597168,4.534332752227783,-1.9689662456512451,-1.2957836389541626,-1.1021111011505127,-5.097204208374023,-0.18058767914772034,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,0.5317830443382263,2.185997724533081,0.09128321707248688,-0.7940284013748169,0.9489072561264038,0.40377211570739746,-1.6441962718963623,-0.10503854602575302,-0.7909654974937439,1.871827244758606,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-0.39283838868141174,2.51413893699646,-0.23759497702121735,-0.5505170226097107,0.9014255404472351,0.45353713631629944,-0.30490168929100037,-0.6417645215988159,-0.5017815828323364,1.2164151668548584,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,1.1304024457931519,1.8992433547973633,1.7166589498519897,-0.1969381719827652,-0.4289777874946594,0.46833962202072144,-2.2671561241149902,1.0196737051010132,-1.3332782983779907,2.882969856262207,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,-0.5072293281555176,3.0357279777526855,1.7216706275939941,-1.666396975517273,0.24976328015327454,-0.8456796407699585,-3.4008262157440186,-1.234492540359497,-1.5874484777450562,-0.04385905712842941,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,0.32671380043029785,2.5565555095672607,-0.4431179165840149,0.021465964615345,3.604149341583252,1.8561650514602661,0.47986310720443726,1.9431816339492798,-0.9959166646003723,0.0008841475355438888,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,-1.7332432270050049,-0.37568581104278564,0.6314546465873718,3.2211499214172363,0.24104759097099304,1.9162808656692505,-2.0174126625061035,1.5591624975204468,-0.19167031347751617,1.375389575958252,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,-3.798308849334717,1.7116824388504028,-2.3035924434661865,-2.381906747817993,-0.8557680249214172,3.152592182159424,-0.7770004272460938,-3.1803646087646484,0.35243743658065796,2.365149974822998,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.5438666939735413,2.641195058822632,0.34485989809036255,-0.5333946347236633,1.048263430595398,0.5793009996414185,-1.485616683959961,-0.8737505674362183,-1.3007766008377075,1.3148802518844604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.8784944415092468,1.5924171209335327,-0.549135684967041,-1.5019094944000244,1.3070487976074219,1.0706582069396973,-0.8878901600837708,0.2845773994922638,-0.8332617878913879,1.2687567472457886,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,2.115828514099121,3.2420272827148438,-0.6663389801979065,-0.9316485524177551,1.9032957553863525,0.8806402087211609,-0.9972108602523804,0.9270617365837097,-1.3501267433166504,1.8993598222732544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,2.273231267929077,1.7852108478546143,0.8551750779151917,1.3196690082550049,0.05203331261873245,-0.675484299659729,-0.7916245460510254,-1.863425374031067,0.8216971755027771,1.3743820190429688,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,-0.8564383387565613,1.7516483068466187,3.9972853660583496,-0.10974907130002975,-1.005253553390503,-0.4588986039161682,-1.1700162887573242,0.4113776683807373,-2.8650705814361572,2.9431474208831787,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,2.548689126968384,3.50961971282959,-2.395676374435425,0.5132648944854736,2.6133577823638916,0.47015175223350525,-3.2127528190612793,-1.4266655445098877,2.2736921310424805,2.325169801712036,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,2.2573304176330566,5.543512344360352,1.1451997756958008,-2.3705904483795166,-2.611168146133423,3.260387420654297,-1.3172101974487305,1.2906221151351929,-2.714911937713623,-0.19204553961753845,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.603995680809021,2.233199119567871,0.5394423604011536,-0.8970159292221069,1.594509243965149,0.8452104926109314,-1.460997223854065,-0.6551308035850525,-1.6012458801269531,2.1243577003479004,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.26762083172798157,2.433530807495117,0.49823251366615295,0.22592470049858093,1.7276511192321777,1.33243989944458,-1.6614491939544678,-1.0052123069763184,-0.9090653657913208,1.5585908889770508,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,-0.10926248878240585,1.4589093923568726,0.5980594158172607,0.2174685299396515,1.2511659860610962,0.9111958146095276,-1.3296892642974854,-3.3091983795166016,-1.454951524734497,1.4603749513626099,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,0.5846346616744995,1.888495683670044,1.278634786605835,2.0218629837036133,0.937167227268219,-1.2953290939331055,-0.7230619788169861,-0.1409519612789154,0.3771578371524811,1.0987540483474731,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,-0.4443036615848541,5.0941548347473145,2.5713329315185547,-0.8996824026107788,1.4222626686096191,-1.1773751974105835,-2.43725323677063,-0.7984482049942017,-0.2551710307598114,3.596903085708618,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,0.9964447617530823,4.023958206176758,2.121865749359131,-0.5959388613700867,3.534313917160034,0.44855326414108276,0.1815224140882492,3.1586499214172363,-1.0292702913284302,3.7866015434265137,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,3.906581401824951,0.8017347455024719,-2.7627673149108887,1.605779767036438,3.5850915908813477,1.048758864402771,-0.3185218572616577,-1.1293835639953613,0.007328137289732695,-1.4629597663879395,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.5002736449241638,2.2667970657348633,0.1663275510072708,-0.5230594277381897,0.5468048453330994,0.5694668889045715,-1.5566610097885132,-0.6814815402030945,-1.5639227628707886,2.6976490020751953,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.773680567741394,1.6513484716415405,-0.41171714663505554,-1.7630441188812256,0.7333769798278809,-0.44962838292121887,-1.4209076166152954,-1.319663643836975,-2.3343513011932373,1.526410460472107,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,0.28262168169021606,2.374342203140259,1.9568599462509155,-0.21518360078334808,-0.8667126893997192,0.13446320593357086,0.003258712822571397,-1.0252652168273926,-0.6795421838760376,2.39105224609375,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-0.2600184679031372,3.834192991256714,2.113060712814331,-0.30582505464553833,2.037310838699341,1.4210584163665771,-1.4445269107818604,-2.9184677600860596,-0.9301809072494507,1.0797539949417114,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,1.103959560394287,2.1105690002441406,-2.832754373550415,-2.4409499168395996,0.7383834719657898,1.4273303747177124,-3.760146141052246,1.462476372718811,-1.1425544023513794,1.3956594467163086,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,1.2701088190078735,2.806211233139038,-0.031016958877444267,3.1936216354370117,0.7429072856903076,-1.2277841567993164,-5.218946933746338,-1.5313266515731812,-2.1305627822875977,1.368548035621643,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,-1.3090786933898926,4.320601940155029,1.4808173179626465,0.8240216970443726,0.05767850577831268,0.0954957976937294,2.6677534580230713,-3.472935438156128,-1.5265024900436401,-1.5000327825546265,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.6977717280387878,2.0968475341796875,0.4974936544895172,-0.9738786816596985,0.7043495178222656,0.7125710248947144,-2.1091668605804443,-0.4938372075557709,-1.7200008630752563,1.9874194860458374,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.054213110357522964,1.9182937145233154,0.03258906304836273,0.4814976751804352,1.279579520225525,0.40557971596717834,-1.5246936082839966,-1.5727399587631226,-0.35653865337371826,1.5464816093444824,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,-0.4748882055282593,2.2171571254730225,-1.1186295747756958,-2.0546514987945557,1.593867540359497,-0.21032235026359558,-1.8363630771636963,0.27574238181114197,-1.5896153450012207,3.1447560787200928,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-0.6238330602645874,2.3304996490478516,0.3406752943992615,2.2789595127105713,1.4582024812698364,-0.8820686340332031,-2.5023019313812256,-0.7699940800666809,-0.4339399039745331,0.9534397721290588,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,3.4515275955200195,3.2344167232513428,0.4747908413410187,-0.672460675239563,2.859949827194214,-2.59662127494812,-1.3100833892822266,-1.6407785415649414,-1.162450909614563,2.748354911804199,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,-0.4594564437866211,0.5763856172561646,2.46647310256958,-3.501188039779663,2.03358793258667,-1.007630467414856,2.1673789024353027,-0.7329173684120178,-3.225559711456299,0.724441647529602,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,-2.1280059814453125,3.013289213180542,2.3515186309814453,-3.2379605770111084,-3.019890785217285,-2.729524612426758,-2.628607988357544,-1.549839973449707,-0.16288158297538757,1.3597638607025146,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.6974053382873535,2.1117773056030273,-0.1068432405591011,-0.5472132563591003,0.3057439625263214,0.8308987021446228,-0.8402408361434937,-0.5843437314033508,-1.0844085216522217,1.8017865419387817,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.07112020999193192,1.9537078142166138,0.0076353480108082294,-0.5381614565849304,0.2131333202123642,1.483078122138977,-0.9504215121269226,0.40852805972099304,-1.1374338865280151,1.0261759757995605,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,-0.14204944670200348,0.2853923439979553,-0.760985791683197,-0.2917501628398895,1.3004263639450073,0.7364882230758667,-0.05639287829399109,-2.056548595428467,-1.2051753997802734,1.0468051433563232,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-0.8231654167175293,3.1298115253448486,0.5814834833145142,-0.33165380358695984,1.2325161695480347,-2.056063175201416,-2.6932942867279053,0.9724314212799072,-2.1171536445617676,2.6027870178222656,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,0.6839312314987183,0.08379574865102768,-2.3879799842834473,-1.80516517162323,-1.8803989887237549,-0.8704802393913269,-0.020486997440457344,0.011786029674112797,-0.20186078548431396,1.4212321043014526,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,0.6387692093849182,1.5494110584259033,2.5413339138031006,-1.3035433292388916,3.324436902999878,-0.29329782724380493,-1.4436845779418945,-1.7085920572280884,0.5941821336746216,6.205434322357178,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,0.41864603757858276,-2.718961000442505,-1.4391851425170898,-3.710446834564209,-1.3796261548995972,0.06381668895483017,0.8374674320220947,-1.7830451726913452,0.6159018278121948,2.293672800064087,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9255717396736145,1.8846931457519531,0.37302812933921814,-0.8163935542106628,1.3274887800216675,0.13992764055728912,-1.0733376741409302,-0.9198957681655884,-1.5738519430160522,1.2590080499649048,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.11998146772384644,2.298318862915039,1.3587820529937744,-0.27719759941101074,0.7092808485031128,-0.41843849420547485,-0.7937179803848267,-0.5408731698989868,-0.3787161111831665,2.2142744064331055,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.19642196595668793,3.0333194732666016,-0.9253036379814148,-1.6547160148620605,1.431705117225647,0.8315202593803406,-0.22722069919109344,-0.24826663732528687,0.2158321887254715,2.6900389194488525,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4777334928512573,-0.37235918641090393,0.9816853404045105,-0.8486339449882507,0.22916491329669952,1.9642196893692017,-2.0398647785186768,-0.9935626983642578,-2.536105155944824,3.0779550075531006,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.616231679916382,2.50799822807312,0.27311137318611145,-2.225496530532837,-0.7219085693359375,-1.612436056137085,0.208541139960289,-2.0006299018859863,-3.9754467010498047,2.838073253631592,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.8393301963806152,4.198064804077148,-0.5027912259101868,2.3912947177886963,-0.04376601800322533,-1.2881425619125366,-2.294158458709717,-2.1850502490997314,-1.1743452548980713,4.828550338745117,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.534036874771118,2.3390347957611084,-1.19620943069458,-2.3423044681549072,-0.15228445827960968,4.226043701171875,-5.21456241607666,-0.4800742268562317,-3.4658195972442627,0.9361525177955627,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6288368701934814,2.078200578689575,0.2876928150653839,-0.844545841217041,0.5688812136650085,0.21509692072868347,-1.5065851211547852,-0.14112673699855804,-1.1703561544418335,2.519533157348633,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.22264349460601807,2.724748373031616,-0.3300284147262573,-1.7402092218399048,0.062483176589012146,0.9837813973426819,-0.956710696220398,-0.4727236330509186,-1.459879755973816,2.7016990184783936,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8075332045555115,3.2407937049865723,1.5595030784606934,-1.6336477994918823,1.8385082483291626,1.4756489992141724,-0.04559720680117607,-0.1727062612771988,-0.6090851426124573,1.4283080101013184,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8376400470733643,3.4096171855926514,-0.09091620147228241,-0.4032592177391052,0.4955841600894928,-1.970408320426941,-0.9837625026702881,-1.704331636428833,-2.0721435546875,3.987149238586426,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.237445592880249,1.9934296607971191,0.38748621940612793,3.187317132949829,0.6989278793334961,-1.8117626905441284,-0.3945736289024353,0.10579070448875427,-0.09808845818042755,0.8653879165649414,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2758991718292236,1.6133267879486084,2.502420663833618,-2.1275129318237305,0.2812894880771637,4.302175521850586,-3.1474602222442627,-1.0102155208587646,1.2105937004089355,2.2159202098846436,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.563497543334961,2.603943109512329,-3.6140336990356445,-0.3763197362422943,0.2070848047733307,1.8501259088516235,1.8578040599822998,-1.9680757522583008,-2.5482494831085205,5.518068313598633,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5873200297355652,2.401698589324951,0.1939648687839508,-0.7505630850791931,1.1014008522033691,0.4345111846923828,-1.258715033531189,-0.22577409446239471,-0.7744442224502563,1.67621648311615,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3184381127357483,1.9748175144195557,1.0407443046569824,-0.13353845477104187,-0.2540785074234009,0.7085205316543579,-1.1340224742889404,-0.47875794768333435,-2.7162249088287354,1.7558931112289429,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5247223973274231,2.26192569732666,0.7048631310462952,0.1387130320072174,1.0552635192871094,-0.4402690529823303,-1.7456934452056885,-2.8528480529785156,-0.4084480106830597,1.9160349369049072,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.5389468669891357,2.565864324569702,-1.8648234605789185,-0.9484028816223145,0.4498862624168396,2.256945848464966,0.22108758985996246,-1.7681413888931274,-1.4209463596343994,2.4705452919006348,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.520603060722351,-0.315114289522171,-0.3805229663848877,-2.1946845054626465,1.3392789363861084,3.1193289756774902,-0.8971096277236938,-0.31802600622177124,0.5824562311172485,2.9678421020507812,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.159681558609009,4.096487522125244,0.03496198728680611,1.4822896718978882,4.091520309448242,-0.4742925465106964,-3.508129835128784,-3.28619647026062,-1.9006887674331665,0.9114301800727844,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6468667387962341,6.6779046058654785,0.4295763075351715,0.5514234304428101,-0.7538224458694458,3.12319016456604,1.6714915037155151,0.5035048127174377,-1.806772232055664,0.10773620009422302,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.13431335985660553,1.9385045766830444,0.2179296612739563,-0.3148562014102936,0.518598735332489,0.7008670568466187,-1.5778552293777466,-0.3105979561805725,-1.4490126371383667,1.3949657678604126,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7390382885932922,1.1598541736602783,-0.26305755972862244,-0.8609372973442078,1.1628729104995728,-0.745846152305603,-1.140750527381897,-0.26656001806259155,-0.675530731678009,2.7157745361328125,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.182082176208496,1.0863537788391113,0.18297185003757477,-2.550139904022217,0.8472528457641602,0.264543741941452,-2.896003246307373,-1.4570268392562866,-1.937430500984192,0.8336619138717651,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4135314226150513,1.6834321022033691,1.7608648538589478,1.2349298000335693,-0.2678292691707611,0.790035605430603,-2.6727988719940186,0.6200037002563477,-1.2725037336349487,-0.235650897026062,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.1476866751909256,2.5356013774871826,3.405000686645508,-2.0926461219787598,-1.130205512046814,0.6685068607330322,-0.27534618973731995,-3.4278600215911865,-1.321616291999817,2.427370548248291,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8577631115913391,2.9556453227996826,3.002610683441162,2.9391047954559326,-1.6581637859344482,-0.9260791540145874,-0.7001569271087646,-0.016438141465187073,-1.6346709728240967,4.1816887855529785,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8261510729789734,1.165591835975647,-1.4023714065551758,0.05128072574734688,0.72590172290802,-0.5277644395828247,2.9673495292663574,-3.940796375274658,2.4339871406555176,2.338299512863159,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7095528841018677,2.0003538131713867,0.9548750519752502,-0.7559444904327393,1.340682029724121,0.7051246166229248,-0.901026725769043,-0.8496798872947693,-1.6424754858016968,1.8145506381988525,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21414048969745636,1.698082685470581,0.4804843068122864,-2.16831374168396,-0.026125827804207802,0.5272942185401917,-1.306701421737671,-0.7433199882507324,-1.3893994092941284,2.7838473320007324,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0722551345825195,1.004723310470581,0.560712456703186,-1.433896541595459,1.9747023582458496,1.88947594165802,-0.9296922087669373,-0.5809776186943054,0.42173054814338684,2.6050209999084473,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7068926692008972,3.221709728240967,1.3229342699050903,0.5856459736824036,0.8009145855903625,1.7573482990264893,-2.601959705352783,-0.8781825304031372,-0.03785712271928787,4.052754878997803,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8813245296478271,1.7673310041427612,2.3888964653015137,-1.1947932243347168,1.652686357498169,4.025153636932373,-2.8621554374694824,-2.2540786266326904,-0.6845733523368835,2.3252551555633545,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.863955020904541,0.3306604027748108,1.6158428192138672,1.9233863353729248,-0.6687092185020447,-0.12422730028629303,1.0869934558868408,-4.492910861968994,-2.0417754650115967,1.5511250495910645,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.776517868041992,0.19509704411029816,-3.636448860168457,-0.6645768284797668,-0.5474339723587036,-0.004713688977062702,-3.7549121379852295,0.26023274660110474,-5.51889705657959,1.7136244773864746,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.869164764881134,1.977531909942627,-0.18551598489284515,-1.291063666343689,0.3984624445438385,0.2802893817424774,-1.4192049503326416,-0.505700945854187,-1.2991005182266235,1.7046692371368408,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8052574992179871,2.940274953842163,-0.4124678075313568,-0.8007951974868774,1.8299700021743774,0.7880778908729553,-1.2022167444229126,0.30771565437316895,-1.7478728294372559,2.3613946437835693,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.23609790205955505,1.053280234336853,0.9477673172950745,-1.8455060720443726,-0.5221930742263794,0.5493099689483643,0.17481158673763275,-1.7714003324508667,-2.0654337406158447,2.1700801849365234,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.024132490158081,3.7781548500061035,0.17114613950252533,0.12404781579971313,0.21798670291900635,0.597949206829071,-2.1598238945007324,1.0720247030258179,-3.298502206802368,3.347236394882202,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1773558855056763,-1.2485297918319702,-0.1830565482378006,0.012963857501745224,2.1061384677886963,1.1171960830688477,-0.4346712529659271,2.0169336795806885,-3.1643049716949463,1.0574523210525513,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.7113755941390991,5.308701992034912,-1.183104395866394,2.1094133853912354,-2.220914602279663,1.082658052444458,-1.4354289770126343,-0.7137678265571594,0.38441047072410583,1.3455191850662231,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.737504005432129,7.253072261810303,-0.05428058281540871,-2.1787288188934326,0.0733775869011879,-0.8459524512290955,0.486486554145813,-2.573167562484741,0.672030508518219,2.408862590789795,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4334617853164673,1.3650609254837036,0.23324403166770935,-0.7630842328071594,0.9993319511413574,1.0903174877166748,-1.5365885496139526,-0.4185383915901184,-1.5690189599990845,2.207981824874878,1.0,0.0,0.0,0.0,0.0,0.0,0.0
