split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2
val,1.2978836297988892,0.47095564007759094,-0.7330386638641357,0.4293271601200104,-0.3161157965660095,-0.572629988193512,0.7924602627754211,0.8349589109420776,0.16954319179058075,-1.7302216291427612,0.0,1.0,0.0
val,0.45221129059791565,-0.8765072822570801,-0.5804478526115417,-0.31069326400756836,-0.3639143407344818,-0.4843369424343109,1.334243893623352,-0.28790032863616943,-1.890131950378418,-1.3057292699813843,0.0,0.0,1.0
val,0.6435628533363342,-1.0893235206604004,-0.5743515491485596,0.7893365621566772,-0.01635126583278179,-1.38645601272583,1.303385853767395,-0.15223072469234467,0.688467800617218,-0.8875508308410645,1.0,0.0,0.0
val,1.4880917072296143,0.18059422075748444,-0.6497503519058228,-0.15828414261341095,0.4283103942871094,-1.656116008758545,0.1672324240207672,0.7785094976425171,-0.043297767639160156,-0.06268464028835297,0.0,1.0,0.0
val,3.0543503761291504,-1.0611827373504639,-0.7666236162185669,1.2669607400894165,-0.7428759336471558,-1.3767876625061035,1.9578857421875,-1.2294931411743164,0.9387362003326416,-1.190473198890686,0.0,0.0,1.0
val,0.8532530665397644,-0.595218300819397,-0.9105083346366882,0.49479755759239197,-0.4740826189517975,-0.8124366402626038,1.0494248867034912,-0.5354193449020386,0.7970825433731079,-0.12672217190265656,1.0,0.0,0.0
val,-0.5439367294311523,-0.6871581077575684,-1.054024577140808,1.2360353469848633,-0.3103274703025818,-0.4026009738445282,1.1849818229675293,-0.8150570392608643,0.09149865806102753,-0.35259175300598145,0.0,1.0,0.0
val,0.8895992040634155,-1.0281267166137695,-1.1268664598464966,-0.2603701651096344,-1.0381622314453125,0.5837859511375427,1.8345081806182861,1.6136409044265747,0.3045351505279541,-0.7902048826217651,0.0,0.0,1.0
val,1.1928156614303589,-0.7290013432502747,-0.4006015956401825,0.9697375297546387,-0.3327489197254181,-1.047529935836792,0.7595528364181519,-0.5713608264923096,0.44437718391418457,-0.27828219532966614,1.0,0.0,0.0
val,0.6206241250038147,0.5001460909843445,-0.9554084539413452,1.4326573610305786,-1.4582337141036987,-1.2054154872894287,1.288731575012207,-0.7292028069496155,0.8759537935256958,-0.9024240970611572,0.0,1.0,0.0
val,0.8382745385169983,1.1379318237304688,-1.7007784843444824,2.300715923309326,-0.9568920731544495,-1.2716659307479858,1.1220483779907227,-1.4679878950119019,1.174068808555603,0.010984424501657486,0.0,0.0,1.0
val,1.0622931718826294,-0.19776593148708344,-1.2180582284927368,0.438642293214798,-0.13576912879943848,-1.0830270051956177,1.3144129514694214,0.20470169186592102,1.1163779497146606,-0.7075949311256409,1.0,0.0,0.0
val,0.7914000153541565,0.17513246834278107,-0.5364484190940857,1.5834532976150513,-0.36240312457084656,-1.2479790449142456,0.8099030256271362,1.5809545516967773,-0.029926151037216187,-0.04592817276716232,0.0,1.0,0.0
val,0.6725656986236572,-0.32536911964416504,-1.5131564140319824,1.5417487621307373,-1.7096643447875977,-1.2559365034103394,-0.5755543112754822,-0.7809857130050659,-0.8552742600440979,-1.5681989192962646,0.0,0.0,1.0
test,1.2371516227722168,-0.27869176864624023,-0.3526850938796997,0.6782455444335938,-0.3907128870487213,-1.3712605237960815,1.157207727432251,0.39632582664489746,0.7822896838188171,-0.9018311500549316,1.0,0.0,0.0
test,1.5420082807540894,0.24293147027492523,-0.709114670753479,-0.07455403357744217,-0.26535868644714355,-1.9006717205047607,0.7665528059005737,-0.13641978800296783,-0.7739678621292114,-0.8143386244773865,0.0,1.0,0.0
test,0.40028923749923706,-1.3339296579360962,-2.1621005535125732,0.8171164989471436,1.7056618928909302,-2.4567461013793945,1.1654150485992432,-0.7802712321281433,-0.1799587607383728,-0.9688076376914978,0.0,0.0,1.0
test,1.0676703453063965,-0.3629510998725891,-1.7226704359054565,0.7156736850738525,-0.3114720582962036,-1.1833674907684326,0.819957435131073,0.278340607881546,0.39265862107276917,-0.011736634187400341,1.0,0.0,0.0
test,1.1986663341522217,-0.5673476457595825,0.020266437903046608,1.0680032968521118,0.16857150197029114,-1.2858284711837769,1.9330615997314453,0.8711076378822327,-0.5037928819656372,-0.22286546230316162,0.0,1.0,0.0
test,-0.7420811057090759,-1.585699439048767,-0.9148428440093994,-0.37521952390670776,-0.3259831368923187,-3.0081124305725098,1.0342111587524414,-0.3066532015800476,1.1324989795684814,-0.240140900015831,0.0,0.0,1.0
test,1.3321491479873657,-0.8464452028274536,-0.7394850850105286,0.40579190850257874,0.34375643730163574,-1.3476486206054688,0.8266268968582153,0.08945944160223007,0.732960045337677,-0.28024736046791077,1.0,0.0,0.0
test,1.7587709426879883,0.15645520389080048,0.3944012224674225,1.090085506439209,0.17710845172405243,-1.3033243417739868,1.2973767518997192,-0.7049555778503418,0.7969995737075806,-0.48911166191101074,0.0,1.0,0.0
test,0.8658409714698792,0.05452074855566025,0.2982443869113922,0.9712092280387878,-1.8101633787155151,-0.8366963863372803,1.8534554243087769,1.1461083889007568,-0.9280077219009399,0.09920154511928558,0.0,0.0,1.0
test,1.3896394968032837,-0.8446216583251953,-1.4705040454864502,1.073781967163086,-0.11398295313119888,-1.2259377241134644,0.5610031485557556,0.3717781603336334,0.37990862131118774,-0.6258281469345093,1.0,0.0,0.0
test,0.6866151094436646,-0.32558324933052063,-0.20370018482208252,1.9648503065109253,-0.24217762053012848,-1.473684549331665,0.7947977185249329,0.0872189998626709,-0.3601277470588684,0.6518077254295349,0.0,1.0,0.0
test,-1.0195859670639038,-0.2969585359096527,-0.8588940501213074,0.8546280264854431,-0.09660231322050095,-2.575002431869507,0.5174466371536255,0.052212465554475784,0.3852774202823639,1.3549007177352905,0.0,0.0,1.0
test,0.45833802223205566,-0.44213786721229553,-1.3772276639938354,0.5653979182243347,-0.20908692479133606,-0.9966751933097839,0.4412632882595062,0.24851062893867493,0.3536313772201538,-0.04449606314301491,1.0,0.0,0.0
test,0.3166041672229767,0.019527532160282135,0.06967958807945251,0.6324841380119324,-0.05290612950921059,-1.9193085432052612,0.47683802247047424,0.39146706461906433,-0.11349954456090927,0.6158921122550964,0.0,1.0,0.0
test,1.779897689819336,-0.8328524827957153,-0.3516443967819214,1.3631515502929688,-1.9864319562911987,-1.1603376865386963,-0.4258699417114258,-0.9926853179931641,1.5069427490234375,-1.0955636501312256,0.0,0.0,1.0
test,1.316338062286377,-0.903216540813446,-0.9253368377685547,0.6975336074829102,-0.3999520242214203,-1.6877641677856445,1.3114054203033447,-0.3655400574207306,0.24648360908031464,-0.4816870093345642,1.0,0.0,0.0
test,0.990175724029541,0.006530859973281622,-0.31015294790267944,0.9229080677032471,0.32493942975997925,-2.416517496109009,0.9615200757980347,1.098002314567566,0.10359619557857513,0.19321325421333313,0.0,1.0,0.0
test,1.972381591796875,-0.7923868894577026,-2.429216146469116,0.45196402072906494,0.43954578042030334,0.05579282343387604,0.9936856031417847,0.452122300863266,1.69020414352417,-1.7562538385391235,0.0,0.0,1.0
test,0.7322660684585571,-0.03009304776787758,-1.280450701713562,0.5166741609573364,-0.05357196927070618,-0.8974798917770386,0.8034573793411255,-0.4208444356918335,0.1829451471567154,-0.7667257189750671,1.0,0.0,0.0
test,1.6913827657699585,-1.0897260904312134,0.22178198397159576,1.5135719776153564,-0.6865918636322021,-1.3783857822418213,0.3624185621738434,-0.23584586381912231,1.2043910026550293,-0.3839104175567627,0.0,1.0,0.0
test,-0.6424852609634399,-0.40903782844543457,0.7978306412696838,1.7357385158538818,-0.12950395047664642,-1.4772191047668457,2.0831782817840576,-0.9336421489715576,0.8001337647438049,-1.097011685371399,0.0,0.0,1.0
test,1.0266631841659546,-0.6147909164428711,-1.4665939807891846,0.9714187979698181,0.5003329515457153,-1.209023118019104,0.8431885242462158,0.04981530085206032,0.8498430848121643,-0.39059004187583923,1.0,0.0,0.0
test,1.213704228401184,-0.05011405050754547,0.09267623722553253,1.3677090406417847,1.1672682762145996,-1.2153987884521484,1.4233646392822266,0.17704977095127106,0.8104729056358337,-0.7513291835784912,0.0,1.0,0.0
test,0.058363042771816254,0.7528625726699829,-1.6065607070922852,1.3048535585403442,-0.011886462569236755,-1.4178153276443481,1.1331590414047241,-1.6299004554748535,0.6279874444007874,1.277791142463684,0.0,0.0,1.0
test,0.7450461387634277,-0.5728134512901306,-0.3480696976184845,0.9848164319992065,0.19189634919166565,-1.2275582551956177,1.2186917066574097,0.24729080498218536,-0.04835638776421547,-0.37666845321655273,1.0,0.0,0.0
test,0.4341934025287628,0.5461218953132629,-1.1444592475891113,1.30935800075531,-0.2536414563655853,-1.4211417436599731,0.6154022812843323,-1.2025896310806274,1.3486169576644897,-0.2941896617412567,0.0,1.0,0.0
test,0.1418479084968567,-1.4784072637557983,-1.355654001235962,-1.065880298614502,-0.3870086669921875,-0.3092435598373413,0.3128396272659302,1.116318941116333,0.2611982524394989,-1.6015748977661133,0.0,0.0,1.0
test,0.5817615985870361,-0.0636703222990036,-0.585365355014801,1.0728219747543335,0.001557948300614953,-1.4586929082870483,0.8116061091423035,0.0038889329880476,0.6664167046546936,-1.15432870388031,1.0,0.0,0.0
test,0.31820157170295715,-2.0454399585723877,-1.0778124332427979,1.2943923473358154,-0.5083268284797668,-0.6870722770690918,0.6921204328536987,-0.25325632095336914,0.91717129945755,0.003142656059935689,0.0,1.0,0.0
test,-0.21075302362442017,0.2836529612541199,-1.5961819887161255,1.976477026939392,0.8994953036308289,-2.4288668632507324,1.940184473991394,0.00760834151878953,-0.20798328518867493,0.658262312412262,0.0,0.0,1.0
test,0.7109249234199524,-0.6469488143920898,-0.33779484033584595,0.9983934164047241,0.26059994101524353,-1.6469365358352661,0.8718875646591187,0.031028714030981064,0.5555943250656128,-0.9167909026145935,1.0,0.0,0.0
test,1.0857881307601929,-0.9136090278625488,0.047963306307792664,1.3228099346160889,0.22963619232177734,-1.450548529624939,1.8448704481124878,1.085801124572754,0.3831688463687897,-1.1199830770492554,0.0,1.0,0.0
test,2.7992913722991943,0.38008663058280945,-1.4948095083236694,0.9559486508369446,0.22001144289970398,-1.4039562940597534,1.7265018224716187,-0.20040078461170197,1.0011770725250244,1.245052456855774,0.0,0.0,1.0
test,0.8820512294769287,-0.8739057183265686,-1.2628984451293945,0.7840213179588318,-0.188072070479393,-0.8557049036026001,1.4015717506408691,0.29374241828918457,0.9492687582969666,-0.24260194599628448,1.0,0.0,0.0
test,0.942065417766571,-0.351552814245224,-0.7935107350349426,1.3270975351333618,-0.21838806569576263,-2.113480806350708,0.2586456537246704,-1.3072686195373535,0.3280400037765503,-1.3216694593429565,0.0,1.0,0.0
test,1.0240869522094727,-1.3156064748764038,-1.2489886283874512,-1.3200714588165283,0.06238075718283653,-2.0701656341552734,-0.030668383464217186,0.3128720223903656,1.3978074789047241,-1.5191104412078857,0.0,0.0,1.0
test,0.7279161810874939,-0.5150255560874939,-1.1934477090835571,0.9930422306060791,-0.5540318489074707,-1.1275287866592407,1.251596212387085,0.4305296838283539,1.1776522397994995,-0.3427482545375824,1.0,0.0,0.0
test,-0.1585942655801773,0.17609599232673645,-1.0266271829605103,-0.31807029247283936,-1.2061183452606201,-1.3811824321746826,0.7834394574165344,-0.05736223980784416,0.42392003536224365,-0.1345960795879364,0.0,1.0,0.0
test,2.313474655151367,0.09481409937143326,-1.6286653280258179,-1.0315160751342773,-0.386228084564209,0.07994995266199112,0.6205382943153381,0.5510165691375732,0.12115036696195602,-1.1092325448989868,0.0,0.0,1.0
test,0.7357975840568542,0.10488208383321762,-1.2176762819290161,1.1054855585098267,-0.38037437200546265,-0.7572567462921143,0.7320144772529602,0.09903177618980408,0.7597152590751648,-0.1911001205444336,1.0,0.0,0.0
test,0.016718819737434387,0.24068619310855865,-0.753101110458374,1.2579847574234009,-0.5787560939788818,-1.1460856199264526,-0.5982003211975098,0.18842817842960358,0.29534223675727844,-0.32364019751548767,0.0,1.0,0.0
test,1.4265546798706055,-1.6823712587356567,-1.5456454753875732,2.4779491424560547,-0.48406338691711426,-0.8239341378211975,0.6750302910804749,-1.8821353912353516,0.40180110931396484,-0.20240432024002075,0.0,0.0,1.0
test,1.052522897720337,-0.6971120834350586,-0.9307861924171448,0.9194974899291992,-0.1174374595284462,-1.1964092254638672,0.98324054479599,-0.19982311129570007,0.8709812164306641,0.32546958327293396,1.0,0.0,0.0
test,0.0905885323882103,-0.3494102656841278,-1.3729455471038818,2.238006830215454,-0.5054827332496643,-0.7645437717437744,0.6940521597862244,-0.46973684430122375,0.9104920029640198,-1.1055563688278198,0.0,1.0,0.0
test,0.7036154866218567,2.1177730560302734,-0.18205775320529938,0.12632961571216583,0.5019238591194153,-1.9176239967346191,0.7640780210494995,-0.2269977480173111,0.18152253329753876,-0.6149801015853882,0.0,0.0,1.0
test,1.260350227355957,-0.2853281497955322,-1.4188097715377808,0.7092360258102417,-0.2721656560897827,-1.505143642425537,0.9493692517280579,-0.1532081812620163,-0.11005772650241852,-0.1780877411365509,1.0,0.0,0.0
test,1.7003512382507324,-0.6744901537895203,-0.9713247418403625,1.62800931930542,-0.048010896891355515,-1.9575469493865967,1.0467333793640137,-0.8755539655685425,-0.30225878953933716,-1.294020414352417,0.0,1.0,0.0
test,1.9436882734298706,-2.5516586303710938,-1.2849220037460327,1.7540631294250488,-0.3868153989315033,-1.5653396844863892,0.81661456823349,0.336047500371933,-0.4051826596260071,0.7581077814102173,0.0,0.0,1.0
test,0.4242127537727356,-0.7321615219116211,-0.7249734401702881,0.8927068710327148,-0.15358594059944153,-1.9658124446868896,0.9974532723426819,0.08742424100637436,0.4747702181339264,-0.9164470434188843,1.0,0.0,0.0
test,0.16189846396446228,-1.0645948648452759,-0.8274505734443665,0.4633728563785553,-0.7396440505981445,-1.5641642808914185,0.886948823928833,1.2606101036071777,-0.3543538451194763,-1.1834120750427246,0.0,1.0,0.0
test,-0.23026607930660248,-1.3389368057250977,-0.7772525548934937,0.3692077696323395,-0.09583757817745209,-1.7531219720840454,2.031552791595459,0.9386353492736816,-1.39811110496521,-1.4754769802093506,0.0,0.0,1.0
test,1.4649772644042969,-0.5916351675987244,-0.9907019734382629,0.970577597618103,-0.22369350492954254,-0.9172083139419556,0.38209405541419983,0.1553206592798233,0.4066260755062103,-0.951191246509552,1.0,0.0,0.0
test,-0.05100029334425926,0.1258520781993866,-0.990374743938446,0.7620387673377991,-0.19511833786964417,-2.0008418560028076,0.7061275839805603,0.3664731979370117,-0.9427497982978821,-0.6592814326286316,0.0,1.0,0.0
test,0.341552734375,0.0761704370379448,-0.3383103907108307,1.2707979679107666,-0.7663713097572327,-3.7105700969696045,-0.21538007259368896,0.2139401137828827,0.9343950152397156,-0.2923530042171478,0.0,0.0,1.0
test,0.9719583988189697,-0.12672314047813416,-1.360396146774292,0.5502219796180725,0.33439895510673523,-1.086439609527588,1.29505455493927,-0.27598387002944946,0.6283591985702515,-0.43236374855041504,1.0,0.0,0.0
test,0.258920282125473,0.08973567187786102,-1.4885540008544922,0.0015394034562632442,0.2693524658679962,-0.7838818430900574,1.6246711015701294,0.8367187976837158,1.1486685276031494,0.038201991468667984,0.0,1.0,0.0
test,1.0504416227340698,-1.9609671831130981,-0.46777239441871643,0.8891576528549194,-0.48784053325653076,-0.7950482368469238,-1.3623121976852417,0.7524014711380005,0.050788454711437225,-1.1272776126861572,0.0,0.0,1.0
test,0.8616722822189331,0.05223386734724045,-1.2771507501602173,0.6561070084571838,-0.2914945185184479,-1.5933749675750732,1.0856609344482422,-0.24379681050777435,0.5253562927246094,-1.082252860069275,1.0,0.0,0.0
test,1.4163326025009155,0.20455440878868103,-1.2596311569213867,0.22098156809806824,0.103403240442276,-1.7154006958007812,0.09427019953727722,0.30440855026245117,1.0295031070709229,0.6945187449455261,0.0,1.0,0.0
test,-0.6621825695037842,-0.41977426409721375,-0.026912694796919823,1.1866427659988403,-0.9780870079994202,-2.009521722793579,2.8523738384246826,0.6312196254730225,0.028439104557037354,-0.02574343793094158,0.0,0.0,1.0
test,0.9095326662063599,-1.2005242109298706,-1.0905508995056152,0.9621520638465881,-0.6540780663490295,-1.311215877532959,0.4642702341079712,0.21430663764476776,0.6099493503570557,-0.5014034509658813,1.0,0.0,0.0
test,0.36004796624183655,-0.8688783049583435,-1.4760202169418335,1.035804271697998,0.3911411464214325,-1.3803654909133911,2.031414270401001,0.9925405383110046,0.6813715696334839,-1.3436241149902344,0.0,1.0,0.0
test,-1.0712285041809082,-0.3679504096508026,-0.08358442783355713,0.7243783473968506,-1.0179301500320435,-0.6280320286750793,2.0380656719207764,-0.8289961814880371,1.3744467496871948,0.2535702586174011,0.0,0.0,1.0
test,0.948757529258728,-0.46170878410339355,-0.784596860408783,1.0685194730758667,-0.12880507111549377,-1.1418386697769165,0.39035674929618835,-0.6149240136146545,0.8276507258415222,-0.7327178120613098,1.0,0.0,0.0
test,0.1939547061920166,-0.25239554047584534,-1.0262254476547241,0.8815537691116333,-0.6171663999557495,-2.4868364334106445,-0.07703305035829544,-0.645716667175293,0.37437355518341064,0.06028024107217789,0.0,1.0,0.0
test,0.9769502282142639,-0.6160755157470703,-0.11425746977329254,-0.6704038381576538,-0.6400911808013916,-0.949493408203125,1.8736002445220947,0.6086867451667786,-1.1816402673721313,0.817011833190918,0.0,0.0,1.0
test,0.92652827501297,-0.693845808506012,-0.9388784170150757,0.8063595294952393,-0.4951781928539276,-1.119469165802002,0.43607980012893677,0.04459778219461441,-0.22386734187602997,-0.16465502977371216,1.0,0.0,0.0
test,1.52654230594635,-0.7112226486206055,-0.15242749452590942,2.177164316177368,0.12502580881118774,-1.0671567916870117,1.6663051843643188,0.6020297408103943,0.7542547583580017,-0.40069931745529175,0.0,1.0,0.0
test,-0.17045004665851593,-1.483673095703125,-1.9209308624267578,1.3285001516342163,0.7530747652053833,-1.4160113334655762,1.4394065141677856,-1.0982707738876343,1.753585934638977,-1.7329390048980713,0.0,0.0,1.0
test,0.6068231463432312,-0.2995274066925049,-0.80715012550354,0.7438111305236816,-0.5401204228401184,-1.1213535070419312,1.2411000728607178,-0.10605303198099136,0.054987166076898575,0.14813877642154694,1.0,0.0,0.0
test,0.48686477541923523,-1.3377256393432617,-0.745301365852356,1.407145619392395,1.021976351737976,-1.3911044597625732,0.7865751385688782,-0.9437366724014282,0.5363950729370117,-0.0828932598233223,0.0,1.0,0.0
test,1.415996789932251,-1.1935240030288696,-1.7039202451705933,-1.2598158121109009,-0.979636549949646,-1.1247698068618774,1.9311870336532593,-0.968643307685852,-0.17061713337898254,-0.15372000634670258,0.0,0.0,1.0
test,1.613270878791809,-0.43671923875808716,-0.6861680150032043,1.2014992237091064,-0.051056623458862305,-1.2926472425460815,0.73416668176651,0.06916521489620209,0.07822396606206894,-0.6671206951141357,1.0,0.0,0.0
test,1.341511845588684,-0.5972710847854614,-2.6211397647857666,0.4836806058883667,-0.4815720021724701,-1.5321167707443237,0.562639057636261,-0.5639452338218689,0.8953760862350464,-0.43440645933151245,0.0,1.0,0.0
test,1.6218153238296509,-1.7054702043533325,-0.6463997960090637,0.5137345790863037,1.17629873752594,-0.6628524661064148,0.5213397741317749,-1.7078437805175781,0.8886065483093262,-1.5205284357070923,0.0,0.0,1.0
test,1.258894681930542,-1.128375768661499,-0.7214666604995728,0.6087437272071838,0.06593763083219528,-1.212242841720581,0.7127301096916199,-0.13237781822681427,0.11186960339546204,-0.3128696382045746,1.0,0.0,0.0
test,1.1606332063674927,-0.6185558438301086,0.1292967051267624,0.7655792832374573,0.5667321681976318,-1.3716353178024292,1.931583285331726,1.0255166292190552,0.8406396508216858,-0.6861490607261658,0.0,1.0,0.0
test,0.9546815752983093,0.851739764213562,-0.03124677762389183,2.5556654930114746,-0.6081571578979492,-2.991180658340454,0.9946114420890808,-0.249219611287117,0.1211770623922348,-0.7128611207008362,0.0,0.0,1.0
test,0.5679174661636353,-0.805428147315979,-1.1907086372375488,1.2234947681427002,-0.3812280297279358,-0.6879736185073853,1.274065613746643,0.29001584649086,0.596662163734436,-0.3308224380016327,1.0,0.0,0.0
test,0.3285849094390869,-0.8463392853736877,-0.4525420069694519,-0.09055919200181961,0.03894422948360443,-1.026028037071228,0.14502523839473724,0.6845663785934448,0.06572537869215012,0.5873001217842102,0.0,1.0,0.0
test,2.18308162689209,-2.19811749458313,-1.654349684715271,1.0393304824829102,0.2998341917991638,-0.4920283257961273,1.1953954696655273,0.9310754537582397,-0.5185415148735046,0.532601535320282,0.0,0.0,1.0
test,0.8900632262229919,-0.76468425989151,-0.8033836483955383,1.2987807989120483,0.192008376121521,-1.3581169843673706,0.31770944595336914,-0.2340116649866104,0.2560424208641052,-0.6068123579025269,1.0,0.0,0.0
test,1.2408466339111328,-0.9638168215751648,-0.36490076780319214,0.44944387674331665,-0.3183613419532776,-0.4522242844104767,0.8861159086227417,1.4290602207183838,0.839584231376648,0.192289799451828,0.0,1.0,0.0
test,-0.32944080233573914,-0.3301214873790741,-2.482105016708374,1.0444427728652954,-1.8459389209747314,-2.2195231914520264,0.7717028856277466,1.0796376466751099,1.0164234638214111,-0.9134060144424438,0.0,0.0,1.0
test,0.6990000605583191,-0.40724822878837585,-0.08260663598775864,0.5079605579376221,-0.056200042366981506,-1.4533814191818237,0.9397074580192566,-0.05605851486325264,0.4021952450275421,-0.7039347290992737,1.0,0.0,0.0
test,0.8903205394744873,-0.02563934586942196,0.18414010107517242,0.8471950888633728,0.10749790072441101,-1.7464771270751953,0.6728777289390564,1.4451956748962402,0.21595247089862823,-0.8593757152557373,0.0,1.0,0.0
test,1.2132710218429565,-0.5946290493011475,-0.4228178858757019,-0.6252284049987793,-1.784119963645935,-1.0665842294692993,-0.3031374514102936,1.6060841083526611,0.29841259121894836,-0.7463564276695251,0.0,0.0,1.0
test,1.0294060707092285,-0.5670743584632874,-0.7002607583999634,1.0561095476150513,-0.1550968587398529,-1.0420597791671753,0.49933016300201416,0.25742730498313904,1.205967903137207,-0.7897813320159912,1.0,0.0,0.0
test,0.015110261738300323,0.6812779307365417,-0.6263159513473511,0.10538915544748306,0.2679744064807892,-1.205862283706665,0.052167896181344986,0.008162792772054672,0.5927329063415527,-1.0394701957702637,0.0,1.0,0.0
test,0.7579795122146606,-0.18368825316429138,-0.9489401578903198,1.0868370532989502,0.017751524224877357,0.4675983786582947,0.6453114151954651,2.4454519748687744,0.509804904460907,-0.5805125832557678,0.0,0.0,1.0
test,0.8202818632125854,-0.32481831312179565,-0.9170023798942566,0.706881046295166,-0.9501215219497681,-0.8844252824783325,1.4011775255203247,0.0035176067613065243,0.30159908533096313,-0.47680559754371643,1.0,0.0,0.0
test,0.7618641257286072,0.38560983538627625,-0.6937746405601501,1.6929374933242798,0.1578206866979599,0.03842722997069359,1.063773512840271,0.4129897356033325,-0.17448924481868744,-0.6399449706077576,0.0,1.0,0.0
test,0.7108129858970642,0.3284672498703003,-1.1417187452316284,-0.7496647238731384,0.46195104718208313,0.6190671920776367,1.0256088972091675,0.4430370032787323,0.5592057704925537,-1.774038553237915,0.0,0.0,1.0
test,0.8843531608581543,0.13436201214790344,-0.8478791117668152,0.6898406147956848,-0.05186154320836067,-1.1081044673919678,0.7885043025016785,-0.25679874420166016,1.146118402481079,-0.49462366104125977,1.0,0.0,0.0
test,0.5486858487129211,-1.8690844774246216,-0.44242826104164124,0.2658255100250244,-0.26735615730285645,-1.3349778652191162,0.42969605326652527,-0.14852039515972137,-0.5379090309143066,-0.7270476818084717,0.0,1.0,0.0
test,0.6970455646514893,-1.829400658607483,-2.111332654953003,1.1944494247436523,-0.0004551560850813985,0.8173814415931702,0.8880992531776428,0.6290276646614075,1.3728132247924805,-0.0992284044623375,0.0,0.0,1.0
test,0.6347814202308655,-0.5200583934783936,-0.43593817949295044,0.4549373388290405,-0.2564378082752228,-1.0691853761672974,0.7982494235038757,0.521977961063385,0.7027011513710022,-0.9797857999801636,1.0,0.0,0.0
test,0.4974723160266876,0.07324887812137604,-0.2739364504814148,1.4733927249908447,-1.0040996074676514,-1.9443471431732178,1.2618656158447266,-0.8433684706687927,-0.3319452404975891,-0.4438990652561188,0.0,1.0,0.0
