split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4
train,1.0034795999526978,-0.7564356327056885,-0.6601915955543518,0.16139911115169525,-0.17987659573554993,1.0,0.0,0.0,0.0,0.0
train,0.7812795639038086,-1.3811696767807007,-0.29726606607437134,1.3925408124923706,0.8202328085899353,0.0,1.0,0.0,0.0,0.0
train,0.1990368515253067,-2.575176477432251,0.3068799078464508,1.0692601203918457,1.4531172513961792,0.0,0.0,1.0,0.0,0.0
train,0.8187130093574524,-2.7144041061401367,-3.0727932453155518,1.778610348701477,-0.0318051241338253,0.0,0.0,0.0,1.0,0.0
train,6.026740074157715,0.499168336391449,-1.7629324197769165,-0.8451705574989319,-0.8728476762771606,0.0,0.0,0.0,0.0,1.0
train,1.3818237781524658,-0.43482422828674316,0.24852973222732544,0.3287828862667084,0.2500069737434387,1.0,0.0,0.0,0.0,0.0
train,1.5409845113754272,-0.773912787437439,0.5530371069908142,1.4611010551452637,0.5169809460639954,0.0,1.0,0.0,0.0,0.0
train,0.2512395977973938,-1.8868705034255981,-1.553929328918457,0.31859180331230164,-1.5363291501998901,0.0,0.0,1.0,0.0,0.0
train,2.009587049484253,-3.2482218742370605,-2.540947198867798,-1.5204570293426514,2.228281259536743,0.0,0.0,0.0,1.0,0.0
train,-2.3948185443878174,-2.477890968322754,1.6947327852249146,-1.1309574842453003,0.10552560538053513,0.0,0.0,0.0,0.0,1.0
val,1.8458361625671387,-1.417977213859558,-0.7296360731124878,0.1322864145040512,0.7652432918548584,1.0,0.0,0.0,0.0,0.0
val,2.081465005874634,-2.4516334533691406,-0.47113773226737976,0.31420430541038513,0.5553831458091736,0.0,1.0,0.0,0.0,0.0
val,1.6859447956085205,-2.917437791824341,-0.05807015672326088,-1.553191900253296,1.803101897239685,0.0,0.0,1.0,0.0,0.0
val,1.0583065748214722,0.4604387879371643,-3.7266411781311035,0.889182448387146,2.2266969680786133,0.0,0.0,0.0,1.0,0.0
val,2.2769229412078857,-0.41842764616012573,2.0965676307678223,-2.7755422592163086,-2.843369960784912,0.0,0.0,0.0,0.0,1.0
val,1.4800384044647217,-0.031014664098620415,-0.38936498761177063,-0.7727285027503967,1.116438865661621,1.0,0.0,0.0,0.0,0.0
val,0.9567907452583313,-0.0401742085814476,-1.623755931854248,1.037322998046875,1.1755090951919556,0.0,1.0,0.0,0.0,0.0
val,0.8107371926307678,-0.14545460045337677,0.5333555936813354,-1.46016263961792,-1.8653829097747803,0.0,0.0,1.0,0.0,0.0
val,-0.7559386491775513,-1.0381821393966675,-2.261141300201416,-1.5229214429855347,-1.8629028797149658,0.0,0.0,0.0,1.0,0.0
val,2.4272594451904297,1.981510877609253,3.330026149749756,-0.9942808747291565,2.049895763397217,0.0,0.0,0.0,0.0,1.0
val,1.7494927644729614,-0.7431837320327759,-0.21319933235645294,0.08510304987430573,1.3859667778015137,1.0,0.0,0.0,0.0,0.0
val,-0.06824705004692078,-1.4288374185562134,-0.8523508906364441,-0.47787773609161377,1.1858234405517578,0.0,1.0,0.0,0.0,0.0
val,1.6963032484054565,1.3785141706466675,-2.1775662899017334,-0.4699251055717468,-0.9700539708137512,0.0,0.0,1.0,0.0,0.0
val,2.195377826690674,-4.433071613311768,-0.12493238598108292,0.26064419746398926,-0.20863167941570282,0.0,0.0,0.0,1.0,0.0
val,1.5889707803726196,-1.792616844177246,-3.7079293727874756,3.4114253520965576,0.49788570404052734,0.0,0.0,0.0,0.0,1.0
val,1.003366231918335,-0.19723841547966003,-0.8407977819442749,-0.6225470900535583,0.00979645736515522,1.0,0.0,0.0,0.0,0.0
val,2.70721173286438,-1.3477708101272583,-1.331633448600769,0.9643673896789551,0.6169796586036682,0.0,1.0,0.0,0.0,0.0
val,3.381521224975586,0.39227038621902466,0.1866903305053711,-0.42982566356658936,-1.5407758951187134,0.0,0.0,1.0,0.0,0.0
val,0.9769964218139648,1.4565715789794922,-1.8813440799713135,-1.0962145328521729,3.4728431701660156,0.0,0.0,0.0,1.0,0.0
val,1.6232606172561646,3.630009651184082,-1.007917881011963,-1.6756062507629395,-1.67214834690094,0.0,0.0,0.0,0.0,1.0
val,2.3148553371429443,-0.7763623595237732,0.012414836324751377,0.005221744533628225,0.8132134079933167,1.0,0.0,0.0,0.0,0.0
val,1.4134219884872437,-0.6417269110679626,-1.1139694452285767,1.1016393899917603,1.8604092597961426,0.0,1.0,0.0,0.0,0.0
val,3.218130350112915,-2.6366727352142334,0.47629430890083313,0.25170063972473145,-0.4543153643608093,0.0,0.0,1.0,0.0,0.0
val,2.8482677936553955,-3.8817858695983887,0.7714489102363586,-0.6787804365158081,1.8399769067764282,0.0,0.0,0.0,1.0,0.0
val,3.516282320022583,-2.054910659790039,-3.131160259246826,-1.006592035293579,3.9087517261505127,0.0,0.0,0.0,0.0,1.0
test,1.0314419269561768,-0.8095406293869019,-0.3852594196796417,-0.20991532504558563,-0.29867786169052124,1.0,0.0,0.0,0.0,0.0
test,1.413796305656433,0.4016287922859192,-0.9333009123802185,-1.8943595886230469,0.3665342926979065,0.0,1.0,0.0,0.0,0.0
test,1.650483250617981,0.39987725019454956,-2.5377585887908936,-2.0650925636291504,-0.17524990439414978,0.0,0.0,1.0,0.0,0.0
test,3.6781952381134033,-1.725168228149414,-3.672212600708008,-0.6233299374580383,0.315976619720459,0.0,0.0,0.0,1.0,0.0
test,0.9524291753768921,1.348044991493225,-1.7154347896575928,-4.204620361328125,2.3998422622680664,0.0,0.0,0.0,0.0,1.0
test,1.197239637374878,-0.6697510480880737,-0.3234064280986786,0.32269367575645447,1.234167218208313,1.0,0.0,0.0,0.0,0.0
test,2.3025012016296387,0.14305299520492554,-0.963826596736908,0.49304303526878357,-0.959749698638916,0.0,1.0,0.0,0.0,0.0
test,2.578599691390991,0.2506999969482422,1.9394679069519043,-0.8843917846679688,-0.42920929193496704,0.0,0.0,1.0,0.0,0.0
test,1.805051565170288,-2.117537260055542,0.709306538105011,1.3230582475662231,-2.612642526626587,0.0,0.0,0.0,1.0,0.0
test,3.6846933364868164,1.7638428211212158,-1.8758125305175781,-1.3632235527038574,-2.91589617729187,0.0,0.0,0.0,0.0,1.0
test,0.8509292602539062,-0.025273974984884262,-0.27144116163253784,0.09892500936985016,0.5202668905258179,1.0,0.0,0.0,0.0,0.0
test,2.271556854248047,-0.01611732505261898,-1.7529613971710205,0.9806560277938843,0.16737255454063416,0.0,1.0,0.0,0.0,0.0
test,0.7742065787315369,-2.1707100868225098,-0.7145557999610901,0.4224238097667694,2.8415188789367676,0.0,0.0,1.0,0.0,0.0
test,4.20482063293457,1.7748626470565796,-1.7630927562713623,-0.1067538931965828,-0.824560821056366,0.0,0.0,0.0,1.0,0.0
test,-0.46636098623275757,-0.8060305118560791,-3.2727885246276855,-3.8065197467803955,-0.07572603225708008,0.0,0.0,0.0,0.0,1.0
test,1.944042682647705,-0.07842445373535156,0.027338454499840736,-0.7878578901290894,0.48593538999557495,1.0,0.0,0.0,0.0,0.0
test,0.18300920724868774,-1.4057921171188354,-1.3054172992706299,-0.67035973072052,1.2809453010559082,0.0,1.0,0.0,0.0,0.0
test,1.018578052520752,-0.18047618865966797,-2.7360708713531494,-1.4791529178619385,-0.8879261612892151,0.0,0.0,1.0,0.0,0.0
test,0.40950191020965576,1.2420825958251953,2.5177035331726074,0.8133434057235718,-0.5322369337081909,0.0,0.0,0.0,1.0,0.0
test,1.519297480583191,-1.3119680881500244,3.8222615718841553,1.4761830568313599,-1.1939681768417358,0.0,0.0,0.0,0.0,1.0
test,2.24257493019104,-1.2287306785583496,-0.6605101823806763,-0.10049734264612198,0.19362258911132812,1.0,0.0,0.0,0.0,0.0
test,0.6793291568756104,0.7763746976852417,-1.0354869365692139,0.564107358455658,1.145991563796997,0.0,1.0,0.0,0.0,0.0
test,3.684065818786621,1.4170618057250977,-0.5961689949035645,0.0870712399482727,-0.07036817818880081,0.0,0.0,1.0,0.0,0.0
test,-0.26703330874443054,-2.404538869857788,-2.5778186321258545,0.6998382806777954,-1.5342724323272705,0.0,0.0,0.0,1.0,0.0
test,-1.0422295331954956,3.497321605682373,0.09225211292505264,-0.15041407942771912,1.5449522733688354,0.0,0.0,0.0,0.0,1.0
test,1.7635849714279175,0.04802926257252693,-1.2228187322616577,-0.3202795088291168,0.6084927320480347,1.0,0.0,0.0,0.0,0.0
test,3.020242214202881,0.40737006068229675,-0.5637339949607849,-0.4307517409324646,-0.3983516991138458,0.0,1.0,0.0,0.0,0.0
test,-1.1191091537475586,-0.4227525591850281,0.751489520072937,-0.6640092134475708,0.4002070426940918,0.0,0.0,1.0,0.0,0.0
test,2.8190720081329346,-0.6254198551177979,-3.9738070964813232,-1.2961945533752441,-0.5893255472183228,0.0,0.0,0.0,1.0,0.0
test,0.3329215943813324,-3.707627773284912,-3.3097779750823975,-0.8160870671272278,2.8708834648132324,0.0,0.0,0.0,0.0,1.0
test,1.3119484186172485,-0.9482605457305908,-0.5020338296890259,0.34413716197013855,-0.18259930610656738,1.0,0.0,0.0,0.0,0.0
test,2.211228847503662,-0.14300841093063354,0.4024540185928345,-0.2982163727283478,-1.0884108543395996,0.0,1.0,0.0,0.0,0.0
test,1.9555115699768066,-0.7406580448150635,-0.6867220997810364,-2.6968321800231934,2.158996343612671,0.0,0.0,1.0,0.0,0.0
test,2.955889940261841,0.48177316784858704,-3.3638572692871094,-1.4957542419433594,-1.2453985214233398,0.0,0.0,0.0,1.0,0.0
test,1.3695300817489624,-1.3673816919326782,2.0233945846557617,-2.189253330230713,-3.253805160522461,0.0,0.0,0.0,0.0,1.0
test,2.1053624153137207,-0.8005237579345703,0.1027020737528801,-0.1445818543434143,-0.03571208566427231,1.0,0.0,0.0,0.0,0.0
test,0.5590450167655945,0.8470682501792908,-0.21669308841228485,0.6695691347122192,0.43357858061790466,0.0,1.0,0.0,0.0,0.0
test,2.7760262489318848,1.0847982168197632,1.0951275825500488,-0.6584668159484863,1.9193627834320068,0.0,0.0,1.0,0.0,0.0
test,3.8131959438323975,-1.1434293985366821,1.4403330087661743,1.518020510673523,2.4701778888702393,0.0,0.0,0.0,1.0,0.0
test,1.3842366933822632,3.423140287399292,-0.9677106738090515,-2.994105577468872,1.4808109998703003,0.0,0.0,0.0,0.0,1.0
test,0.9554543495178223,-0.5741997957229614,-0.8422637581825256,-0.7219477891921997,-0.005520032253116369,1.0,0.0,0.0,0.0,0.0
test,2.4393603801727295,-0.7870628237724304,-0.05847158655524254,0.8833208680152893,-0.8170425891876221,0.0,1.0,0.0,0.0,0.0
test,3.153134346008301,-2.648723840713501,0.47887757420539856,-1.218348741531372,-0.07861713320016861,0.0,0.0,1.0,0.0,0.0
test,3.5844638347625732,-3.110576868057251,-2.7206575870513916,0.5187196135520935,0.17800560593605042,0.0,0.0,0.0,1.0,0.0
test,-0.3593977093696594,1.251381278038025,-0.5719451308250427,-4.402758598327637,-0.16995783150196075,0.0,0.0,0.0,0.0,1.0
test,1.0941892862319946,-0.5072768926620483,-0.35009288787841797,-0.9804964661598206,0.0803750604391098,1.0,0.0,0.0,0.0,0.0
test,-0.1207641214132309,-0.6707145571708679,-1.2974175214767456,0.09689948707818985,1.147094488143921,0.0,1.0,0.0,0.0,0.0
test,2.974283218383789,0.812748372554779,-2.7094619274139404,0.03892659768462181,0.2664538323879242,0.0,0.0,1.0,0.0,0.0
test,1.6624001264572144,-2.700744390487671,0.18292036652565002,0.8057026267051697,3.6792373657226562,0.0,0.0,0.0,1.0,0.0
test,4.30274772644043,2.8343775272369385,-0.16593226790428162,-1.206677794456482,-1.6473755836486816,0.0,0.0,0.0,0.0,1.0
test,1.3105483055114746,-0.5959575176239014,-0.24823102355003357,0.5440676808357239,-0.009141847491264343,1.0,0.0,0.0,0.0,0.0
test,1.2663651704788208,-0.9228442907333374,-2.026479959487915,-0.009282439947128296,1.7031868696212769,0.0,1.0,0.0,0.0,0.0
test,2.8925821781158447,-1.2489897012710571,-1.6300479173660278,1.375801682472229,-1.2063344717025757,0.0,0.0,1.0,0.0,0.0
test,4.505437850952148,-0.24536503851413727,1.2484748363494873,-2.128652811050415,1.2756760120391846,0.0,0.0,0.0,1.0,0.0
test,2.4037115573883057,1.2361805438995361,-1.3176583051681519,2.332875967025757,-3.1874754428863525,0.0,0.0,0.0,0.0,1.0
test,1.13033926486969,-0.34082159399986267,-0.4526597559452057,-0.7779795527458191,1.1774311065673828,1.0,0.0,0.0,0.0,0.0
test,2.942960739135742,-1.286792516708374,-1.4706000089645386,-0.3464038074016571,1.3304604291915894,0.0,1.0,0.0,0.0,0.0
test,1.954560399055481,-1.3851078748703003,1.571882963180542,1.4744442701339722,-0.5063676834106445,0.0,0.0,1.0,0.0,0.0
test,-1.1919713020324707,-1.0289067029953003,0.5285072922706604,-1.8841363191604614,2.615222692489624,0.0,0.0,0.0,1.0,0.0
test,0.10403142124414444,-1.235762119293213,0.7628480792045593,-3.4136106967926025,3.7890913486480713,0.0,0.0,0.0,0.0,1.0
test,1.9995285272598267,-1.2319650650024414,0.12471797317266464,-0.08136633038520813,0.4895312488079071,1.0,0.0,0.0,0.0,0.0
test,0.9462143778800964,-1.4289054870605469,-0.6945236325263977,-0.8262304663658142,-1.0800846815109253,0.0,1.0,0.0,0.0,0.0
test,1.1800353527069092,-0.12365225702524185,0.7608646154403687,-0.6981717348098755,-2.1003243923187256,0.0,0.0,1.0,0.0,0.0
test,0.7556182146072388,-0.005114939529448748,-3.6541106700897217,-1.9769666194915771,-0.8961962461471558,0.0,0.0,0.0,1.0,0.0
test,4.6769700050354,-0.22880154848098755,-0.5167327523231506,-1.0559208393096924,-3.296492576599121,0.0,0.0,0.0,0.0,1.0
test,2.2133989334106445,-1.2475416660308838,-0.1830170452594757,-0.31330642104148865,0.7430528998374939,1.0,0.0,0.0,0.0,0.0
test,0.8600538969039917,-0.2293843775987625,-0.5138381719589233,0.4906342327594757,-1.1747089624404907,0.0,1.0,0.0,0.0,0.0
test,2.6035735607147217,-2.495414972305298,0.7137459516525269,1.4582037925720215,0.4626104235649109,0.0,0.0,1.0,0.0,0.0
test,3.12434983253479,0.6504572033882141,-1.0029693841934204,1.975361704826355,-2.11238169670105,0.0,0.0,0.0,1.0,0.0
test,3.2258458137512207,-0.7066114544868469,3.2882959842681885,-2.986746311187744,-0.03992934897542,0.0,0.0,0.0,0.0,1.0
test,2.188140630722046,-1.2553598880767822,-0.6408281326293945,-0.24239115417003632,0.11094821989536285,1.0,0.0,0.0,0.0,0.0
test,3.2555978298187256,-0.004906344227492809,-0.05771097540855408,0.37304118275642395,0.029137438163161278,0.0,1.0,0.0,0.0,0.0
test,1.5515767335891724,1.5932945013046265,0.8450124859809875,0.43906402587890625,1.9056317806243896,0.0,0.0,1.0,0.0,0.0
test,2.2369625568389893,2.538166046142578,-1.8847780227661133,-1.5725643634796143,1.921726942062378,0.0,0.0,0.0,1.0,0.0
test,1.42197847366333,-4.725435733795166,-0.5903543829917908,-2.0538830757141113,-1.6371128559112549,0.0,0.0,0.0,0.0,1.0
test,1.866692304611206,-0.42739981412887573,-0.1617548167705536,0.4065714478492737,1.112036108970642,1.0,0.0,0.0,0.0,0.0
test,1.0013245344161987,-1.5053601264953613,-0.7614374756813049,0.27250587940216064,2.1042582988739014,0.0,1.0,0.0,0.0,0.0
test,3.786370277404785,0.5687858462333679,0.8253976106643677,0.6756967902183533,0.14801329374313354,0.0,0.0,1.0,0.0,0.0
test,3.123189687728882,-1.2192777395248413,0.4201105237007141,-3.728671073913574,0.8501948714256287,0.0,0.0,0.0,1.0,0.0
test,5.757227897644043,-1.6111868619918823,-2.035308599472046,-0.4599910080432892,2.5093154907226562,0.0,0.0,0.0,0.0,1.0
test,1.2890301942825317,0.14333342015743256,0.008394408971071243,-0.05177607014775276,0.8024216294288635,1.0,0.0,0.0,0.0,0.0
test,0.3898792266845703,-0.758809506893158,0.9482257962226868,-0.7832140922546387,0.06936324387788773,0.0,1.0,0.0,0.0,0.0
test,1.964058518409729,-0.9943930506706238,-2.4831430912017822,1.8139359951019287,1.2605383396148682,0.0,0.0,1.0,0.0,0.0
test,3.2440266609191895,0.1499263346195221,-1.8438875675201416,-2.462843418121338,2.9266560077667236,0.0,0.0,0.0,1.0,0.0
test,1.2934048175811768,-5.019514083862305,-2.568869113922119,0.44731029868125916,-0.2829863429069519,0.0,0.0,0.0,0.0,1.0
test,1.2193386554718018,-1.1697725057601929,0.15403962135314941,-0.589850664138794,0.5007354021072388,1.0,0.0,0.0,0.0,0.0
test,1.2889726161956787,-1.2050175666809082,0.06833459436893463,0.29910698533058167,-1.2068288326263428,0.0,1.0,0.0,0.0,0.0
test,3.8832528591156006,-1.984485149383545,-1.3573031425476074,-0.39720574021339417,1.4824918508529663,0.0,0.0,1.0,0.0,0.0
test,2.6414101123809814,-2.6785566806793213,-0.8702582120895386,-2.015292167663574,3.194186210632324,0.0,0.0,0.0,1.0,0.0
test,0.4470933675765991,-2.03181791305542,1.1319369077682495,0.7395184636116028,-3.7420923709869385,0.0,0.0,0.0,0.0,1.0
test,1.5488444566726685,-0.21123729646205902,-0.3060317039489746,0.29996541142463684,-0.21666400134563446,1.0,0.0,0.0,0.0,0.0
test,0.20077967643737793,-0.7409627437591553,0.4218534231185913,0.4649500846862793,-0.3747294545173645,0.0,1.0,0.0,0.0,0.0
test,3.240264892578125,-1.3128522634506226,-1.6292356252670288,-0.8792211413383484,-1.484696865081787,0.0,0.0,1.0,0.0,0.0
test,4.931972026824951,-0.4263802468776703,-2.152909994125366,-1.2126508951187134,1.4796128273010254,0.0,0.0,0.0,1.0,0.0
test,-0.4376749098300934,0.709114134311676,2.204010009765625,2.48765230178833,-1.6290900707244873,0.0,0.0,0.0,0.0,1.0
test,1.9112282991409302,-0.681934654712677,-0.9799847602844238,-0.272684246301651,1.3115310668945312,1.0,0.0,0.0,0.0,0.0
test,2.123551845550537,-0.9364006519317627,-1.1924430131912231,1.514504075050354,0.7229527235031128,0.0,1.0,0.0,0.0,0.0
test,2.5832464694976807,-0.5199052691459656,-2.3682868480682373,-0.11602611094713211,2.6205620765686035,0.0,0.0,1.0,0.0,0.0
test,1.5017930269241333,-4.2526631355285645,-1.085459589958191,-0.36654677987098694,2.0217556953430176,0.0,0.0,0.0,1.0,0.0
test,-1.170836329460144,-2.57940936088562,2.698260545730591,1.3893699645996094,-0.3516060709953308,0.0,0.0,0.0,0.0,1.0
test,2.165696144104004,-1.3545063734054565,-0.5782794952392578,-0.45754411816596985,0.40719518065452576,1.0,0.0,0.0,0.0,0.0
test,2.4172635078430176,-2.0185976028442383,-0.1456305831670761,0.33485734462738037,1.4139126539230347,0.0,1.0,0.0,0.0,0.0
test,3.0431156158447266,1.1660943031311035,0.704318642616272,-1.114733099937439,-0.7037147283554077,0.0,0.0,1.0,0.0,0.0
test,-0.8370296359062195,-3.6282291412353516,-1.4234864711761475,-0.12083935737609863,0.08875575661659241,0.0,0.0,0.0,1.0,0.0
test,0.954723060131073,-2.920758008956909,1.7611161470413208,3.1926448345184326,2.0634732246398926,0.0,0.0,0.0,0.0,1.0
test,1.5215812921524048,0.07212243974208832,-0.6120455265045166,-0.562447190284729,-0.1405215859413147,1.0,0.0,0.0,0.0,0.0
test,0.3134710192680359,-0.5940427184104919,-0.6656196117401123,-1.3377048969268799,1.5978468656539917,0.0,1.0,0.0,0.0,0.0
test,0.8547633290290833,-1.6877506971359253,-1.0255587100982666,0.734598696231842,-1.9573832750320435,0.0,0.0,1.0,0.0,0.0
test,2.4384167194366455,-0.08051898330450058,1.3439562320709229,0.8253568410873413,3.7461674213409424,0.0,0.0,0.0,1.0,0.0
test,3.9171996116638184,0.5590044856071472,-4.583957195281982,-0.048689257353544235,-0.6720461249351501,0.0,0.0,0.0,0.0,1.0
test,1.7389905452728271,-1.2226065397262573,-0.14438305795192719,0.13793626427650452,1.0768325328826904,1.0,0.0,0.0,0.0,0.0
test,1.632529854774475,-0.33875903487205505,0.6192675828933716,-1.725500464439392,-0.15696661174297333,0.0,1.0,0.0,0.0,0.0
test,0.28688696026802063,-2.906068801879883,-1.8856818675994873,0.03722425177693367,0.7166509032249451,0.0,0.0,1.0,0.0,0.0
test,2.0175564289093018,0.7585573792457581,0.030530335381627083,3.456231117248535,0.23406696319580078,0.0,0.0,0.0,1.0,0.0
test,2.1933786869049072,-3.6430437564849854,1.5229830741882324,1.3601078987121582,3.464888572692871,0.0,0.0,0.0,0.0,1.0
test,2.307978391647339,-1.0144922733306885,-0.7095369100570679,0.16020166873931885,0.23244591057300568,1.0,0.0,0.0,0.0,0.0
test,2.8453614711761475,-1.261271357536316,0.04431729391217232,-1.0890421867370605,1.4571073055267334,0.0,1.0,0.0,0.0,0.0
test,1.6980140209197998,-0.3695792257785797,0.6834794878959656,-1.2620389461517334,-2.032196283340454,0.0,0.0,1.0,0.0,0.0
test,-1.732089638710022,-1.8129560947418213,-0.2680886685848236,0.8245558142662048,2.0872421264648438,0.0,0.0,0.0,1.0,0.0
test,3.8366100788116455,-1.4480149745941162,-2.2560083866119385,-3.833237886428833,-1.2364822626113892,0.0,0.0,0.0,0.0,1.0
test,1.7038090229034424,-0.9688780903816223,0.01343828346580267,-0.18325059115886688,-0.24979349970817566,1.0,0.0,0.0,0.0,0.0
test,2.3848326206207275,-1.0292690992355347,0.37687307596206665,-0.8507415056228638,1.9241020679473877,0.0,1.0,0.0,0.0,0.0
test,2.376485824584961,-1.04071843624115,-0.47414782643318176,2.4139387607574463,-0.5603326559066772,0.0,0.0,1.0,0.0,0.0
test,-1.387527346611023,-0.6783290505409241,-2.433603048324585,1.607548475265503,0.8908624053001404,0.0,0.0,0.0,1.0,0.0
test,5.2063775062561035,0.9614485502243042,2.036461353302002,-1.9098979234695435,0.24481208622455597,0.0,0.0,0.0,0.0,1.0
test,2.5187177658081055,-0.5061947107315063,-0.5824483633041382,-0.08819075673818588,0.7477481365203857,1.0,0.0,0.0,0.0,0.0
test,0.19043152034282684,-0.4486428499221802,-1.234081506729126,-1.0671550035476685,1.4312629699707031,0.0,1.0,0.0,0.0,0.0
test,2.6622352600097656,-0.31273162364959717,1.895967721939087,0.4412781000137329,1.7499561309814453,0.0,0.0,1.0,0.0,0.0
test,0.5419586300849915,0.29627394676208496,0.05662824586033821,-3.511256217956543,2.268317222595215,0.0,0.0,0.0,1.0,0.0
test,1.3906183242797852,0.785719096660614,2.1433136463165283,2.9725778102874756,2.9226889610290527,0.0,0.0,0.0,0.0,1.0
test,1.7840533256530762,-0.6271510720252991,-0.5114078521728516,0.028925476595759392,1.451818585395813,1.0,0.0,0.0,0.0,0.0
test,0.5349727272987366,0.39747554063796997,-1.6597741842269897,-0.32158905267715454,-0.25457775592803955,0.0,1.0,0.0,0.0,0.0
test,1.477400302886963,-0.7650390267372131,2.421109199523926,-0.5863090753555298,1.0755255222320557,0.0,0.0,1.0,0.0,0.0
test,1.9252296686172485,-1.1868339776992798,-4.323774814605713,0.10049379616975784,1.3934801816940308,0.0,0.0,0.0,1.0,0.0
test,2.5707433223724365,-4.92800235748291,0.24176646769046783,0.8628110289573669,-1.3595099449157715,0.0,0.0,0.0,0.0,1.0
test,1.7317878007888794,-0.7053611874580383,0.11567948013544083,-0.948529064655304,0.7765254974365234,1.0,0.0,0.0,0.0,0.0
test,1.7330796718597412,0.3372623026371002,-1.3185956478118896,0.8848524689674377,1.5966744422912598,0.0,1.0,0.0,0.0,0.0
test,2.7688028812408447,-1.5190606117248535,1.5327118635177612,0.9685381650924683,1.5806130170822144,0.0,0.0,1.0,0.0,0.0
test,1.586375117301941,-3.214637041091919,-1.810420274734497,-1.0754808187484741,-2.08056640625,0.0,0.0,0.0,1.0,0.0
test,1.9397989511489868,1.6180634498596191,-2.0323293209075928,-3.6958608627319336,-1.8522663116455078,0.0,0.0,0.0,0.0,1.0
test,1.2242794036865234,0.1864662766456604,-0.11421064287424088,-0.24882236123085022,0.1659640669822693,1.0,0.0,0.0,0.0,0.0
test,0.9172484278678894,-1.2719823122024536,-1.216391682624817,-0.5222189426422119,2.100858211517334,0.0,1.0,0.0,0.0,0.0
test,-0.350445032119751,-0.4778503179550171,0.11484996974468231,1.2712960243225098,-1.1254215240478516,0.0,0.0,1.0,0.0,0.0
test,0.6358383893966675,-4.017535209655762,-1.808748722076416,-0.2090369462966919,1.8260059356689453,0.0,0.0,0.0,1.0,0.0
test,0.8829822540283203,3.0063321590423584,1.0592989921569824,2.520618200302124,1.753075361251831,0.0,0.0,0.0,0.0,1.0
test,1.1683980226516724,-0.4791408181190491,-0.6387789845466614,0.5738770961761475,0.11211603879928589,1.0,0.0,0.0,0.0,0.0
test,0.6391623616218567,0.33052077889442444,-0.36987897753715515,1.0559619665145874,1.2895499467849731,0.0,1.0,0.0,0.0,0.0
test,4.2363386154174805,0.3364558219909668,0.054558511823415756,0.051741939038038254,1.291734218597412,0.0,0.0,1.0,0.0,0.0
test,2.6194281578063965,1.4805880784988403,2.6307570934295654,-0.533109188079834,-0.3171832859516144,0.0,0.0,0.0,1.0,0.0
test,1.332802176475525,1.1912263631820679,-4.6641387939453125,-0.32833531498908997,2.603562593460083,0.0,0.0,0.0,0.0,1.0
test,1.8601652383804321,-1.051862120628357,-1.2565711736679077,0.049728214740753174,0.7426636815071106,1.0,0.0,0.0,0.0,0.0
test,0.37382566928863525,-1.8246291875839233,-0.9438506364822388,-0.019655829295516014,1.4241993427276611,0.0,1.0,0.0,0.0,0.0
test,2.1593408584594727,-1.242258071899414,-0.43586552143096924,1.6596662998199463,-1.6454637050628662,0.0,0.0,1.0,0.0,0.0
