split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1
test,-1.213302493095398,-1.6334284543991089,-0.2535628080368042,-0.6339041590690613,-0.45075416564941406,1.2682546377182007,-0.621315598487854,1.0,0.0
test,-2.09607195854187,-1.3536802530288696,0.26384127140045166,-1.5225549936294556,0.9334560632705688,0.08530951291322708,-1.1692430973052979,0.0,1.0
test,-1.9776062965393066,-1.198670744895935,-0.2917909622192383,-0.9323987364768982,-0.3887068033218384,0.8906670212745667,-0.4700712561607361,1.0,0.0
test,-0.8678693175315857,-0.3743692636489868,-0.09109177440404892,-1.3685003519058228,-1.6024731397628784,2.116640567779541,-0.4999600350856781,0.0,1.0
test,-1.1814053058624268,-1.290098786354065,0.05435648933053017,-1.1585686206817627,-0.24328520894050598,0.13142895698547363,-0.46225741505622864,1.0,0.0
test,-0.610640287399292,-2.328960657119751,-0.45290759205818176,-1.4879560470581055,-1.2207648754119873,0.4539349675178528,-0.4331490695476532,0.0,1.0
test,-1.6141908168792725,-0.9685245752334595,-0.522969663143158,-1.4674502611160278,0.1837724894285202,0.7721894383430481,-1.057970643043518,1.0,0.0
test,-0.8481653928756714,-0.5334073901176453,-0.33642300963401794,-0.5043965578079224,-1.0109906196594238,0.8150633573532104,1.1524587869644165,0.0,1.0
test,-0.9922789931297302,-0.6205800175666809,-0.7101990580558777,-0.8177869915962219,-0.3225235044956207,0.8696379661560059,0.2756236493587494,1.0,0.0
test,-1.2225581407546997,-0.7147625088691711,-1.8258225917816162,-1.0034209489822388,0.5222976207733154,1.2598274946212769,0.5322075486183167,0.0,1.0
test,-1.343372106552124,-0.8880330920219421,-0.07089678198099136,-2.0619688034057617,-0.06723593175411224,1.0905932188034058,-0.5384523272514343,1.0,0.0
test,-2.502093553543091,0.20915646851062775,-1.0130118131637573,-1.16889488697052,-0.3316916525363922,1.1357272863388062,-0.6204503178596497,0.0,1.0
test,-1.5123765468597412,-1.2574478387832642,0.4571056067943573,-1.5554319620132446,0.13041479885578156,1.0995323657989502,-0.3758995532989502,1.0,0.0
test,-1.9362701177597046,-0.19128312170505524,-1.4158378839492798,-1.352666974067688,-0.26989221572875977,1.278074026107788,0.6509481072425842,0.0,1.0
test,-0.33082684874534607,-0.9027994871139526,0.1067008525133133,-0.6677660346031189,-0.09003549814224243,1.0860379934310913,-0.11950002610683441,1.0,0.0
test,-1.686442494392395,-1.0564234256744385,-1.2508984804153442,-0.0717952623963356,-0.8857696056365967,0.08433268219232559,-0.49646782875061035,0.0,1.0
test,-1.5978953838348389,-0.45668041706085205,-0.6602048873901367,-0.89621502161026,0.41825905442237854,0.7942749857902527,-0.40766578912734985,1.0,0.0
test,-1.2521857023239136,-1.4938316345214844,1.0101256370544434,-0.9945786595344543,-0.1350754052400589,1.9203282594680786,-1.5520343780517578,0.0,1.0
test,-1.2070571184158325,-0.13437508046627045,0.1778286099433899,-1.2154147624969482,0.3499129116535187,0.8940420150756836,-0.4431989789009094,1.0,0.0
test,-0.45441874861717224,-0.2646285891532898,0.13809806108474731,-0.35153770446777344,-0.3767249286174774,-0.436857670545578,-0.9737251996994019,0.0,1.0
test,-1.3517080545425415,-0.9308096170425415,0.004818989895284176,-1.2978216409683228,-0.18571631610393524,0.8371973037719727,0.4717007279396057,1.0,0.0
test,-1.748301386833191,-2.0287675857543945,0.10999222844839096,-0.47828546166419983,-1.2456036806106567,1.1242955923080444,-1.1084717512130737,0.0,1.0
test,-1.460138201713562,-0.6370345950126648,-0.3170754015445709,-1.1159117221832275,0.288175493478775,0.657070517539978,-1.154028058052063,1.0,0.0
test,-0.9564759731292725,0.40775179862976074,0.4579453766345978,-0.6458284258842468,0.0038572123739868402,2.1012582778930664,-0.9813262820243835,0.0,1.0
test,-0.7263950109481812,-0.6800734400749207,0.0020221732556819916,-0.47899171710014343,-0.44957250356674194,0.5444834232330322,-0.3443496525287628,1.0,0.0
test,-1.399834156036377,-1.6628354787826538,-0.6707333922386169,0.2881389260292053,-0.8662636280059814,0.5459520220756531,-1.0343862771987915,0.0,1.0
test,-1.5372761487960815,-1.0377119779586792,-0.35175514221191406,-0.5194796919822693,-0.11186954379081726,1.6152454614639282,-0.6220889687538147,1.0,0.0
test,-1.8266643285751343,-0.956912100315094,0.2878570854663849,-2.3270275592803955,-1.3731331825256348,1.1784720420837402,-0.23276092112064362,0.0,1.0
test,-0.963416576385498,-0.7863284945487976,0.01938149519264698,-1.8324363231658936,-0.2822428047657013,1.207301139831543,0.12585316598415375,1.0,0.0
test,-2.376803398132324,-1.0026369094848633,-1.467340350151062,-1.1906694173812866,-0.4188136160373688,0.9570438265800476,-1.2569849491119385,0.0,1.0
test,-1.6895791292190552,-0.5718389749526978,-0.5922558307647705,-1.3671594858169556,-0.13900728523731232,1.1020840406417847,-0.9886513352394104,1.0,0.0
test,-2.103872299194336,-1.3935376405715942,0.5085529088973999,-0.20319756865501404,-0.850214421749115,0.6356930136680603,-1.248808741569519,0.0,1.0
test,-1.6561658382415771,-0.8178447484970093,-0.07541614770889282,-1.6305367946624756,-0.19288906455039978,0.6333341598510742,0.06398977339267731,1.0,0.0
test,-1.5549404621124268,-1.367545485496521,-0.06352310627698898,-2.428774118423462,-0.3822954297065735,1.2046995162963867,0.8776506781578064,0.0,1.0
test,-1.4268500804901123,-0.9629769325256348,-0.4219153821468353,-1.1369261741638184,-0.7827200889587402,1.5065244436264038,-0.7451933026313782,1.0,0.0
test,-1.1775161027908325,-0.8993889689445496,1.18291175365448,-1.690177321434021,0.12119606137275696,1.854801058769226,-1.3847846984863281,0.0,1.0
test,-1.1973508596420288,-1.176777958869934,-0.30589574575424194,-1.246379017829895,-0.7636627554893494,1.6550209522247314,-0.3618995249271393,1.0,0.0
test,-1.168636441230774,-0.6462154388427734,0.6589666604995728,-1.6616424322128296,0.8218662142753601,2.1360270977020264,-1.2853755950927734,0.0,1.0
test,-0.7115793824195862,-0.6014387607574463,0.07422570884227753,-0.47348740696907043,-0.5005490779876709,0.8350169062614441,-0.21474143862724304,1.0,0.0
test,-1.696330189704895,-1.7116012573242188,-0.6237539052963257,-2.2977614402770996,-0.5218175649642944,1.799529790878296,0.3596342206001282,0.0,1.0
test,-0.7310281991958618,-1.2851961851119995,0.16365976631641388,-1.154653549194336,-0.39960697293281555,0.7555837631225586,-1.0810967683792114,1.0,0.0
test,-1.5958569049835205,-1.4830549955368042,-0.1005268320441246,-1.4726296663284302,-0.3921326994895935,-0.7666473388671875,-0.14275069534778595,0.0,1.0
test,-0.8719149827957153,-1.4711496829986572,0.02332869917154312,-1.2479212284088135,0.2753256857395172,1.0382155179977417,-1.093586802482605,1.0,0.0
test,-1.1290141344070435,-0.13910003006458282,1.5639995336532593,-1.4212883710861206,-0.0839206799864769,0.685639500617981,-0.48164424300193787,0.0,1.0
test,-1.2813619375228882,-0.9227968454360962,0.00020870789012406021,-1.661707878112793,-0.6907861828804016,1.3139326572418213,-0.04505178704857826,1.0,0.0
test,-1.171299934387207,-0.26908472180366516,-0.19977983832359314,-0.0686565563082695,0.1670643836259842,2.431734085083008,-1.023888349533081,0.0,1.0
test,-0.5186845660209656,-0.4749796688556671,-0.3631093502044678,-0.9388191103935242,-0.21261681616306305,1.135616421699524,-1.0466811656951904,1.0,0.0
test,-0.6712730526924133,-1.666217565536499,0.4887266159057617,-2.28519606590271,0.5739955306053162,1.453006386756897,-1.298964500427246,0.0,1.0
test,-1.3843457698822021,-1.2344835996627808,0.11537492275238037,-1.599965214729309,0.12857213616371155,1.6454524993896484,-0.5139459371566772,1.0,0.0
test,-1.760929822921753,-0.33307719230651855,-0.6804614663124084,-2.2328741550445557,-0.9553738236427307,1.9817540645599365,-0.269745409488678,0.0,1.0
test,-0.9438469409942627,-0.8976523280143738,-0.04303142428398132,-0.4091615378856659,0.20108316838741302,0.5985472202301025,0.021456975489854813,1.0,0.0
test,-1.6257309913635254,-0.161176398396492,-0.41464510560035706,-2.010535717010498,1.0545262098312378,2.0010859966278076,-0.3447161614894867,0.0,1.0
test,-1.6325854063034058,-0.8126904964447021,-0.5904268026351929,-1.0517038106918335,-0.2857482135295868,0.5197005271911621,-0.9691381454467773,1.0,0.0
test,-0.9661443829536438,-1.9873018264770508,0.24483242630958557,-1.2173120975494385,-0.9988684058189392,0.4394174814224243,-1.6405690908432007,0.0,1.0
test,-1.1151599884033203,-0.837602972984314,-1.0713894367218018,-1.3108576536178589,-0.3656574785709381,1.3914250135421753,-0.4312659800052643,1.0,0.0
test,-0.8866966366767883,0.24544847011566162,0.07054327428340912,-0.5099184513092041,-1.3493797779083252,0.2850763499736786,-0.5911292433738708,0.0,1.0
test,-1.4891701936721802,-0.2658974528312683,-0.29941311478614807,-0.9862678050994873,-0.6853864789009094,0.9473271369934082,-0.59187912940979,1.0,0.0
test,-1.0462360382080078,-1.038954734802246,-0.11465287208557129,-1.993618130683899,1.5461760759353638,0.7118253707885742,0.25520384311676025,0.0,1.0
test,-1.1577086448669434,-0.8409299850463867,-0.2605378031730652,-1.6805187463760376,-0.20440822839736938,1.357295274734497,-1.1553430557250977,1.0,0.0
test,0.33652278780937195,0.16316623985767365,-0.57863450050354,-1.2299163341522217,-0.5650759935379028,1.5702170133590698,-0.6978097558021545,0.0,1.0
test,-0.8422067165374756,-1.0331159830093384,-0.971664309501648,-1.52820885181427,0.30804702639579773,1.1852473020553589,-0.5075935125350952,1.0,0.0
test,-1.3435673713684082,-0.8361996412277222,0.3111560642719269,-2.8513853549957275,-0.6738142371177673,1.5114554166793823,-0.2803753912448883,0.0,1.0
test,-1.1860464811325073,-1.6429331302642822,0.017467642202973366,-1.3316428661346436,0.3743548095226288,0.6043789386749268,-0.36735254526138306,1.0,0.0
test,0.22709161043167114,-1.4875463247299194,0.072685606777668,-1.4889165163040161,0.3722790777683258,0.9084276556968689,0.7900912165641785,0.0,1.0
test,-1.1344430446624756,-0.7213514447212219,-0.6736445426940918,-1.7765432596206665,0.05740536376833916,1.1769840717315674,-0.94796222448349,1.0,0.0
test,-1.0777981281280518,-1.0002331733703613,1.0193182229995728,-0.9905908703804016,0.10979367047548294,1.7906928062438965,0.9000561833381653,0.0,1.0
test,-1.2127015590667725,-0.7522347569465637,-0.55716472864151,-1.3171923160552979,-0.8178765177726746,1.4545401334762573,-0.6666901111602783,1.0,0.0
test,-1.0097295045852661,-0.7810520529747009,-0.7231809496879578,-0.38717836141586304,0.8130648136138916,2.0717661380767822,-1.5420740842819214,0.0,1.0
test,-1.1993329524993896,-0.3303110897541046,-0.6739832758903503,-1.6180182695388794,-0.33779188990592957,0.6527495384216309,-0.4480549693107605,1.0,0.0
test,-1.1312687397003174,-2.2144813537597656,-0.5220254063606262,-1.1307647228240967,-0.46260565519332886,1.0034117698669434,-1.8765335083007812,0.0,1.0
test,-1.1203563213348389,-1.8947972059249878,-0.09180137515068054,-1.2224950790405273,-0.1912889927625656,1.0461397171020508,-0.33328816294670105,1.0,0.0
test,-0.2600161135196686,-0.5290242433547974,0.31485608220100403,0.08870455622673035,-1.0042848587036133,0.2864314615726471,-0.2096862941980362,0.0,1.0
test,-1.0883283615112305,-0.9948897361755371,-0.33824026584625244,-0.3264806568622589,-0.18572621047496796,1.5443181991577148,-0.2108115553855896,1.0,0.0
test,-0.9987661838531494,-1.4601815938949585,-1.9494717121124268,-0.6433032155036926,0.2903578281402588,1.568995714187622,-0.6069413423538208,0.0,1.0
test,-1.2441431283950806,-0.603771448135376,0.15090776979923248,-0.672394335269928,-0.11897861957550049,1.0888783931732178,0.29829853773117065,1.0,0.0
test,-1.2429181337356567,-1.6377605199813843,-1.3054231405258179,-2.1465888023376465,-0.19215233623981476,0.9323257803916931,-1.532841444015503,0.0,1.0
test,-0.3876511752605438,-1.3969688415527344,0.10737854987382889,-1.2501230239868164,-0.3098885118961334,0.7103570103645325,-0.32722997665405273,1.0,0.0
test,-2.2597978115081787,-0.4612744450569153,-1.0125503540039062,-2.075517416000366,0.7627442479133606,0.8310499787330627,-0.044075317680835724,0.0,1.0
test,-1.0204371213912964,-1.0587446689605713,-0.23778362572193146,-0.9790502786636353,-0.4229907989501953,1.5780901908874512,-1.1397066116333008,1.0,0.0
test,0.011888973414897919,-0.6920657157897949,0.7143964171409607,-1.2614866495132446,0.7240196466445923,-0.08346105366945267,-0.45868179202079773,0.0,1.0
test,-1.3778667449951172,-1.1302167177200317,-0.43141672015190125,-0.7612639665603638,0.14539088308811188,0.5647780299186707,-1.1139967441558838,1.0,0.0
test,-1.6078546047210693,-1.231555700302124,0.41487085819244385,-2.717130422592163,0.6834255456924438,1.2911344766616821,-0.4592049717903137,0.0,1.0
test,-0.9248960614204407,-0.5775915384292603,-0.3076399862766266,-0.683985710144043,0.16639497876167297,1.3258755207061768,0.2693566083908081,1.0,0.0
test,-1.2006756067276,-1.3768893480300903,0.7351770997047424,-1.969962239265442,-0.3819359838962555,0.6576970815658569,0.9589702486991882,0.0,1.0
test,-0.6041816473007202,-1.246217966079712,-0.14486709237098694,-1.783523440361023,0.34340551495552063,0.8872600197792053,-0.5215709209442139,1.0,0.0
test,-0.9414333701133728,-1.0152363777160645,0.267088383436203,-2.690079689025879,-0.5362675189971924,1.8732742071151733,-0.9578168392181396,0.0,1.0
test,-0.7955530881881714,-0.6155334115028381,0.10250436514616013,-1.1168659925460815,-0.10204241424798965,1.265733242034912,0.3688454329967499,1.0,0.0
test,-0.6117950081825256,-0.0703803226351738,-1.2122670412063599,-1.5447041988372803,0.9577773213386536,0.4670791029930115,-1.1484185457229614,0.0,1.0
test,-0.7844060063362122,-0.7476388812065125,-0.481563538312912,-1.1430350542068481,0.5746130347251892,0.4271100163459778,-0.21090306341648102,1.0,0.0
test,-1.4695606231689453,-1.0196127891540527,-1.1902096271514893,-2.5498056411743164,0.7873415946960449,0.6934849619865417,-0.3189588785171509,0.0,1.0
test,-1.4187290668487549,-0.5964637398719788,-0.15054044127464294,-1.7784422636032104,0.0887538269162178,1.5038317441940308,-0.6784132719039917,1.0,0.0
test,-0.45583006739616394,-0.3793419301509857,-1.2716103792190552,-1.2949247360229492,-0.14257782697677612,0.059290964156389236,0.7014468312263489,0.0,1.0
test,-1.578818917274475,-1.137741208076477,-0.47125861048698425,-1.4981706142425537,-0.3087601363658905,1.1391557455062866,-1.0944068431854248,1.0,0.0
test,0.41203752160072327,-0.07155775278806686,-1.1143609285354614,-0.8686621785163879,-0.4299256205558777,0.9169493913650513,-0.5725544691085815,0.0,1.0
test,-0.7104533314704895,-1.268398404121399,0.11148882657289505,-1.2761874198913574,0.46851903200149536,0.5828900933265686,-0.08629675954580307,1.0,0.0
test,0.41829895973205566,-0.9808528423309326,-1.2943980693817139,-0.8169057369232178,-0.03859668970108032,0.43241387605667114,-0.05011459067463875,0.0,1.0
test,-1.3762807846069336,-0.4919952154159546,-0.13367749750614166,-0.9015380144119263,-0.23023952543735504,1.3519525527954102,-1.1618006229400635,1.0,0.0
test,-1.688799262046814,-0.3814542889595032,0.9856237173080444,-0.6640490889549255,-0.22315819561481476,0.9619026780128479,0.8622990846633911,0.0,1.0
test,-1.2002451419830322,-0.5740876197814941,0.5707984566688538,-0.9611689448356628,0.09801725298166275,1.0647517442703247,-0.009029007516801357,1.0,0.0
test,-0.5142793655395508,-2.784813642501831,-0.5286170244216919,-0.8842151165008545,0.06531277298927307,0.9432481527328491,-0.5628982782363892,0.0,1.0
test,-1.3555063009262085,-0.5528998970985413,0.3473558723926544,-1.3465932607650757,0.5207273960113525,0.9755797982215881,-0.19642604887485504,1.0,0.0
test,-1.628501534461975,-0.8452646732330322,0.16835197806358337,0.6246014833450317,-0.027289222925901413,1.4366405010223389,0.14498159289360046,0.0,1.0
test,-0.8259989023208618,-1.2882534265518188,0.3259904682636261,-0.999295175075531,-0.0056946855038404465,0.5064537525177002,0.04951260983943939,1.0,0.0
test,-1.3872970342636108,-1.1116605997085571,-0.6238723397254944,-0.1808033138513565,0.32671186327934265,0.1762516349554062,-1.8443121910095215,0.0,1.0
test,-1.5176010131835938,-1.3292919397354126,0.17512597143650055,-0.7213078737258911,-0.3359798491001129,1.048229694366455,-0.9535930156707764,1.0,0.0
test,-0.4650386869907379,-0.4046533703804016,-0.3903244733810425,-1.4310857057571411,-0.8335317373275757,2.040891170501709,-1.6772887706756592,0.0,1.0
test,-1.4522583484649658,-0.671271026134491,0.06662721186876297,-1.143895149230957,0.5272321105003357,0.5987431406974792,-0.8716123700141907,1.0,0.0
test,-1.3029801845550537,0.018894856795668602,-1.2409048080444336,-1.5461496114730835,-0.8394719958305359,0.59965980052948,-1.48820960521698,0.0,1.0
test,-0.7377653121948242,-1.0300415754318237,0.1198350265622139,-0.5242891311645508,0.45721256732940674,1.2820284366607666,-0.572134792804718,1.0,0.0
test,-1.818549394607544,-0.5319955348968506,-0.9220948219299316,-1.1990259885787964,-0.01477761473506689,-0.6042088270187378,-0.9387569427490234,0.0,1.0
test,-1.5168161392211914,-1.218781590461731,-0.4556751251220703,-1.6590383052825928,0.39286720752716064,0.6012802720069885,-0.484538197517395,1.0,0.0
test,-1.6551382541656494,-0.4598294496536255,-0.8950297832489014,0.3095760941505432,0.36523833870887756,1.737524390220642,-0.9219829440116882,0.0,1.0
test,-1.139451265335083,-1.0327122211456299,-0.7150512933731079,-1.6254560947418213,-0.3996363878250122,0.4016836881637573,-0.5976784229278564,1.0,0.0
test,-1.9193042516708374,-0.5675727128982544,-0.6669014692306519,0.06212339177727699,-0.34596022963523865,2.07539963722229,-1.0467242002487183,0.0,1.0
test,-1.4912023544311523,-1.6679366827011108,-0.3470987379550934,-0.8978254199028015,0.08359985053539276,0.5571304559707642,-0.4685395658016205,1.0,0.0
test,-1.6160908937454224,-1.8877068758010864,-0.09496841579675674,-2.595052480697632,0.36993324756622314,0.9406821727752686,-1.0509934425354004,0.0,1.0
test,-0.3619565963745117,-0.8836835026741028,0.28447920083999634,-1.162699580192566,-0.46534180641174316,1.2059062719345093,-0.3297201097011566,1.0,0.0
test,-0.4710024297237396,-0.43808597326278687,-0.059985145926475525,0.05980602651834488,-0.4854256212711334,-0.08218366652727127,0.3674742579460144,0.0,1.0
test,-1.376916766166687,-0.5755460262298584,0.18407543003559113,-1.1070051193237305,-0.1616663932800293,0.2773483693599701,-0.09870406240224838,1.0,0.0
test,-0.01310630701482296,-0.7671231031417847,-1.6028801202774048,-0.7683613896369934,0.4750472605228424,1.6486278772354126,-0.21783222258090973,0.0,1.0
test,-0.2745548188686371,-0.6988762021064758,-0.09446277469396591,-0.8341192603111267,-0.2620038092136383,1.0160884857177734,-0.8132092356681824,1.0,0.0
test,-0.7393105626106262,-1.3506819009780884,-0.8600576519966125,-2.0557937622070312,-0.37080809473991394,-0.032197773456573486,-1.5506004095077515,0.0,1.0
test,-0.7979943156242371,-0.2213170975446701,-0.37668558955192566,-1.2461371421813965,0.4000507593154907,0.6799536347389221,-0.21325738728046417,1.0,0.0
test,-1.4270029067993164,-1.2080029249191284,0.8483249545097351,-0.6497185826301575,0.01401100866496563,2.4140548706054688,0.22442403435707092,0.0,1.0
test,-1.3733211755752563,-0.8588559627532959,0.2566220164299011,-1.4844567775726318,-0.24322065711021423,1.552268147468567,-0.8995649814605713,1.0,0.0
test,-0.9404521584510803,-0.56853187084198,-0.23333607614040375,-2.9769411087036133,0.5031287670135498,1.0607175827026367,-0.2215004414319992,0.0,1.0
test,-0.8109486103057861,-1.3410146236419678,0.2359277456998825,-0.5690042972564697,-0.16580830514431,0.5939490795135498,-0.6791189312934875,1.0,0.0
test,-1.2473835945129395,-0.8021271228790283,-1.851904034614563,-1.5044176578521729,0.9115028381347656,1.0160773992538452,-0.844336986541748,0.0,1.0
test,-0.7066267728805542,-0.09027615934610367,-0.2160302698612213,-0.9813071489334106,-0.09043605625629425,1.34941565990448,-0.5553430318832397,1.0,0.0
test,-2.4689667224884033,-1.3194676637649536,-0.3064559996128082,-0.704716145992279,0.9400742053985596,1.7516188621520996,-0.021122639998793602,0.0,1.0
test,-0.9906794428825378,-0.43363362550735474,0.398730993270874,-1.538056492805481,0.0798899307847023,1.3956981897354126,-0.477199524641037,1.0,0.0
test,-1.7128996849060059,-1.1827242374420166,0.7004906535148621,0.1784657984972,0.7667009234428406,0.4609677791595459,-0.5410680770874023,0.0,1.0
test,-1.7531399726867676,-1.3676081895828247,-0.651811420917511,-1.5044653415679932,-0.027794228866696358,1.1657813787460327,-0.48988980054855347,1.0,0.0
test,-0.6718711853027344,0.07134170085191727,-1.128000259399414,-1.4072891473770142,1.0431666374206543,1.5013463497161865,0.21153612434864044,0.0,1.0
test,-1.2631444931030273,-0.8359853625297546,0.2123851180076599,-1.5443123579025269,-0.7882179021835327,1.3026795387268066,-0.40479713678359985,1.0,0.0
test,-2.158290386199951,0.4963788092136383,-0.0007070559076964855,-1.0578376054763794,-0.8219668865203857,0.5677309036254883,-0.1552039086818695,0.0,1.0
test,-1.3594565391540527,-1.0806838274002075,-0.5281718969345093,-0.5855255722999573,0.1575971096754074,1.3173117637634277,-1.0389444828033447,1.0,0.0
test,0.11221213638782501,-1.5647674798965454,-0.38359785079956055,-1.2759262323379517,1.1956229209899902,1.292206883430481,-1.0269880294799805,0.0,1.0
test,-1.0808650255203247,-0.7435750365257263,-0.648803174495697,-1.5142256021499634,-0.6286377310752869,0.8934479355812073,0.13480667769908905,1.0,0.0
test,-1.1622850894927979,-1.7557530403137207,0.7381221055984497,-1.1179635524749756,-1.547485589981079,1.4588340520858765,-0.5563040971755981,0.0,1.0
test,-1.0139800310134888,-1.1888253688812256,-0.53248131275177,-1.1036384105682373,0.342292457818985,0.764080286026001,0.3388266861438751,1.0,0.0
test,-2.0609405040740967,-1.265001893043518,0.1120210811495781,0.22967998683452606,0.07939820736646652,1.8855705261230469,-0.8909844160079956,0.0,1.0
