split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3
test,-0.5160032510757446,0.8820382952690125,0.7781262397766113,-0.4049457907676697,-0.9993124008178711,0.49864158034324646,0.0011797638144344091,0.0,1.0,0.0,0.0
test,-0.48535943031311035,-0.19633279740810394,0.3696981966495514,2.529352903366089,-0.2838115394115448,1.2885420322418213,1.0320254564285278,0.0,0.0,1.0,0.0
test,0.19765497744083405,0.8860039114952087,-1.6250370740890503,2.6024343967437744,1.0778342485427856,2.706758499145508,-0.25000622868537903,0.0,0.0,0.0,1.0
test,-1.5889273881912231,0.0537603422999382,0.4387630522251129,0.14709967374801636,-0.018394583836197853,2.25447678565979,-1.0970178842544556,1.0,0.0,0.0,0.0
test,-1.2677152156829834,-1.3083217144012451,0.6264796257019043,-0.5373636484146118,-0.31329596042633057,2.8221912384033203,0.19077397882938385,0.0,1.0,0.0,0.0
test,0.526954174041748,-0.1347288191318512,1.942682147026062,1.9911057949066162,-1.3871276378631592,2.3434324264526367,-0.85689377784729,0.0,0.0,1.0,0.0
test,-1.4165124893188477,2.0361199378967285,2.8842084407806396,-1.488803505897522,0.7607467174530029,0.6598108410835266,0.08222157508134842,0.0,0.0,0.0,1.0
test,-1.5140396356582642,-0.01915396936237812,0.35159704089164734,0.03297894075512886,0.022871581837534904,2.400434970855713,-0.49484238028526306,1.0,0.0,0.0,0.0
test,-0.4905001223087311,-0.19864149391651154,1.2628988027572632,1.403415560722351,-1.017917513847351,1.5344328880310059,0.40668320655822754,0.0,1.0,0.0,0.0
test,-1.56070876121521,1.4649542570114136,-1.0319910049438477,1.3498175144195557,0.553641676902771,0.8347599506378174,-1.5112543106079102,0.0,0.0,1.0,0.0
test,-2.7172274589538574,-0.8364009261131287,-1.9590704441070557,-1.0308512449264526,-2.042797327041626,0.5527507066726685,-1.2230045795440674,0.0,0.0,0.0,1.0
test,-0.25536835193634033,-0.3569488227367401,0.5786872506141663,0.4517776668071747,-0.09482111781835556,1.2129991054534912,-0.9655904173851013,1.0,0.0,0.0,0.0
test,-0.006940868683159351,0.3120758831501007,-0.2181069254875183,-0.17404316365718842,1.1092256307601929,2.2223422527313232,-0.6768632531166077,0.0,1.0,0.0,0.0
test,1.0621715784072876,-0.21421295404434204,0.5940012335777283,-0.7604138255119324,0.6673922538757324,2.6911461353302,-2.193345069885254,0.0,0.0,1.0,0.0
test,-3.170649766921997,-0.9671300053596497,0.5546814799308777,0.3253398835659027,-2.4354238510131836,2.6956543922424316,1.5083718299865723,0.0,0.0,0.0,1.0
test,-1.4142566919326782,-0.104769267141819,0.3914602994918823,0.7143188714981079,-0.48905372619628906,2.368093729019165,-0.7698383927345276,1.0,0.0,0.0,0.0
test,-0.672619104385376,-0.5922138094902039,1.5150797367095947,-1.215813398361206,-0.3336979150772095,0.8577677607536316,-0.9792643785476685,0.0,1.0,0.0,0.0
test,-0.8183154463768005,-1.1183868646621704,0.7089697122573853,-1.3306597471237183,-0.8681793808937073,3.1311540603637695,1.1719532012939453,0.0,0.0,1.0,0.0
test,0.2208813577890396,-1.0270284414291382,-1.2270679473876953,2.2668774127960205,0.22003322839736938,-0.46918854117393494,0.3881477117538452,0.0,0.0,0.0,1.0
test,-0.685836672782898,0.3058127164840698,-0.05911111459136009,0.3187721073627472,0.24967020750045776,1.807695746421814,-0.9234145879745483,1.0,0.0,0.0,0.0
test,-0.18835744261741638,-0.20861853659152985,0.5016536116600037,1.5444453954696655,0.5026337504386902,0.8163816332817078,-0.7857635617256165,0.0,1.0,0.0,0.0
test,-0.833148717880249,0.838146448135376,1.76054847240448,-0.3447919487953186,-1.3771976232528687,1.9392025470733643,-2.96168851852417,0.0,0.0,1.0,0.0
test,0.5827546119689941,-1.1767547130584717,-0.29830801486968994,-1.8410906791687012,-0.5054165720939636,0.3949640989303589,1.7708876132965088,0.0,0.0,0.0,1.0
test,-1.1932672262191772,-0.7786991000175476,0.9615072011947632,0.28000932931900024,-0.2837069034576416,1.9003305435180664,-1.2018263339996338,1.0,0.0,0.0,0.0
test,0.2738712728023529,-1.1609984636306763,-0.5187099575996399,-0.09437784552574158,-0.279913991689682,1.5117853879928589,-0.21923434734344482,0.0,1.0,0.0,0.0
test,-1.863386869430542,-1.2013081312179565,-0.07454966008663177,0.5816119909286499,1.9369280338287354,2.4541823863983154,-1.5744311809539795,0.0,0.0,1.0,0.0
test,-0.14986270666122437,0.7610823512077332,0.08003342896699905,1.7480767965316772,2.3830699920654297,1.6380459070205688,-2.829617738723755,0.0,0.0,0.0,1.0
test,-0.8379206657409668,0.13335557281970978,0.17415504157543182,0.4570046663284302,0.10711623728275299,1.714711308479309,-1.416208267211914,1.0,0.0,0.0,0.0
test,-0.6652082204818726,-1.2019487619400024,0.5392610430717468,-0.8816136717796326,-1.5567948818206787,1.701060175895691,-0.3361978232860565,0.0,1.0,0.0,0.0
test,-1.4124616384506226,-0.5071556568145752,0.09848876297473907,-0.5739408731460571,-1.5894123315811157,3.9831438064575195,-1.7837975025177002,0.0,0.0,1.0,0.0
test,-1.1251060962677002,-0.45795461535453796,0.232265904545784,2.559190034866333,0.03694050386548042,4.579788684844971,0.6386430859565735,0.0,0.0,0.0,1.0
test,-1.2439751625061035,-0.4894478917121887,0.35125115513801575,0.4940686523914337,0.26005786657333374,2.12504243850708,-0.3343990445137024,1.0,0.0,0.0,0.0
test,0.2084185779094696,-0.8366397023200989,1.3999956846237183,0.04909643158316612,0.525342583656311,1.1556416749954224,-1.2973136901855469,0.0,1.0,0.0,0.0
test,0.16514457762241364,-1.7325923442840576,1.629504919052124,1.1511112451553345,0.2331487089395523,0.7758491039276123,0.6450722813606262,0.0,0.0,1.0,0.0
test,0.7961236834526062,0.20593127608299255,1.9247369766235352,0.21651886403560638,-3.2545390129089355,3.2692251205444336,-0.7118285298347473,0.0,0.0,0.0,1.0
test,-0.6475167274475098,-0.6191143989562988,1.1519510746002197,0.485514372587204,-0.19621607661247253,2.0958590507507324,-0.8618867993354797,1.0,0.0,0.0,0.0
test,0.22956272959709167,-0.02008626237511635,0.7319667339324951,1.3467872142791748,0.706632137298584,1.3521053791046143,-0.711766242980957,0.0,1.0,0.0,0.0
test,-1.3597887754440308,-1.1798081398010254,0.3725426495075226,-0.03342929854989052,0.23233354091644287,-0.9717899560928345,-0.6404914855957031,0.0,0.0,1.0,0.0
test,-0.6634418964385986,1.3068774938583374,-0.7345671653747559,-0.22426408529281616,-1.429717779159546,-0.6129578948020935,1.6397420167922974,0.0,0.0,0.0,1.0
test,-0.9737290740013123,-0.07764746993780136,-0.20132862031459808,0.030163457617163658,-0.7725819945335388,1.4190930128097534,-1.053926944732666,1.0,0.0,0.0,0.0
test,-0.7627819180488586,-0.9511458873748779,-0.7654136419296265,-0.3259652853012085,0.6528740525245667,2.351602792739868,-0.5978270769119263,0.0,1.0,0.0,0.0
test,-2.062943696975708,1.040733814239502,-1.1461138725280762,-0.303196519613266,-1.653719186782837,0.481269508600235,-0.6390227675437927,0.0,0.0,1.0,0.0
test,1.9761601686477661,0.8572054505348206,2.0264904499053955,-0.8159053325653076,-0.9796749353408813,1.8671945333480835,1.0348658561706543,0.0,0.0,0.0,1.0
test,-0.7998443841934204,0.29237470030784607,-0.2736937701702118,0.02278892882168293,-0.46936309337615967,1.996623158454895,-0.9140065312385559,1.0,0.0,0.0,0.0
test,-2.1607110500335693,0.22964295744895935,0.3415568172931671,1.0369606018066406,-1.1051547527313232,1.7817413806915283,0.2855895459651947,0.0,1.0,0.0,0.0
test,0.7048020958900452,-0.9011183977127075,1.139706015586853,0.6253533363342285,0.23538661003112793,3.789055109024048,-1.4484535455703735,0.0,0.0,1.0,0.0
test,-1.721895694732666,-2.0364596843719482,-0.7131404280662537,-0.7949950695037842,-0.28327301144599915,-1.2470165491104126,-1.262675166130066,0.0,0.0,0.0,1.0
test,-0.4651433527469635,-0.27780255675315857,0.4496587812900543,0.6272639632225037,0.3835214674472809,1.8646199703216553,-0.5541945695877075,1.0,0.0,0.0,0.0
test,-0.7741053700447083,0.18304786086082458,1.1483049392700195,0.7941783666610718,-1.250375747680664,2.940626859664917,0.19651320576667786,0.0,1.0,0.0,0.0
test,-1.4637258052825928,-0.08755011856555939,1.367688775062561,-1.2592321634292603,1.709193468093872,1.4462523460388184,0.6570387482643127,0.0,0.0,1.0,0.0
test,1.299460768699646,-1.6187026500701904,0.9441949725151062,2.669346809387207,-1.178463101387024,0.5125461220741272,-0.9557675123214722,0.0,0.0,0.0,1.0
test,-0.8731827139854431,0.4610627293586731,1.0101735591888428,-0.19309215247631073,-0.7468020915985107,2.0971457958221436,-0.7035812735557556,1.0,0.0,0.0,0.0
test,-1.0171407461166382,-0.9254360795021057,0.11461369693279266,-0.29997506737709045,0.16473388671875,0.09349122643470764,-0.5297834277153015,0.0,1.0,0.0,0.0
