split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1
test,1.159421443939209,1.1033118963241577,1.2268412113189697,0.41708648204803467,-1.788414478302002,0.8839479684829712,0.0,1.0
test,1.1828498840332031,-0.708696722984314,-0.12302102148532867,1.0277283191680908,-1.4960256814956665,-0.2093418836593628,1.0,0.0
test,2.018420457839966,-0.4270860552787781,-0.15124359726905823,0.5904926061630249,-3.082796096801758,-0.142476886510849,0.0,1.0
test,1.6528303623199463,-0.07634005695581436,0.16487537324428558,-0.15532343089580536,-1.0106920003890991,-0.1293533593416214,1.0,0.0
test,1.5536713600158691,1.333314299583435,0.23567607998847961,0.36911147832870483,-2.166823387145996,-0.5491505861282349,0.0,1.0
test,1.517525553703308,-0.014373071491718292,0.24331144988536835,1.498597502708435,-1.4130502939224243,-0.13553880155086517,1.0,0.0
test,2.844984292984009,0.4984014630317688,-1.092047095298767,-0.09358140826225281,-1.5252459049224854,-0.12238579988479614,0.0,1.0
test,1.4632046222686768,0.7210865020751953,-0.013395307585597038,0.46857309341430664,-0.7812402248382568,0.44087710976600647,1.0,0.0
test,2.887341022491455,1.0858302116394043,0.05222877860069275,0.5525424480438232,-2.130218505859375,0.3088916540145874,0.0,1.0
test,0.8173666596412659,0.34343472123146057,0.20411550998687744,0.44663453102111816,-1.4181917905807495,0.35765475034713745,1.0,0.0
test,1.389940857887268,0.17942333221435547,-0.23074130713939667,-0.7035861015319824,0.10937529057264328,-0.02650347165763378,0.0,1.0
test,1.5375036001205444,0.5054407715797424,0.4970298707485199,0.4197917878627777,-1.2900364398956299,-0.16512714326381683,1.0,0.0
test,2.0062196254730225,-1.1724945306777954,-0.19645369052886963,1.40738046169281,0.14547336101531982,-0.2811838686466217,0.0,1.0
test,1.2558176517486572,0.1896064430475235,0.3785022795200348,0.7184593677520752,-1.9958404302597046,0.2954278886318207,1.0,0.0
test,1.8320095539093018,1.2120181322097778,0.11701018363237381,1.7112787961959839,-1.1143628358840942,1.3559744358062744,0.0,1.0
test,2.260117530822754,-0.4200288653373718,0.43856579065322876,1.1316676139831543,-1.315153956413269,0.05667353793978691,1.0,0.0
test,2.2429726123809814,-0.7616192102432251,0.5457080006599426,-0.8511015176773071,-0.5920307040214539,0.677692174911499,0.0,1.0
test,1.1168991327285767,-0.5172888040542603,0.43820300698280334,0.16981740295886993,-1.0465466976165771,0.6565157175064087,1.0,0.0
test,0.8204509019851685,-0.218094140291214,0.4850376844406128,1.7553445100784302,-2.5349557399749756,0.8133646845817566,0.0,1.0
test,1.793614387512207,0.1310662180185318,0.10828696936368942,1.3623759746551514,-1.8225030899047852,0.5535701513290405,1.0,0.0
test,0.7545173764228821,-0.2440796196460724,1.0227121114730835,0.2544850707054138,-0.7711352109909058,1.6658918857574463,0.0,1.0
test,2.092831611633301,0.08098315447568893,0.3944648802280426,1.3852300643920898,-1.4183176755905151,0.19708126783370972,1.0,0.0
test,3.0428683757781982,0.02040768601000309,-0.6125032305717468,1.7430976629257202,-1.8445053100585938,0.5377790331840515,0.0,1.0
test,1.5766535997390747,0.09434310346841812,-0.13052423298358917,0.9819762110710144,-1.1196140050888062,-0.5905411243438721,1.0,0.0
test,1.4123196601867676,-1.0993088483810425,-0.6543669700622559,1.8082120418548584,-1.1173334121704102,1.4947692155838013,0.0,1.0
test,1.665769338607788,-0.6702272295951843,0.4322235882282257,1.0172500610351562,-0.9266097545623779,-0.23581120371818542,1.0,0.0
test,1.2631810903549194,0.4931691288948059,1.4324581623077393,0.8933727741241455,-0.07730453461408615,0.10142198204994202,0.0,1.0
test,1.1784911155700684,-0.6686491370201111,0.1492871791124344,1.0019210577011108,-0.9858821034431458,0.9216431379318237,1.0,0.0
test,1.0197902917861938,-1.0904535055160522,-0.043904948979616165,-0.3557208478450775,-1.2242580652236938,-0.9596880674362183,0.0,1.0
test,1.9549758434295654,0.2572863698005676,-0.2668185830116272,-0.005488244816660881,-0.7878499031066895,0.3375210762023926,1.0,0.0
test,2.2659831047058105,-0.9597648978233337,-0.7353654503822327,0.7834266424179077,-1.526111364364624,-1.178086757659912,0.0,1.0
test,2.0708422660827637,0.3165358603000641,0.7095836997032166,0.5738431215286255,-1.2344846725463867,0.5109313130378723,1.0,0.0
test,0.735443115234375,-1.8210662603378296,0.2888137102127075,1.0577845573425293,-1.2353951930999756,0.7359461784362793,0.0,1.0
test,1.598632574081421,-0.5315413475036621,0.5018081665039062,0.2788722813129425,-0.7832806706428528,0.7930653095245361,1.0,0.0
test,1.9254099130630493,-0.9449766874313354,-1.424525260925293,1.3970617055892944,-2.0862553119659424,0.2940087914466858,0.0,1.0
test,1.6332918405532837,0.529785692691803,0.3040219843387604,0.38159698247909546,-1.7476296424865723,0.5960506200790405,1.0,0.0
test,1.1728737354278564,-0.51688152551651,1.3587816953659058,1.0400890111923218,-1.2409662008285522,-0.9562470316886902,0.0,1.0
test,1.2319601774215698,-0.14713352918624878,0.1660924255847931,0.9281328320503235,-2.0163066387176514,0.6773636341094971,1.0,0.0
test,0.9604304432868958,-1.8451744318008423,-0.07913175970315933,-0.049795590341091156,-0.9126173257827759,0.18607564270496368,0.0,1.0
test,1.2714579105377197,-0.08122527599334717,-0.3140870928764343,0.4666145443916321,-2.045644521713257,0.5631951093673706,1.0,0.0
test,1.3906105756759644,-0.04024067148566246,-0.32098880410194397,-1.2434101104736328,-1.3727266788482666,0.6354447603225708,0.0,1.0
test,1.1215651035308838,-0.05760912597179413,0.27198103070259094,0.06162870675325394,-1.7128843069076538,0.14538663625717163,1.0,0.0
test,2.4799859523773193,-0.6554838418960571,1.5262771844863892,0.5535646677017212,-1.1071394681930542,1.06342613697052,0.0,1.0
test,2.116302490234375,0.5815915465354919,-0.3970481753349304,0.9414594769477844,-1.1612380743026733,0.45327574014663696,1.0,0.0
test,2.2180099487304688,0.743230938911438,-1.2711900472640991,0.04979274049401283,-1.1920777559280396,-0.6110401749610901,0.0,1.0
test,1.564239740371704,-0.04699656367301941,0.059096984565258026,0.6865413188934326,-1.270390510559082,-0.6647258400917053,1.0,0.0
test,1.9561134576797485,-1.4124755859375,1.3474236726760864,1.1146328449249268,-1.3179757595062256,-0.10155726224184036,0.0,1.0
test,1.2916415929794312,-0.26185765862464905,0.43460819125175476,1.0480228662490845,-0.5992461442947388,-0.0914066880941391,1.0,0.0
test,2.174433946609497,-0.10544335842132568,0.23807361721992493,1.538480281829834,-0.09055382758378983,1.601234793663025,0.0,1.0
test,1.0497865676879883,0.4338848292827606,0.025306161493062973,0.5722469091415405,-1.1700408458709717,-0.2671566307544708,1.0,0.0
test,1.5460633039474487,1.3446054458618164,1.1793476343154907,0.4859551191329956,-1.359593391418457,-0.23028649389743805,0.0,1.0
test,1.4377472400665283,0.1347607970237732,0.5011810064315796,0.7286581993103027,-1.1421815156936646,1.1145679950714111,1.0,0.0
test,-0.047488678246736526,-0.0935712605714798,0.5484334826469421,1.2647801637649536,-1.4971486330032349,-0.40456193685531616,0.0,1.0
test,1.5439199209213257,-0.2321249097585678,-0.8019585013389587,1.272204041481018,-1.147291660308838,0.49757450819015503,1.0,0.0
test,2.464421272277832,-0.14621393382549286,1.5900357961654663,0.3710375130176544,-1.4861633777618408,1.0293835401535034,0.0,1.0
test,1.9394699335098267,0.4478375017642975,-0.023418495431542397,1.4250646829605103,-1.2761387825012207,0.2760935127735138,1.0,0.0
test,2.8024356365203857,-1.5995681285858154,0.05889378488063812,0.27585944533348083,-0.8364018201828003,0.008412539958953857,0.0,1.0
test,2.1322882175445557,-0.20080918073654175,0.4335000514984131,1.1682720184326172,-1.3589566946029663,0.8364987373352051,1.0,0.0
test,3.367830753326416,-0.8297993540763855,0.3431203067302704,1.0774999856948853,-0.9808781147003174,0.5932286381721497,0.0,1.0
test,1.732069492340088,0.3189237415790558,0.7716997861862183,0.45868822932243347,-1.2353837490081787,0.6405108571052551,1.0,0.0
test,1.1917190551757812,-0.37203019857406616,0.9028132557868958,0.7870211005210876,-1.170593023300171,2.0320651531219482,0.0,1.0
test,1.7225185632705688,-0.13945980370044708,0.08442234992980957,0.888831615447998,-1.8603086471557617,1.0441712141036987,1.0,0.0
test,1.976253628730774,0.600434422492981,-0.3494282066822052,2.1244919300079346,-0.4032707214355469,-0.37834566831588745,0.0,1.0
test,2.2550251483917236,-0.1856190711259842,0.7372943758964539,0.6516785621643066,-1.2167973518371582,0.30261310935020447,1.0,0.0
test,0.8799518942832947,0.6778475046157837,-0.9824731945991516,1.4364855289459229,-0.07517731934785843,0.5097202658653259,0.0,1.0
test,1.6693519353866577,-0.46684491634368896,0.2564699649810791,0.08011692017316818,-0.8802183866500854,0.8988643288612366,1.0,0.0
test,2.2880072593688965,-0.31562677025794983,-0.12716029584407806,1.1060680150985718,0.6057932376861572,0.24157153069972992,0.0,1.0
test,2.419283390045166,-0.2783523201942444,-0.10786604881286621,1.0663920640945435,-1.1401842832565308,-0.07408177852630615,1.0,0.0
test,1.227549433708191,0.180161714553833,-0.04087255522608757,-0.5516635179519653,0.053673531860113144,-0.45896580815315247,0.0,1.0
test,1.256846308708191,-0.6925330758094788,0.4955810010433197,1.1244007349014282,-0.8772955536842346,0.32320356369018555,1.0,0.0
test,2.3270299434661865,-1.0050164461135864,-1.3915656805038452,1.5814000368118286,-1.1194792985916138,0.14763493835926056,0.0,1.0
test,2.079179048538208,-0.4784989058971405,-0.11992736905813217,-0.04986269772052765,-0.9664631485939026,0.5266196727752686,1.0,0.0
test,2.4630398750305176,-1.3674153089523315,-0.40813836455345154,1.145731806755066,-0.7291197180747986,1.397817850112915,0.0,1.0
test,1.6073707342147827,0.21367286145687103,0.24231146275997162,0.986436128616333,-1.704466462135315,1.0185905694961548,1.0,0.0
test,1.2057479619979858,0.3675478994846344,-0.12544028460979462,-1.0986599922180176,-1.241013526916504,0.944108784198761,0.0,1.0
test,0.8590373396873474,-0.36784106492996216,-0.1674693524837494,0.2695957124233246,-0.8509730696678162,0.07868023216724396,1.0,0.0
test,2.9350976943969727,0.8610208630561829,-0.2270791381597519,-0.3852989673614502,-1.0171018838882446,0.2617533504962921,0.0,1.0
test,1.32387113571167,-0.1341477632522583,-0.07356901466846466,-0.18262840807437897,-0.8561059832572937,0.14742781221866608,1.0,0.0
test,1.4055103063583374,-1.2610892057418823,-0.14207549393177032,-0.4811367392539978,-1.1760494709014893,-0.8170900940895081,0.0,1.0
test,1.5700781345367432,-0.10268858820199966,-0.9809781312942505,0.5727781653404236,-1.4484518766403198,0.2616741955280304,1.0,0.0
test,1.5074083805084229,-0.6869136095046997,-0.29299548268318176,-0.7441504597663879,0.027920471504330635,0.19108399748802185,0.0,1.0
test,1.8733057975769043,-0.6920818090438843,-0.06800729036331177,-0.054625678807497025,-0.9863099455833435,0.42981863021850586,1.0,0.0
test,1.8937978744506836,0.6726568341255188,0.17937062680721283,0.8810939192771912,0.5727908611297607,0.3207491934299469,0.0,1.0
test,0.9218054413795471,0.28319990634918213,-0.49936145544052124,0.7808449864387512,-1.5539616346359253,0.3883979022502899,1.0,0.0
test,0.7309530973434448,0.9956149458885193,0.5511377453804016,-0.22975099086761475,-0.596267580986023,0.9664523601531982,0.0,1.0
test,1.9628617763519287,-0.5023918747901917,-0.4158746600151062,0.5486292243003845,-0.7699381113052368,-0.27697935700416565,1.0,0.0
test,1.4282033443450928,0.11090150475502014,-1.5418782234191895,0.9986235499382019,-0.7009186744689941,-0.7843121290206909,0.0,1.0
test,1.1353118419647217,-0.38344287872314453,-0.4330918490886688,1.0000131130218506,-0.649134635925293,0.6889862418174744,1.0,0.0
test,2.4735167026519775,-1.3845241069793701,-0.35505858063697815,1.7086290121078491,-1.882726788520813,0.6099898815155029,0.0,1.0
test,1.2862848043441772,-0.6920191049575806,0.27306056022644043,0.1795002818107605,-0.8301988840103149,0.6367462277412415,1.0,0.0
test,1.8777860403060913,1.3544824123382568,0.2683424651622772,1.179922342300415,-1.8825434446334839,-0.6414617896080017,0.0,1.0
test,1.8435384035110474,-0.7851346135139465,0.5305314064025879,0.6281423568725586,-1.5400264263153076,-0.0005174582474865019,1.0,0.0
test,-0.26878124475479126,-0.3275517523288727,0.11999078094959259,0.8502060770988464,-0.888133704662323,-0.22363634407520294,0.0,1.0
test,1.9934284687042236,-0.04852792248129845,-0.2822593152523041,0.3405732810497284,-0.44536301493644714,0.07637224346399307,1.0,0.0
test,2.0007312297821045,-1.595618486404419,-0.11044024676084518,-0.5523914694786072,-0.8200582265853882,0.40024521946907043,0.0,1.0
test,1.0311931371688843,-0.061959996819496155,-0.22149868309497833,0.2728496193885803,-1.5369136333465576,0.914950430393219,1.0,0.0
test,1.3982573747634888,-1.197821021080017,-1.3206663131713867,0.5030727982521057,-0.32106366753578186,-0.22522969543933868,0.0,1.0
test,1.5335536003112793,0.41573408246040344,0.6001870632171631,0.14662915468215942,-1.320509672164917,0.3802032470703125,1.0,0.0
test,1.3016642332077026,-0.39518025517463684,1.3169734477996826,-0.48305192589759827,-1.9045790433883667,-0.12470868229866028,0.0,1.0
test,2.145416259765625,0.09625184535980225,-0.5074635744094849,1.1496741771697998,-1.6551207304000854,0.236772358417511,1.0,0.0
test,1.2959403991699219,0.9467071294784546,-0.2986454367637634,2.299332618713379,-1.4282410144805908,0.19556421041488647,0.0,1.0
test,1.3549368381500244,-0.8520085215568542,-0.5101708769798279,0.4475231468677521,-1.543475866317749,0.20574906468391418,1.0,0.0
test,2.4431114196777344,-0.47218719124794006,0.3884687125682831,-0.31783968210220337,0.15554888546466827,-0.03644584119319916,0.0,1.0
test,1.7445547580718994,-0.15380118787288666,-0.5792348384857178,0.8328843116760254,-1.9636708498001099,0.03948693349957466,1.0,0.0
test,0.2134774923324585,0.7891797423362732,0.9595547914505005,0.42909690737724304,-0.8556478023529053,0.08468644320964813,0.0,1.0
test,1.0118119716644287,-0.24933624267578125,-0.415618360042572,1.1052584648132324,-1.5685398578643799,0.7479693293571472,1.0,0.0
test,1.323096513748169,0.15701206028461456,1.0947202444076538,2.082977771759033,-0.8173127174377441,-0.37701478600502014,0.0,1.0
test,1.5420578718185425,0.1256803423166275,0.2659774720668793,1.0531522035598755,-1.165469765663147,1.1695696115493774,1.0,0.0
test,1.9572092294692993,1.106601357460022,-0.26820969581604004,0.6679324507713318,-2.395106077194214,-0.6096769571304321,0.0,1.0
test,0.9705143570899963,0.12322624027729034,0.09324795007705688,0.6965864300727844,-1.852164626121521,0.6573340892791748,1.0,0.0
test,1.6737207174301147,-1.0766419172286987,0.3565368950366974,-0.8294827938079834,-0.9322935342788696,1.089308261871338,0.0,1.0
test,2.0803606510162354,0.20494891703128815,0.5777568221092224,1.114786148071289,-1.3731935024261475,0.01819264329969883,1.0,0.0
test,2.140885829925537,0.6162779331207275,-1.1526392698287964,0.043341245502233505,-1.6434862613677979,-0.7977970242500305,0.0,1.0
test,0.9829243421554565,-0.2608202397823334,-0.638183057308197,0.23245953023433685,-1.1391929388046265,0.35711365938186646,1.0,0.0
test,1.4954808950424194,-0.6879624128341675,1.2075072526931763,1.7461360692977905,-1.9522916078567505,-0.3893175721168518,0.0,1.0
test,1.628488540649414,-0.6520980000495911,0.39701879024505615,0.41164085268974304,-1.8961410522460938,0.20553357899188995,1.0,0.0
test,2.163196086883545,0.5312862396240234,0.6704580187797546,1.6043665409088135,-0.5962884426116943,1.5709670782089233,0.0,1.0
test,1.423989176750183,-0.6041501760482788,0.3804040849208832,1.007781744003296,-1.4558488130569458,0.9785781502723694,1.0,0.0
test,3.141559600830078,-1.2135145664215088,-0.45600125193595886,0.4354727268218994,-1.5003998279571533,0.6949971914291382,0.0,1.0
test,1.626041293144226,-0.6358142495155334,0.395518034696579,0.2369690090417862,-1.0662251710891724,-0.26626959443092346,1.0,0.0
test,1.8010733127593994,-0.6168155670166016,-0.14749416708946228,-0.1402302086353302,-2.743105411529541,1.1525973081588745,0.0,1.0
test,1.9505616426467896,0.06746526807546616,-0.2951277196407318,1.4301477670669556,-0.8461281657218933,0.04430469125509262,1.0,0.0
test,0.40706104040145874,-0.16153883934020996,0.16512641310691833,1.963363766670227,-0.33549949526786804,-0.043459221720695496,0.0,1.0
test,1.1120675802230835,-0.8646180629730225,0.10253892093896866,0.8886576294898987,-1.0630806684494019,0.7092264294624329,1.0,0.0
test,2.303936004638672,0.21850958466529846,0.4393458068370819,-0.345798134803772,0.23836776614189148,0.330283522605896,0.0,1.0
test,1.824690580368042,-0.22238872945308685,-0.4585433304309845,1.2115826606750488,-1.7975624799728394,0.6940794587135315,1.0,0.0
test,-0.028208160772919655,-0.18756625056266785,-0.4444659352302551,-0.27234137058258057,-1.427939534187317,0.7504997253417969,0.0,1.0
test,1.5696160793304443,0.09325888007879257,-0.22062233090400696,0.9131627082824707,-1.339065432548523,1.242384433746338,1.0,0.0
test,0.3263256251811981,-0.9518651962280273,0.1353200078010559,1.3146573305130005,-0.7163302898406982,1.3434034585952759,0.0,1.0
test,1.0668021440505981,-0.342679500579834,0.45169928669929504,0.34443169832229614,-0.7875831127166748,0.7081356644630432,1.0,0.0
test,1.9885600805282593,-0.15248917043209076,-1.1238985061645508,-0.7882006168365479,-1.8774807453155518,0.42282843589782715,0.0,1.0
test,1.5617798566818237,-0.6877461075782776,-0.26057907938957214,1.41810941696167,-1.058190107345581,0.6049190759658813,1.0,0.0
test,1.1035040616989136,1.093781590461731,1.272895336151123,1.2788329124450684,-0.888543426990509,0.6675629615783691,0.0,1.0
test,1.5315274000167847,0.400421679019928,0.22507701814174652,0.7910360097885132,-1.1851898431777954,-0.4725990295410156,1.0,0.0
test,0.8540964722633362,0.0442022904753685,0.03905815631151199,-0.9421168565750122,-1.6820048093795776,-0.3964453339576721,0.0,1.0
test,1.3825092315673828,-0.25077372789382935,-0.8093700408935547,0.15783992409706116,-1.3306764364242554,0.4575217068195343,1.0,0.0
test,1.3043348789215088,0.36807411909103394,1.102824330329895,0.7397374510765076,-2.6261863708496094,0.9564549922943115,0.0,1.0
test,1.5391229391098022,0.5631298422813416,-0.0024281363002955914,0.8552110195159912,-1.3069043159484863,-0.3612727224826813,1.0,0.0
test,1.9387720823287964,0.20993252098560333,1.7276257276535034,1.1861540079116821,-1.2036772966384888,1.0115689039230347,0.0,1.0
test,0.6656299233436584,-0.18506711721420288,0.22652310132980347,0.922701895236969,-1.197652816772461,0.31333601474761963,1.0,0.0
test,2.5355958938598633,-0.5222240686416626,0.729573130607605,-0.01946209743618965,-0.06247618421912193,1.098818302154541,0.0,1.0
test,1.6559113264083862,0.1284615695476532,-0.6621385812759399,0.6648417115211487,-0.9760029315948486,1.0029089450836182,1.0,0.0
test,2.442034959793091,-0.943220853805542,-0.7888756394386292,-0.2319101095199585,-1.572213888168335,-0.7114779353141785,0.0,1.0
test,1.0559369325637817,-0.3257044851779938,-0.3217726945877075,0.006532618310302496,-1.4847575426101685,0.5036453604698181,1.0,0.0
test,1.3387176990509033,-1.501564860343933,-0.5475772619247437,0.9060861468315125,-2.182084798812866,-0.565560519695282,0.0,1.0
test,1.1704360246658325,0.13436442613601685,-0.26503708958625793,1.424937129020691,-1.3516291379928589,0.6684820055961609,1.0,0.0
test,1.2051454782485962,0.47636914253234863,-1.510986328125,0.003559131408110261,-0.3426264226436615,0.20064295828342438,0.0,1.0
test,1.7077819108963013,0.33226242661476135,0.3454960286617279,0.7141255736351013,-0.5033922791481018,-0.040852971374988556,1.0,0.0
test,2.416429042816162,0.17744894325733185,-0.8479551672935486,0.18444275856018066,-0.3604143559932709,1.581384539604187,0.0,1.0
test,1.5705983638763428,0.4217177927494049,-0.4401080012321472,0.5482490658760071,-1.8118598461151123,-0.04000740125775337,1.0,0.0
test,1.8582063913345337,-0.9964602589607239,-1.520085096359253,-0.03737844526767731,-1.5333563089370728,0.8832395672798157,0.0,1.0
test,1.9513834714889526,-0.6042957305908203,-0.3746047914028168,1.3023576736450195,-0.8202239274978638,0.3721044361591339,1.0,0.0
