split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
train,0.18602098524570465,-1.533509612083435,0.8096979856491089,1.4157856702804565,0.11549457907676697,2.0569534301757812,0.15658123791217804,1.0216851234436035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-0.43396005034446716,-0.6298284530639648,-0.3792422115802765,0.9442262053489685,0.19053460657596588,2.3130383491516113,0.6636109352111816,0.24861805140972137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1.3831043243408203,-2.1062450408935547,0.04099160432815552,3.499680995941162,0.6053187847137451,1.931833028793335,0.32579362392425537,-0.07720386236906052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1.2466692924499512,0.08072692900896072,-0.31442272663116455,3.02494215965271,0.173553928732872,-0.20989954471588135,-2.35848331451416,0.8395260572433472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1.064387559890747,0.25716862082481384,3.066326141357422,-1.2808064222335815,1.6855686902999878,2.206838369369507,2.5591013431549072,1.3721933364868164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,-0.2182053178548813,1.8377773761749268,2.8841612339019775,0.4237281382083893,-0.01639818213880062,4.481140613555908,-0.46039244532585144,-2.4626376628875732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,0.7283397316932678,-5.055385589599609,0.78825843334198,1.519054889678955,-2.4497952461242676,6.3637919425964355,0.59637051820755,1.0790261030197144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,2.278884172439575,0.2560938596725464,-5.1395745277404785,-1.9044262170791626,1.3020719289779663,-1.3048646450042725,1.7946417331695557,0.25776317715644836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,-0.8209878206253052,-1.226608395576477,-0.5744653344154358,-4.465453147888184,6.87957763671875,3.028104782104492,-0.5322989821434021,-1.1772547960281372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,1.9683263301849365,0.6686670780181885,2.253533363342285,-3.2210774421691895,-5.994930744171143,4.972489356994629,0.648061215877533,4.151811599731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,-0.4390459954738617,-1.7165918350219727,0.17783977091312408,1.0577178001403809,0.9979921579360962,1.1777656078338623,0.1651953011751175,0.3282897472381592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-1.0509774684906006,-0.9725019335746765,1.4626942873001099,2.2677767276763916,0.3220764398574829,1.7082399129867554,0.915535569190979,0.4481205642223358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-0.12378893792629242,-3.3470027446746826,0.139728382229805,-0.12737108767032623,0.6860686540603638,0.5170598030090332,0.32892897725105286,-0.7749276161193848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1.5449879169464111,-0.5825257897377014,-0.6670942902565002,2.000173807144165,3.141151189804077,2.2576510906219482,-0.5995450615882874,-1.0021488666534424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-2.0595922470092773,0.31417641043663025,3.1001155376434326,0.6952971816062927,3.181579113006592,-0.8564360737800598,0.45641347765922546,1.2016575336456299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,2.3285152912139893,2.285496234893799,0.48134922981262207,4.292840957641602,3.335742235183716,1.1792709827423096,0.2835458219051361,0.6703817844390869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,-4.932270526885986,-2.5195348262786865,1.3459974527359009,-2.109773874282837,-0.6202910542488098,-1.174306869506836,-1.632150411605835,-0.562497615814209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,4.132016181945801,3.675035238265991,-1.5306609869003296,-0.5327810049057007,3.6603660583496094,1.7705655097961426,1.5915268659591675,1.1719566583633423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,-5.075002670288086,-3.2296485900878906,-2.997504472732544,-1.8413950204849243,2.412825107574463,4.971860408782959,-2.16420578956604,3.4172985553741455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,-4.136356353759766,-0.9249283671379089,3.933422803878784,4.16327428817749,-4.296221733093262,0.6967148184776306,5.249770164489746,4.062650680541992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,-0.1816883385181427,-1.4848395586013794,0.22596678137779236,1.1469509601593018,1.1137515306472778,1.6345059871673584,0.35638734698295593,0.26987218856811523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-0.9744685888290405,-0.8984130024909973,0.9523371458053589,-0.34073832631111145,0.3109669089317322,1.5240387916564941,-0.06557250767946243,0.9578815698623657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-1.0588668584823608,-0.45753076672554016,1.1024401187896729,1.5223814249038696,2.721435785293579,1.7963558435440063,1.3579169511795044,0.3027278780937195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-0.5453949570655823,-0.48762866854667664,-0.04125799611210823,0.7571637630462646,1.814497709274292,3.650299310684204,1.6623398065567017,2.728999137878418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1.4507602453231812,-1.5258760452270508,0.04096096381545067,1.2547228336334229,3.5607752799987793,0.999113142490387,-2.555551052093506,3.370760917663574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,0.5768840909004211,-3.0930447578430176,-1.2303111553192139,2.8710646629333496,-2.4052340984344482,2.992398977279663,3.280349016189575,-1.148064136505127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,0.03338978439569473,2.389346122741699,-1.6939966678619385,3.9483680725097656,0.9157040119171143,1.8542513847351074,-1.5788205862045288,-3.6501624584198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,-1.635379672050476,-4.150233745574951,2.2440338134765625,-0.2043997347354889,-2.8913607597351074,-1.3662134408950806,4.730292320251465,3.2955434322357178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,-0.9393044114112854,0.7680134177207947,-0.6646550297737122,-1.1647659540176392,-3.294243335723877,8.477198600769043,-0.8699849247932434,1.5365475416183472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,1.3904718160629272,-1.2289797067642212,4.4755353927612305,5.771985054016113,-5.894352436065674,-2.681542158126831,2.1133480072021484,1.3955912590026855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,-0.614997923374176,-1.4853886365890503,0.29660385847091675,0.9392512440681458,0.3560081720352173,1.348973274230957,-0.2702562212944031,1.1229208707809448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-1.461411714553833,-0.8775432109832764,1.1993699073791504,1.9595245122909546,1.4278367757797241,1.480682373046875,0.37439781427383423,0.9091815948486328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.5077131390571594,-2.5984323024749756,0.413635790348053,0.8933556079864502,1.4199504852294922,3.0126709938049316,-1.9677826166152954,0.5148991346359253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-1.3169703483581543,-0.9911408424377441,2.8740978240966797,0.35517439246177673,-1.7373090982437134,-0.4090234339237213,-0.23013877868652344,0.23511376976966858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,-2.377079963684082,1.1714022159576416,1.6542052030563354,-0.5561673045158386,2.1944339275360107,-0.03714320436120033,-1.8928146362304688,1.589505672454834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,-2.114210367202759,-2.174833059310913,3.559046983718872,1.6531482934951782,-4.072181701660156,0.38395237922668457,-0.12675033509731293,1.038750410079956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,5.815747261047363,0.6953007578849792,1.1244276762008667,0.8984372019767761,2.4645535945892334,1.069911241531372,-1.4136161804199219,2.9011144638061523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,-4.21769380569458,-2.291877031326294,5.08922004699707,3.8538060188293457,2.501232624053955,-1.3331217765808105,-2.8677005767822266,1.8721328973770142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,-4.642731666564941,-1.8210588693618774,-5.01831579208374,-2.132864475250244,-0.6449102759361267,-1.2682527303695679,2.3911421298980713,0.4688848555088043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,-4.937142848968506,-2.6878862380981445,-2.22624135017395,5.15045166015625,0.5241075158119202,0.9970201253890991,2.0284159183502197,-6.082552909851074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,-0.5039129853248596,-1.623957872390747,1.368726134300232,1.0190860033035278,0.3582344353199005,1.2343851327896118,-0.42773735523223877,0.3973081409931183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.4001478850841522,-1.7717252969741821,0.1500479280948639,2.2058212757110596,1.0720860958099365,0.5757958889007568,-0.3888826370239258,-0.5650632977485657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.1785152703523636,-1.535274624824524,-1.5002691745758057,-0.11578493565320969,0.9709742665290833,1.2710157632827759,0.9696516990661621,1.5316333770751953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-1.3289178609848022,-2.550281047821045,-0.16089633107185364,-1.1713024377822876,1.4891197681427002,3.1707584857940674,-1.1268843412399292,-0.32661527395248413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-1.1523345708847046,-0.014762776903808117,5.160475254058838,1.394646406173706,-0.5682781934738159,1.1243746280670166,0.6613701581954956,1.29036283493042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,1.1220669746398926,-1.1480259895324707,-1.447074055671692,-1.5690325498580933,-3.4020979404449463,-0.9186264276504517,0.027204256504774094,-0.038199108093976974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,3.4925575256347656,-0.290109783411026,2.194566249847412,1.1693609952926636,3.1115293502807617,-2.054532527923584,-1.4719953536987305,-3.0138118267059326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,0.4279648959636688,-4.4498701095581055,-3.7420105934143066,2.1849193572998047,1.5626953840255737,0.4535658061504364,5.4171037673950195,-0.6470898389816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,-1.8100979328155518,-7.985438823699951,-0.7841523885726929,1.4615049362182617,1.423278570175171,-1.1107090711593628,-1.4716047048568726,5.513194561004639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,0.10677311569452286,2.4487218856811523,2.231451988220215,3.8754031658172607,-5.080986499786377,4.440359592437744,-5.838452339172363,1.5383914709091187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,-0.5860605835914612,-1.9078348875045776,0.8544771075248718,1.3042808771133423,0.6451613306999207,0.7179518342018127,-0.11625637114048004,0.7857563495635986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.6355627775192261,-0.8220744132995605,0.640311598777771,1.4557054042816162,0.9274054765701294,1.0927472114562988,1.6701266765594482,0.5831572413444519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.8545989394187927,-2.9243974685668945,1.0199601650238037,2.4967174530029297,1.4490630626678467,2.300139904022217,-1.2350678443908691,-0.5298618674278259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.5243048667907715,-0.44111892580986023,1.8006316423416138,1.62745201587677,2.434525966644287,-1.435782790184021,-0.6043208837509155,2.1528878211975098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.004056747071444988,0.7576462030410767,2.0577170848846436,2.1198208332061768,1.8254319429397583,3.2684009075164795,-3.15248703956604,-1.10973060131073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,-0.15916699171066284,0.4641455113887787,3.7116904258728027,2.0421364307403564,0.6527330279350281,-0.48470503091812134,3.9535269737243652,-1.2347824573516846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-4.484155178070068,-2.4195780754089355,-0.9567022323608398,5.507664680480957,2.459819793701172,2.6593945026397705,-1.2946994304656982,1.2797514200210571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,-0.870132565498352,1.3169665336608887,-4.704357624053955,5.674127101898193,1.249428629875183,-0.9494236707687378,0.6711545586585999,0.1601899266242981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,1.1413049697875977,-7.3362812995910645,0.8452508449554443,-3.340445041656494,-0.5839070677757263,0.449870765209198,3.150346279144287,3.9610469341278076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,-4.510374546051025,-6.430824279785156,-0.5944833755493164,-3.0943350791931152,4.639195442199707,-0.9362397789955139,-2.539047956466675,3.1627418994903564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,-0.46107372641563416,-1.6089842319488525,0.8220713138580322,1.2355703115463257,0.3951212763786316,1.6862279176712036,0.6881639957427979,0.8444181680679321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-1.2733771800994873,-0.729315459728241,0.7283052802085876,0.5965114831924438,-0.08603397756814957,0.7583369612693787,0.6598661541938782,1.0428131818771362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.5159649848937988,-0.939556360244751,0.31247588992118835,1.3387807607650757,-1.149001121520996,2.2012228965759277,-0.07328445464372635,-1.4501113891601562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,1.2172414064407349,-0.42191722989082336,1.7578661441802979,-0.9534372091293335,-1.128205418586731,0.19144640862941742,-1.7095845937728882,-0.05360953509807587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-1.9439314603805542,-2.3368918895721436,-2.4334065914154053,3.643605947494507,1.1243294477462769,2.5519540309906006,-0.30773764848709106,2.3372268676757812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,-1.3566068410873413,0.38744300603866577,-2.102633237838745,-2.925304889678955,0.13144980370998383,2.101654291152954,-1.9714826345443726,1.5591398477554321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,0.7828946113586426,-3.5758554935455322,2.292036771774292,2.7512736320495605,-4.879908084869385,3.870919704437256,0.070838063955307,2.277953624725342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,-2.1700174808502197,0.7217547297477722,0.040502797812223434,-1.929672122001648,-0.4384461045265198,2.201293468475342,-6.2616167068481445,-1.290264368057251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,-1.7881925106048584,-1.2679040431976318,-2.9686279296875,-2.4407665729522705,-2.3781561851501465,6.2419867515563965,-4.158967971801758,1.424681305885315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,-2.4767370223999023,0.007918561808764935,0.2419717013835907,1.4592084884643555,-7.109362602233887,-3.104208469390869,2.208793878555298,3.312883138656616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.36141321063041687,-0.8799460530281067,0.7154646515846252,0.8938468098640442,1.091116189956665,1.3545242547988892,0.3127489686012268,0.41084378957748413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.647853672504425,-2.5051050186157227,0.4759974181652069,1.0761711597442627,1.1030813455581665,1.0217194557189941,0.24713045358657837,-0.6895259022712708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.49957364797592163,0.22783231735229492,-0.8552485108375549,1.5814193487167358,-0.18765901029109955,1.1200038194656372,0.31722405552864075,-0.9196222424507141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,2.74971342086792,-2.933490753173828,2.424849510192871,1.9508007764816284,-0.27755433320999146,1.0308997631072998,-0.5373252034187317,1.9701828956604004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.5113683938980103,0.6266804337501526,-1.193284034729004,-1.2728406190872192,3.6021363735198975,2.1024181842803955,0.042031463235616684,-0.2286578118801117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,2.17610239982605,-0.5257490277290344,0.36107853055000305,-1.5454108715057373,-1.0375537872314453,5.3606061935424805,-0.9411567449569702,2.3427884578704834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-0.9740762114524841,-0.03072107955813408,2.634004831314087,-0.29032838344573975,2.5673818588256836,6.214451789855957,-0.15288375318050385,4.237761974334717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,2.144522190093994,1.4812532663345337,0.7061946988105774,1.370211124420166,-3.6998112201690674,0.21041470766067505,-4.943861484527588,3.3610024452209473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,5.463711738586426,-1.6902769804000854,4.945152759552002,-1.0399978160858154,1.9178587198257446,-2.6266818046569824,-0.3864937126636505,-2.5704216957092285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,-2.750389814376831,-7.766420364379883,0.8217669725418091,3.6734957695007324,-5.571788787841797,2.988279104232788,-2.3812081813812256,0.4883066713809967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,-0.22596552968025208,-1.2892142534255981,0.7334809899330139,1.330489158630371,0.32846754789352417,0.989297091960907,0.5452461838722229,1.2634150981903076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.504599928855896,-1.3440793752670288,0.3896750509738922,1.9372564554214478,1.5832940340042114,1.879056453704834,-0.46250849962234497,2.001730442047119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-1.098016381263733,-1.5265603065490723,0.13075858354568481,0.06673939526081085,2.161790370941162,3.2380759716033936,-0.1715134233236313,0.7355735301971436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,2.390101432800293,0.24168424308300018,2.7769663333892822,0.771202027797699,1.653368353843689,2.572561025619507,0.6029798984527588,1.054341435432434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-1.467492699623108,-1.0471467971801758,-1.2641427516937256,-1.428340196609497,2.8423452377319336,2.878645658493042,0.14467471837997437,-1.3463019132614136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,1.733738899230957,-1.3671127557754517,0.8548905253410339,0.7054251432418823,5.836154937744141,-0.03492438420653343,-1.6193084716796875,-0.32977190613746643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-1.2474453449249268,-4.325348854064941,1.1567288637161255,3.9004287719726562,-3.102593183517456,-2.5043511390686035,0.0051088291220366955,-1.126955509185791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,3.8711459636688232,-0.5916745066642761,1.8213298320770264,-1.1235051155090332,3.1071181297302246,2.750566005706787,-5.748071670532227,1.6266194581985474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,-1.9143807888031006,-2.438509225845337,0.47904518246650696,-0.46492287516593933,5.029358386993408,8.236640930175781,1.5701285600662231,2.58027720451355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,2.4081294536590576,-1.2449995279312134,0.4840117394924164,6.326998233795166,-3.469006299972534,0.16107229888439178,5.128762245178223,5.501711845397949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.28376781940460205,-1.476523518562317,0.7738668322563171,0.531056821346283,0.33284294605255127,1.1844784021377563,-0.5865318179130554,0.5687958598136902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.03889242187142372,-0.9897239804267883,0.9752408862113953,2.59566330909729,-0.5236049890518188,1.8223223686218262,0.14144517481327057,0.008178713731467724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7526146173477173,-0.30380159616470337,1.8422293663024902,2.129998207092285,1.341271162033081,3.0514087677001953,1.0490961074829102,1.4357668161392212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4257910251617432,-2.0131614208221436,-0.12402892857789993,-0.0463346429169178,-1.2164233922958374,-0.17780597507953644,1.2985879182815552,-1.234701156616211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.244539737701416,1.550459861755371,2.2783491611480713,2.1533796787261963,-0.15198856592178345,0.2834034264087677,0.5201256275177002,-1.771500825881958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0834747552871704,-1.502048134803772,3.302919387817383,2.1877927780151367,3.851454973220825,-1.4181917905807495,-2.2574195861816406,-1.4636757373809814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.618604898452759,-2.6722028255462646,1.3710678815841675,-0.16376447677612305,-0.772499680519104,-2.825690269470215,0.6609578728675842,-3.614476203918457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.8632993698120117,-4.3812689781188965,-4.00993537902832,-0.4869999587535858,0.1335882544517517,3.0382368564605713,-2.51629638671875,4.136411190032959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.5618979930877686,-3.9064693450927734,1.3605778217315674,-1.5734591484069824,4.980602741241455,6.9208173751831055,2.9775233268737793,0.051956113427877426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.454811096191406,-4.857517242431641,2.3878235816955566,0.6606752276420593,3.7491073608398438,2.1925997734069824,4.5250701904296875,-2.7973577976226807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.44984617829322815,-1.6008597612380981,0.9680155515670776,0.9864912629127502,0.23720163106918335,1.5960049629211426,-0.693837583065033,0.48687121272087097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7899836301803589,-1.383903980255127,0.8519670963287354,0.6013257503509521,0.6284698247909546,1.8419365882873535,1.555281639099121,0.45221224427223206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6049128770828247,-0.46008995175361633,0.4850262701511383,0.8025381565093994,1.7216787338256836,-0.9251648187637329,0.8658760190010071,1.0994977951049805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.003128024050965905,-2.0959911346435547,-0.5162372589111328,2.2451000213623047,-2.580582618713379,0.9745550751686096,-1.4549163579940796,1.489593744277954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1503710746765137,-0.7647736072540283,-1.961974024772644,2.8219423294067383,2.0940749645233154,-0.30680251121520996,0.2627948522567749,-1.57046377658844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4436312913894653,-0.3356179893016815,-2.38629412651062,3.7604401111602783,1.722452163696289,-0.8987000584602356,2.1622533798217773,-1.6573734283447266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3965791463851929,-4.313582420349121,6.434432029724121,1.1340386867523193,0.576892614364624,-0.47652673721313477,1.6847615242004395,0.9110609292984009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8222205638885498,-4.145663261413574,-2.409583806991577,0.44379863142967224,-0.3728099763393402,-2.3209145069122314,-4.15673303604126,-3.064033031463623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.232894778251648,-5.7843170166015625,-4.808384895324707,1.8181074857711792,-1.1188411712646484,-3.5510921478271484,1.3785245418548584,0.5475976467132568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.969569206237793,-7.505025863647461,1.1431974172592163,1.2163549661636353,4.819492816925049,1.2375054359436035,-2.079211950302124,-1.6718144416809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
