split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3
train,-0.3813406825065613,-1.1576122045516968,0.11533759534358978,1.1770758628845215,1.384583830833435,1.6166311502456665,3.3019497394561768,2.0355753898620605,1.0,0.0,0.0,0.0
train,-0.33066993951797485,-0.6303455233573914,0.29253754019737244,1.514483094215393,0.48462581634521484,0.6623745560646057,3.273426055908203,0.8155984878540039,0.0,1.0,0.0,0.0
train,2.047931671142578,-0.13831418752670288,-0.08470789343118668,0.8142921328544617,2.8152577877044678,1.3527987003326416,2.9023749828338623,0.35835525393486023,0.0,0.0,1.0,0.0
train,1.9979981184005737,1.406860589981079,-1.4589301347732544,2.521463394165039,1.1634646654129028,3.320713520050049,4.110535144805908,0.9763662815093994,0.0,0.0,0.0,1.0
train,0.7762918472290039,-1.1462838649749756,0.3071988523006439,0.849678099155426,1.7088850736618042,2.390580892562866,3.5313189029693604,1.6257505416870117,1.0,0.0,0.0,0.0
train,-0.31659767031669617,-1.4427151679992676,-1.6243464946746826,1.9034875631332397,0.6222916841506958,2.0620405673980713,3.1426994800567627,1.6889595985412598,0.0,1.0,0.0,0.0
train,0.012596135027706623,-2.20444655418396,1.3858375549316406,1.5389511585235596,1.5992097854614258,2.7683324813842773,1.589959740638733,0.5034154653549194,0.0,0.0,1.0,0.0
train,-0.13154327869415283,0.28506243228912354,-1.2076829671859741,3.9496371746063232,1.8838168382644653,2.6627070903778076,1.533450722694397,1.184299111366272,0.0,0.0,0.0,1.0
val,0.43871819972991943,-0.4982525408267975,-0.4604911804199219,0.9275038838386536,0.9811116456985474,1.558411955833435,3.5167717933654785,1.7411515712738037,1.0,0.0,0.0,0.0
val,0.06857264041900635,-1.3680888414382935,-0.21969594061374664,-0.3423437178134918,0.8575800061225891,1.2374926805496216,4.1096930503845215,1.481419324874878,0.0,1.0,0.0,0.0
val,1.3229259252548218,-2.3827571868896484,0.6613192558288574,1.49420964717865,2.3747589588165283,1.4524136781692505,5.394899845123291,0.8919333815574646,0.0,0.0,1.0,0.0
val,1.563369870185852,-2.796321153640747,-2.126702308654785,2.125737190246582,0.3928263187408447,-0.2710142731666565,1.9503248929977417,1.4852831363677979,0.0,0.0,0.0,1.0
val,0.17038805782794952,-1.0206774473190308,-0.1354874223470688,1.9589790105819702,1.0523746013641357,2.428267240524292,3.3284080028533936,2.0182206630706787,1.0,0.0,0.0,0.0
val,0.6754962205886841,-1.130700707435608,0.500905454158783,1.732164740562439,1.3962206840515137,0.10625229775905609,3.848783254623413,1.4687201976776123,0.0,1.0,0.0,0.0
val,-0.28991129994392395,-1.013116478919983,0.668883204460144,2.1715354919433594,2.1813251972198486,-0.09056591242551804,3.3198320865631104,0.2737048864364624,0.0,0.0,1.0,0.0
val,-0.2718028426170349,-0.8600168824195862,0.7244130969047546,3.571162700653076,1.5910805463790894,4.106696605682373,3.9132561683654785,3.761767864227295,0.0,0.0,0.0,1.0
val,0.29781392216682434,-1.2069666385650635,0.3471538722515106,1.8918683528900146,1.1943377256393433,2.4992496967315674,3.596343994140625,1.634035587310791,1.0,0.0,0.0,0.0
val,0.002073862124234438,-1.3916230201721191,0.7825982570648193,2.2525699138641357,0.5197564959526062,3.0842137336730957,3.8165030479431152,1.4943021535873413,0.0,1.0,0.0,0.0
val,-0.6307337284088135,-2.1503005027770996,-2.2873892784118652,1.3615835905075073,0.7029762268066406,2.4481236934661865,2.5050501823425293,1.0486698150634766,0.0,0.0,1.0,0.0
val,1.1828293800354004,-1.5817424058914185,2.2914865016937256,2.016649007797241,-0.22172804176807404,0.8235816359519958,1.155534029006958,0.5236796140670776,0.0,0.0,0.0,1.0
val,0.3963896334171295,-1.7642741203308105,-0.12155647575855255,1.21876060962677,1.6912225484848022,1.4103304147720337,3.013272762298584,2.0073375701904297,1.0,0.0,0.0,0.0
val,0.7891363501548767,-1.2392176389694214,-0.5682264566421509,2.0341713428497314,0.5682001709938049,1.156482458114624,1.9319026470184326,1.4210052490234375,0.0,1.0,0.0,0.0
val,0.03274008631706238,-2.689162254333496,-0.07951684296131134,-0.14970538020133972,0.16274408996105194,2.337099552154541,5.004817485809326,2.5965373516082764,0.0,0.0,1.0,0.0
val,0.1032818853855133,-1.8838286399841309,-2.448193311691284,0.6259205341339111,1.312256097793579,0.16717560589313507,4.15756893157959,-0.6159631013870239,0.0,0.0,0.0,1.0
val,0.32757991552352905,-1.5353803634643555,0.16654488444328308,1.3120872974395752,1.1240148544311523,2.6346466541290283,3.0811853408813477,1.3406258821487427,1.0,0.0,0.0,0.0
val,0.620076596736908,-1.1430655717849731,-0.3833792507648468,1.2994427680969238,2.075162649154663,2.662149667739868,4.609513282775879,0.8116075992584229,0.0,1.0,0.0,0.0
val,-0.7490793466567993,-0.35919657349586487,1.0737690925598145,1.6278347969055176,2.8163704872131348,0.9468012452125549,2.1266093254089355,2.220851421356201,0.0,0.0,1.0,0.0
val,-0.6136485934257507,1.2774548530578613,-0.07341945171356201,0.6564940214157104,0.5856432318687439,3.8952395915985107,5.270770072937012,1.4404511451721191,0.0,0.0,0.0,1.0
test,0.4449189305305481,-0.8197469711303711,0.11915851384401321,1.6694344282150269,1.8734376430511475,1.7843327522277832,3.5370523929595947,2.109147787094116,1.0,0.0,0.0,0.0
test,-0.43139949440956116,-0.623246431350708,-0.08200762420892715,0.5343918800354004,0.4869016408920288,1.659789800643921,3.654489517211914,3.0287632942199707,0.0,1.0,0.0,0.0
test,-1.4136167764663696,-0.570235013961792,0.7826440930366516,1.8907302618026733,1.8898571729660034,0.2173529416322708,2.5967140197753906,1.951163411140442,0.0,0.0,1.0,0.0
test,3.8013501167297363,-1.1683964729309082,1.2615954875946045,2.166297197341919,0.5382768511772156,0.9518372416496277,3.714665174484253,2.8636648654937744,0.0,0.0,0.0,1.0
test,0.42836108803749084,-1.6155363321304321,0.24628129601478577,1.0634288787841797,0.518035352230072,2.4070558547973633,3.3717751502990723,1.6340240240097046,1.0,0.0,0.0,0.0
test,1.6195237636566162,-1.3226902484893799,0.10913876444101334,1.0998398065567017,0.0030484318267554045,0.8569105863571167,2.854548692703247,1.6715935468673706,0.0,1.0,0.0,0.0
test,2.686753034591675,-1.3297969102859497,0.5752615332603455,3.0086514949798584,0.4406827986240387,2.21632981300354,3.682176351547241,1.4272798299789429,0.0,0.0,1.0,0.0
test,-1.0139645338058472,2.046717882156372,0.10673920810222626,1.2147536277770996,1.524052381515503,3.472956657409668,2.941636323928833,2.0871262550354004,0.0,0.0,0.0,1.0
test,0.6071063876152039,-1.2889909744262695,-0.08128739893436432,0.41088181734085083,1.3658792972564697,2.0495684146881104,3.2779433727264404,2.1083462238311768,1.0,0.0,0.0,0.0
test,-0.38685905933380127,-0.24413426220417023,-1.1881146430969238,0.6446682214736938,1.1141244173049927,1.562583088874817,2.900148868560791,2.1818785667419434,0.0,1.0,0.0,0.0
test,-0.04382321611046791,0.030745726078748703,1.4738188982009888,0.6720688343048096,1.3363895416259766,1.0365445613861084,1.4547878503799438,1.9914482831954956,0.0,0.0,1.0,0.0
test,-1.9184294939041138,-0.934320330619812,2.503401041030884,-0.2787644863128662,0.9637336730957031,2.163994789123535,2.372746706008911,1.4506185054779053,0.0,0.0,0.0,1.0
test,0.6072655916213989,-1.3691539764404297,-0.653435468673706,0.713123619556427,1.5231510400772095,1.9103713035583496,3.6287920475006104,1.515305519104004,1.0,0.0,0.0,0.0
test,0.019252026453614235,-0.8807578682899475,0.12041986733675003,1.249441385269165,1.3166139125823975,3.590977430343628,2.583754777908325,1.916142463684082,0.0,1.0,0.0,0.0
test,0.26950350403785706,-2.3361880779266357,0.5599765181541443,-0.45678621530532837,0.21812981367111206,3.0882179737091064,3.823613405227661,0.42742547392845154,0.0,0.0,1.0,0.0
test,0.9984832406044006,0.07440265268087387,0.38756853342056274,-0.7557010054588318,0.10718246549367905,-0.23967090249061584,5.367510795593262,2.141185760498047,0.0,0.0,0.0,1.0
test,0.5155901312828064,-0.9270292520523071,-0.2282155603170395,1.189328908920288,1.5689970254898071,2.6588668823242188,3.176382303237915,1.5542659759521484,1.0,0.0,0.0,0.0
test,0.6393530964851379,-1.2813451290130615,-1.5324164628982544,1.1861432790756226,0.4589749276638031,2.4535815715789795,4.311322212219238,1.6703219413757324,0.0,1.0,0.0,0.0
test,0.14817559719085693,-1.859278678894043,-0.004152818117290735,2.351627826690674,3.481839656829834,1.440442442893982,4.1436028480529785,0.6515141129493713,0.0,0.0,1.0,0.0
test,0.15493297576904297,-1.5973634719848633,1.6526888608932495,2.102447509765625,-0.7666864991188049,2.3395273685455322,2.055281162261963,4.311140060424805,0.0,0.0,0.0,1.0
test,0.5917323231697083,-0.9736289381980896,0.3708973824977875,1.1938718557357788,0.9348435401916504,2.678986072540283,3.451659679412842,1.9651587009429932,1.0,0.0,0.0,0.0
test,0.9018470048904419,-1.3886774778366089,0.3151894211769104,-0.3308732509613037,0.23911577463150024,2.1644225120544434,3.0484843254089355,1.6451221704483032,0.0,1.0,0.0,0.0
test,1.3157099485397339,-0.8540592193603516,2.354175567626953,1.3003709316253662,2.5148932933807373,2.1047675609588623,2.5978639125823975,1.7540335655212402,0.0,0.0,1.0,0.0
test,0.1628534197807312,1.7240393161773682,-0.4594596028327942,-1.1511791944503784,0.9473429322242737,1.6784316301345825,3.062331199645996,2.6796650886535645,0.0,0.0,0.0,1.0
test,-0.012151927687227726,-0.961652934551239,0.27198904752731323,1.1333129405975342,0.9715164303779602,1.4950604438781738,3.931605339050293,2.0220086574554443,1.0,0.0,0.0,0.0
test,0.7589508891105652,-1.1945871114730835,-0.333668977022171,2.3053579330444336,1.0454119443893433,1.3878026008605957,3.022130012512207,0.19322387874126434,0.0,1.0,0.0,0.0
test,-0.604708194732666,-0.2928442358970642,0.6353558897972107,2.601886510848999,0.7247627973556519,0.03185969963669777,4.073934078216553,0.9199323654174805,0.0,0.0,1.0,0.0
test,-0.49542301893234253,-2.8638548851013184,-0.6288689374923706,1.1508020162582397,-1.1638041734695435,-0.0404391773045063,1.682447075843811,1.8899928331375122,0.0,0.0,0.0,1.0
test,0.5827190279960632,-1.6711132526397705,-0.35784223675727844,1.767419457435608,1.5123857259750366,2.2782397270202637,3.0216782093048096,1.9678692817687988,1.0,0.0,0.0,0.0
test,0.9409039616584778,-1.9241877794265747,0.57839035987854,2.395601511001587,0.9283068180084229,1.89997136592865,3.4125266075134277,3.03790020942688,0.0,1.0,0.0,0.0
test,2.0136947631835938,0.7587745785713196,0.24502801895141602,1.508732795715332,2.4550318717956543,1.6081457138061523,2.4555091857910156,1.5935087203979492,0.0,0.0,1.0,0.0
test,1.2331434488296509,-0.30542677640914917,1.7621954679489136,0.6062095165252686,0.44973209500312805,-0.5209876894950867,5.393752098083496,2.5309479236602783,0.0,0.0,0.0,1.0
test,0.40363016724586487,-1.227188229560852,-0.48485836386680603,1.258293628692627,1.5344136953353882,2.2218289375305176,3.9272825717926025,2.2260658740997314,1.0,0.0,0.0,0.0
test,0.9167364835739136,-0.9469277858734131,0.43918687105178833,-0.23216819763183594,1.792254090309143,2.6961636543273926,3.599144220352173,1.4626115560531616,0.0,1.0,0.0,0.0
test,0.4419398903846741,-1.492628812789917,-0.8576884865760803,1.2927508354187012,3.1239311695098877,3.879767417907715,2.8120782375335693,1.9915751218795776,0.0,0.0,1.0,0.0
test,0.9752629399299622,-1.6297903060913086,-1.011671543121338,1.6911343336105347,2.985201120376587,-0.02651818096637726,6.062741756439209,1.1599103212356567,0.0,0.0,0.0,1.0
test,0.18779487907886505,-1.7133063077926636,-0.2358049899339676,1.2404429912567139,0.9274494051933289,1.2442991733551025,3.493256092071533,2.1556758880615234,1.0,0.0,0.0,0.0
test,0.8653101325035095,-1.6363699436187744,-0.6154854893684387,0.3531699776649475,2.30012845993042,2.6672956943511963,2.6364758014678955,1.6740716695785522,0.0,1.0,0.0,0.0
test,-0.5744019746780396,-1.0695523023605347,0.4811048209667206,0.6795992851257324,-0.816561758518219,0.1688455194234848,2.8669955730438232,1.4072866439819336,0.0,0.0,1.0,0.0
test,1.3441277742385864,-1.2709696292877197,2.0860979557037354,-1.5766394138336182,0.3925260007381439,2.99428129196167,3.9787681102752686,1.1534039974212646,0.0,0.0,0.0,1.0
test,1.1412004232406616,-1.1923986673355103,0.4337771534919739,1.0703201293945312,0.764004647731781,1.6052427291870117,3.5903027057647705,1.5677396059036255,1.0,0.0,0.0,0.0
test,-0.6806575655937195,-1.6991121768951416,-0.6925490498542786,0.7313917279243469,0.5244982838630676,1.354672908782959,2.7539989948272705,2.5202994346618652,0.0,1.0,0.0,0.0
test,-0.5983707308769226,-1.6091110706329346,-0.9106959700584412,1.6207454204559326,1.630170226097107,1.8593463897705078,1.9931901693344116,3.9079766273498535,0.0,0.0,1.0,0.0
test,3.9443345069885254,-1.176126480102539,-0.7750296592712402,1.2725759744644165,1.4956552982330322,0.6002593636512756,4.203860282897949,0.6998305320739746,0.0,0.0,0.0,1.0
test,0.1523265838623047,-0.8101896047592163,0.005560392048209906,0.8307932615280151,1.7942174673080444,1.659359097480774,3.4660000801086426,1.5261635780334473,1.0,0.0,0.0,0.0
test,0.7399957776069641,-0.21377500891685486,0.37288805842399597,0.5969648361206055,1.0955164432525635,1.6169860363006592,1.9060049057006836,1.571501612663269,0.0,1.0,0.0,0.0
test,1.4442845582962036,0.6663122773170471,-0.8164487481117249,1.1689203977584839,1.5000685453414917,2.5318408012390137,2.230262279510498,0.3326636254787445,0.0,0.0,1.0,0.0
test,1.4195894002914429,1.948061466217041,0.3980809450149536,0.5173892974853516,1.560863733291626,3.0544703006744385,2.0118114948272705,2.675888776779175,0.0,0.0,0.0,1.0
test,0.4568485617637634,-1.2137856483459473,-0.7064431309700012,1.2398802042007446,1.1976673603057861,1.8728549480438232,3.1149308681488037,1.0644769668579102,1.0,0.0,0.0,0.0
test,0.2792028486728668,-1.2222857475280762,-0.08849065005779266,-0.2196592092514038,0.7159226536750793,1.8082275390625,3.499089241027832,2.9579498767852783,0.0,1.0,0.0,0.0
test,-1.162962555885315,-1.131628394126892,-0.09015457332134247,1.2175363302230835,2.304513454437256,0.49593308568000793,1.6482833623886108,2.000476360321045,0.0,0.0,1.0,0.0
test,0.9654486775398254,-2.5421676635742188,2.3231682777404785,1.729417085647583,1.6004010438919067,4.215221881866455,2.2058846950531006,0.6313306093215942,0.0,0.0,0.0,1.0
test,0.45444273948669434,-0.7215086817741394,0.10518146306276321,1.2031363248825073,0.6151977777481079,2.3336026668548584,3.4838948249816895,1.313504695892334,1.0,0.0,0.0,0.0
test,0.9585112929344177,-1.4214059114456177,0.9643547534942627,2.6701314449310303,0.8667072653770447,2.0609219074249268,3.5410220623016357,2.582671642303467,0.0,1.0,0.0,0.0
test,0.7573040723800659,0.34144049882888794,-0.22322049736976624,2.5425803661346436,-0.5153453946113586,2.0873379707336426,4.31689977645874,0.6976017951965332,0.0,0.0,1.0,0.0
test,-0.6505506634712219,-0.6989450454711914,-0.1527027040719986,-1.7171730995178223,-0.28246355056762695,0.659218430519104,3.8864078521728516,0.5086831450462341,0.0,0.0,0.0,1.0
test,0.5777623653411865,-1.3011575937271118,-0.8913412094116211,1.4164959192276,0.893816351890564,1.537949800491333,3.203308343887329,1.6224424839019775,1.0,0.0,0.0,0.0
test,-0.40258315205574036,-1.4157464504241943,-1.1603989601135254,0.8918633460998535,1.6315511465072632,1.716280221939087,4.188328742980957,2.665472984313965,0.0,1.0,0.0,0.0
test,1.3735214471817017,-1.508565068244934,-0.07530611008405685,1.1313685178756714,3.0998568534851074,1.1865447759628296,1.4483773708343506,1.3317865133285522,0.0,0.0,1.0,0.0
test,0.7496732473373413,-1.8756062984466553,0.38614732027053833,-1.2649527788162231,2.1535825729370117,3.5975000858306885,1.1744968891143799,1.8450274467468262,0.0,0.0,0.0,1.0
test,0.37405702471733093,-1.477083444595337,-0.7111333012580872,1.1933057308197021,1.3522090911865234,1.8307286500930786,3.1174325942993164,1.1602846384048462,1.0,0.0,0.0,0.0
test,1.1793574094772339,-0.8468121886253357,-0.30108609795570374,0.4593280255794525,1.7631977796554565,0.5854769945144653,3.5795178413391113,0.9999176859855652,0.0,1.0,0.0,0.0
test,0.6940886378288269,-1.5550405979156494,-1.7775987386703491,1.3220036029815674,0.32447949051856995,2.2260305881500244,1.3456696271896362,0.8324665427207947,0.0,0.0,1.0,0.0
test,3.110161066055298,-0.20637142658233643,1.7407368421554565,-0.239692822098732,0.8294960260391235,2.4259557723999023,3.713688611984253,0.30696502327919006,0.0,0.0,0.0,1.0
test,0.766050398349762,-1.8288785219192505,0.29589369893074036,1.5061403512954712,1.4252593517303467,2.0166637897491455,2.9411988258361816,2.1089048385620117,1.0,0.0,0.0,0.0
test,0.9009033441543579,-1.4657450914382935,1.1141782999038696,1.5507315397262573,1.4514771699905396,0.650759756565094,3.321519136428833,0.8491119742393494,0.0,1.0,0.0,0.0
test,1.7076796293258667,-2.3386082649230957,-1.3909729719161987,2.7011361122131348,-0.007772886194288731,0.851779580116272,3.3354461193084717,1.596731185913086,0.0,0.0,1.0,0.0
test,-1.1127108335494995,0.6690113544464111,-1.723439335823059,3.111670970916748,2.159529447555542,0.29540008306503296,2.9659876823425293,1.7002867460250854,0.0,0.0,0.0,1.0
test,1.0409789085388184,-2.006587505340576,-0.14276403188705444,1.1794244050979614,1.091821312904358,1.934255599975586,3.258859395980835,1.5455806255340576,1.0,0.0,0.0,0.0
test,1.6406878232955933,-0.9960200190544128,0.28183814883232117,0.6472832560539246,1.1139898300170898,2.7774946689605713,2.264177083969116,1.9806817770004272,0.0,1.0,0.0,0.0
test,0.2261473685503006,-1.8960380554199219,-1.300284504890442,2.517751932144165,1.9133057594299316,3.3622047901153564,3.479679584503174,3.3554975986480713,0.0,0.0,1.0,0.0
test,0.26887694001197815,-0.43654271960258484,-0.29641082882881165,2.3848021030426025,-0.7779957056045532,1.6242632865905762,3.181816577911377,-1.4397929906845093,0.0,0.0,0.0,1.0
test,0.7827771306037903,-1.607060432434082,0.007981413044035435,1.1096113920211792,0.4027255177497864,2.1797022819519043,3.6063177585601807,1.6516395807266235,1.0,0.0,0.0,0.0
test,0.5925062298774719,-0.8831546306610107,0.6257379651069641,1.1056697368621826,-0.21169349551200867,0.7121177315711975,3.4831528663635254,2.142315149307251,0.0,1.0,0.0,0.0
test,1.3284831047058105,-1.9602198600769043,0.1349472552537918,-1.1969908475875854,1.029646873474121,2.9851720333099365,3.616170883178711,1.2601224184036255,0.0,0.0,1.0,0.0
test,-1.5450239181518555,0.5107651948928833,0.03354102745652199,2.704132318496704,1.5652636289596558,-0.15677128732204437,3.897510528564453,3.260530948638916,0.0,0.0,0.0,1.0
test,0.7771256566047668,-1.6696655750274658,0.35607218742370605,0.8551145195960999,1.1101710796356201,1.5608994960784912,2.852158546447754,1.6670291423797607,1.0,0.0,0.0,0.0
test,1.5007532835006714,-1.6281354427337646,0.3781551122665405,1.6288100481033325,1.0360442399978638,1.6868308782577515,3.8839638233184814,3.2435150146484375,0.0,1.0,0.0,0.0
test,0.795596718788147,-2.1214585304260254,-2.6030633449554443,0.7256168127059937,0.3529110848903656,1.9201985597610474,2.6707119941711426,1.890467643737793,0.0,0.0,1.0,0.0
test,-0.4430312216281891,-0.0838749036192894,-0.6689485907554626,2.76008677482605,-1.3597625494003296,0.4946485459804535,2.733356475830078,0.1494765281677246,0.0,0.0,0.0,1.0
test,0.27927371859550476,-0.8410758972167969,0.45163971185684204,1.6041171550750732,0.8207259178161621,1.7305316925048828,3.9485318660736084,1.8437761068344116,1.0,0.0,0.0,0.0
test,0.9324427843093872,0.04165460914373398,1.0431796312332153,2.135300397872925,0.9780787825584412,1.5097371339797974,3.5648183822631836,2.0981507301330566,0.0,1.0,0.0,0.0
test,-1.844733715057373,-1.6447292566299438,-0.1856488734483719,0.5789562463760376,1.3795465230941772,3.3547003269195557,2.6774630546569824,2.0855112075805664,0.0,0.0,1.0,0.0
test,0.09263315051794052,-0.7252631783485413,1.8851895332336426,0.251872718334198,1.7143537998199463,0.528229832649231,5.594207286834717,3.7043616771698,0.0,0.0,0.0,1.0
test,0.7479287981987,-1.1081522703170776,-0.11108975112438202,1.1288682222366333,0.8824043273925781,2.2407689094543457,3.806741952896118,1.052004098892212,1.0,0.0,0.0,0.0
test,1.1993763446807861,-0.14501234889030457,0.3726379871368408,1.8041191101074219,0.5313029885292053,1.2479406595230103,2.7708051204681396,0.8922076225280762,0.0,1.0,0.0,0.0
test,1.2172385454177856,-0.7220176458358765,2.3924245834350586,2.0852103233337402,0.10876603424549103,1.2233326435089111,3.00300669670105,1.9177085161209106,0.0,0.0,1.0,0.0
test,-0.1772112399339676,-0.9801180958747864,-0.22486340999603271,3.5849690437316895,2.54226016998291,-0.8676961660385132,4.1053290367126465,1.2555043697357178,0.0,0.0,0.0,1.0
test,1.1476945877075195,-1.3605135679244995,-0.01372421532869339,1.1155459880828857,0.81890469789505,1.9969730377197266,3.894371747970581,2.094877243041992,1.0,0.0,0.0,0.0
test,1.2740700244903564,-1.2427407503128052,0.04901154339313507,0.35179221630096436,0.002601689426228404,1.205498218536377,4.174079418182373,1.4827889204025269,0.0,1.0,0.0,0.0
test,0.7761121392250061,-2.6233739852905273,0.2208300679922104,0.46997374296188354,2.3097269535064697,-0.15699684619903564,4.269265651702881,1.8421356678009033,0.0,0.0,1.0,0.0
test,0.3836553990840912,1.5497100353240967,0.4517240524291992,1.3590155839920044,2.900639533996582,0.7182180285453796,4.908933639526367,0.5907726287841797,0.0,0.0,0.0,1.0
test,0.6303514242172241,-1.8146015405654907,0.07207944244146347,1.8768043518066406,1.1104185581207275,1.5066989660263062,3.60905385017395,2.0483107566833496,1.0,0.0,0.0,0.0
test,1.1341456174850464,-0.16202230751514435,-0.11791995167732239,0.11243993788957596,1.7519139051437378,1.3092817068099976,2.754988193511963,1.6525431871414185,0.0,1.0,0.0,0.0
test,-0.2391226887702942,-2.5418953895568848,0.6319889426231384,-0.9083704948425293,0.7615754008293152,1.445976734161377,2.7994701862335205,2.640965461730957,0.0,0.0,1.0,0.0
test,-1.8733093738555908,-2.2334866523742676,0.5316407680511475,2.802018165588379,2.260131359100342,3.555565357208252,4.21675443649292,0.3173919916152954,0.0,0.0,0.0,1.0
test,0.20498821139335632,-1.547288179397583,-0.5836549997329712,1.4953899383544922,1.0274102687835693,2.428744077682495,3.199845790863037,1.4201120138168335,1.0,0.0,0.0,0.0
test,-0.457501620054245,-1.9341672658920288,-1.1042472124099731,0.8020322322845459,1.781511664390564,2.477222442626953,3.132398843765259,2.3902111053466797,0.0,1.0,0.0,0.0
test,-0.5768948793411255,-2.5818557739257812,0.025538770481944084,0.3181065320968628,-0.18280436098575592,3.158390522003174,2.5301167964935303,2.6963562965393066,0.0,0.0,1.0,0.0
test,2.8820390701293945,0.4744845926761627,1.3940597772598267,2.7231223583221436,-0.019797421991825104,2.9760475158691406,2.6793525218963623,1.3190646171569824,0.0,0.0,0.0,1.0
test,0.29814279079437256,-0.962425172328949,-0.3834891617298126,1.727881908416748,1.423797607421875,2.4525585174560547,3.511444330215454,1.3570867776870728,1.0,0.0,0.0,0.0
test,0.4697752594947815,-0.9504824280738831,-1.1475367546081543,-0.007386350072920322,1.6880054473876953,2.4117884635925293,2.8931899070739746,1.304687738418579,0.0,1.0,0.0,0.0
test,1.1573880910873413,-1.1173677444458008,-0.48116281628608704,2.4381701946258545,0.5082135796546936,0.28092142939567566,5.36212682723999,1.4077363014221191,0.0,0.0,1.0,0.0
test,1.0321340560913086,-2.6374735832214355,-0.69731605052948,2.988161325454712,3.5882952213287354,2.8630454540252686,5.2159104347229,2.1414692401885986,0.0,0.0,0.0,1.0
test,0.34668460488319397,-1.9301949739456177,-0.28613632917404175,1.5098921060562134,0.8997511863708496,1.392655611038208,3.1119439601898193,1.7281306982040405,1.0,0.0,0.0,0.0
test,0.9632938504219055,-0.38912585377693176,-0.6104233860969543,-0.012865440919995308,0.4589749872684479,1.7962929010391235,3.7865171432495117,2.3631205558776855,0.0,1.0,0.0,0.0
test,-0.16070377826690674,-1.0875439643859863,0.5970726013183594,2.672936201095581,1.5160436630249023,2.5785303115844727,3.4831626415252686,4.119961261749268,0.0,0.0,1.0,0.0
test,1.3833222389221191,-0.1919170320034027,1.6548875570297241,-0.3708197772502899,0.3760301172733307,0.22576425969600677,5.652384281158447,1.6008737087249756,0.0,0.0,0.0,1.0
test,0.7215085625648499,-0.9390275478363037,0.09483704715967178,0.8999626636505127,1.5404136180877686,1.207573413848877,3.1799402236938477,1.480036973953247,1.0,0.0,0.0,0.0
test,-0.2587088346481323,0.3428334891796112,0.0981757715344429,1.0723514556884766,2.0056211948394775,1.4602667093276978,3.3470654487609863,1.5746233463287354,0.0,1.0,0.0,0.0
test,1.9056798219680786,-0.09552962332963943,-0.5416266322135925,1.2739819288253784,2.413187265396118,0.623450756072998,4.818418502807617,2.2619099617004395,0.0,0.0,1.0,0.0
test,0.8537179231643677,0.5976496934890747,-0.3912632465362549,2.4556312561035156,-2.0966134071350098,1.8478299379348755,3.6589009761810303,2.3283379077911377,0.0,0.0,0.0,1.0
test,1.0133442878723145,-0.9879680871963501,0.40036216378211975,1.2677690982818604,1.3259989023208618,1.9489880800247192,2.807239055633545,2.1042354106903076,1.0,0.0,0.0,0.0
test,0.5245847702026367,-1.4411442279815674,0.905031681060791,1.9810677766799927,0.6458755135536194,1.688204050064087,2.535266637802124,0.49282705783843994,0.0,1.0,0.0,0.0
