split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
train,-1.818551778793335,-0.055347688496112823,1.3583648204803467,-1.7580598592758179,-0.36963146924972534,0.7333235144615173,-5.561287879943848,0.5612866878509521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,1.656718134880066,-0.06433240324258804,-1.8461861610412598,-1.2553414106369019,4.923710346221924,3.00824236869812,5.2632269859313965,0.040437862277030945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,1.5936681032180786,0.11336806416511536,-2.3212687969207764,0.7457895874977112,0.4702775776386261,0.5106943249702454,-1.1825412511825562,0.47897791862487793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1.3660293817520142,0.9672747254371643,-2.204010486602783,-0.4414707124233246,0.24228453636169434,0.4235665798187256,-2.0259251594543457,-0.4269101619720459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3.0291099548339844,-0.10038411617279053,0.2706182599067688,2.077725648880005,0.6521845459938049,0.5949153900146484,-1.182890772819519,-0.014619013294577599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,1.3377257585525513,2.30362868309021,-3.159256935119629,2.3055942058563232,-0.4207246005535126,2.8225417137145996,0.3288772702217102,-0.17753145098686218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,3.2313153743743896,-1.2884893417358398,-1.9456892013549805,-0.024637341499328613,-1.621476173400879,1.9362751245498657,-3.9038357734680176,-0.9425082802772522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,0.11838085204362869,-0.802720308303833,0.3794371485710144,4.827285289764404,-0.5440948605537415,-1.666894555091858,-0.11006522923707962,-0.6972520351409912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,5.584229469299316,0.025582456961274147,-0.4526921510696411,3.069262981414795,0.3020561635494232,5.564439296722412,-1.6944084167480469,-0.41208603978157043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,2.606292963027954,-2.597017526626587,-4.974606990814209,-3.265406608581543,4.030099868774414,4.687942028045654,-0.1399327963590622,-0.2620079219341278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,1.8345433473587036,0.6824735999107361,-2.0140116214752197,0.6599662899971008,0.6385980248451233,0.1034025326371193,-1.4072688817977905,0.40343186259269714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1.886622667312622,0.18769152462482452,-1.3076972961425781,1.1431711912155151,0.5600764155387878,2.4916772842407227,-0.3824186623096466,0.5645785927772522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1.2226632833480835,-1.8762203454971313,-1.4863197803497314,0.2959737181663513,1.6737688779830933,2.061413288116455,-1.4296292066574097,0.6368836164474487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,3.695706844329834,-0.7246294617652893,-2.6145732402801514,-1.416741132736206,0.8384467959403992,2.8354358673095703,-0.584126353263855,1.144263505935669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,1.954192876815796,-1.540319561958313,-1.9060122966766357,2.4282028675079346,-1.2797187566757202,0.7453250885009766,0.5306417346000671,3.701977252960205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,2.5010499954223633,-0.3698878288269043,-6.66013240814209,1.3894438743591309,0.2723812758922577,3.2321085929870605,-2.1824984550476074,0.8717113137245178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,1.9853730201721191,0.10502053797245026,-1.991565465927124,5.15406608581543,-0.07271301001310349,-1.9032416343688965,2.058692455291748,3.7297251224517822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,4.3234453201293945,-0.5928913354873657,-5.145995616912842,0.030142951756715775,6.352222919464111,3.7797670364379883,-2.3384594917297363,0.7557939887046814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,1.878701090812683,1.0381088256835938,-1.5355017185211182,0.7305064797401428,0.8946155905723572,0.9452167749404907,-1.6676708459854126,0.4192632734775543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,1.0635515451431274,1.5881775617599487,-2.39914870262146,0.24516914784908295,1.2473787069320679,1.0785789489746094,0.4266589283943176,0.33147525787353516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.13431333005428314,-0.5325372219085693,-0.5878965854644775,0.3615930676460266,0.9035305976867676,0.5148588418960571,-2.7420763969421387,-0.6081616282463074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,3.2070441246032715,1.0918301343917847,-1.8366292715072632,-1.0921541452407837,0.02330506592988968,-1.3582215309143066,-3.1504931449890137,0.3727366030216217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,-1.8842374086380005,1.8674368858337402,-2.5782220363616943,1.8631210327148438,-0.8136928677558899,1.6171455383300781,-0.8677346706390381,-1.9201968908309937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,5.45315408706665,0.07172486186027527,-2.2020230293273926,-1.5214381217956543,0.7876198887825012,-1.4658541679382324,-3.301948308944702,-1.7546497583389282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,0.11050821840763092,-1.0018630027770996,-5.523541450500488,-1.6248539686203003,1.228759765625,-2.763108491897583,0.5767621397972107,3.579660654067993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,-0.26551905274391174,1.4872742891311646,-4.265034198760986,5.784419059753418,-0.6324644684791565,3.8576619625091553,-4.150997161865234,2.337228298187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,1.2512747049331665,0.676906168460846,-1.5306525230407715,-0.002352332230657339,1.1224416494369507,0.18417122960090637,-1.0724070072174072,0.15973888337612152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,1.1247601509094238,1.3589080572128296,-0.8178750276565552,0.17334315180778503,-0.23561234772205353,0.9416409134864807,-1.5393624305725098,1.4570368528366089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,1.8009055852890015,-0.5033498406410217,-3.117499351501465,1.9959322214126587,1.0252879858016968,0.9942324757575989,-2.457974910736084,1.4149086475372314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,2.6137757301330566,1.4723507165908813,-2.210606336593628,0.30671030282974243,-2.4475791454315186,1.8572028875350952,0.4339545667171478,-0.04922099784016609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,4.930664539337158,2.031125783920288,-0.8391768932342529,1.1513406038284302,2.1223013401031494,0.08558879792690277,-1.009562611579895,3.3306188583374023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,1.3494911193847656,-0.23111270368099213,2.290424346923828,-1.1207069158554077,3.955374002456665,2.846561908721924,-2.3137431144714355,-0.42904454469680786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,0.48341047763824463,3.9427497386932373,-3.3589792251586914,0.043895404785871506,1.929605484008789,0.7443066835403442,1.3224914073944092,5.684967517852783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,1.6346323490142822,-3.5058388710021973,4.235188961029053,2.6444644927978516,3.2014358043670654,0.9373433589935303,-2.092164993286133,1.576348900794983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,0.8344213366508484,0.7115079164505005,-1.950866460800171,0.7307488322257996,0.2276609241962433,0.7540303468704224,-0.8414615988731384,0.2850574254989624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,0.6291227340698242,0.7029733657836914,-2.523075580596924,0.7167471051216125,1.925236701965332,1.4409058094024658,-1.309535026550293,-0.16234831511974335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,-0.2792263925075531,0.06307747960090637,-0.2677394449710846,-0.33748263120651245,-0.31430748105049133,0.456531822681427,0.26180970668792725,0.8583755493164062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,3.85034441947937,-0.8358078598976135,-2.2404673099517822,2.114799976348877,-0.11130740493535995,1.4201912879943848,-2.6646971702575684,1.685715675354004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,3.339411973953247,3.466191530227661,-3.1302859783172607,2.3779046535491943,0.8812248706817627,-1.953878402709961,-0.4847513735294342,0.010034116916358471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,2.0722575187683105,3.3290936946868896,-1.2321455478668213,0.6693846583366394,-1.9652291536331177,0.2666471302509308,-3.8564963340759277,-2.9059507846832275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,4.679838180541992,0.022104529663920403,0.32230547070503235,1.1230661869049072,1.4118303060531616,-3.3851890563964844,3.0293362140655518,-0.7741520404815674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,0.916884183883667,5.968317985534668,-1.1409457921981812,0.17427608370780945,1.4654808044433594,-0.8344628214836121,1.597226858139038,-4.5218987464904785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,1.784896969795227,1.0632489919662476,-1.6211143732070923,0.40380194783210754,0.3652622103691101,0.6173547506332397,-1.568833351135254,0.6741113066673279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,1.6122206449508667,-0.911332368850708,-2.4757189750671387,0.3922277092933655,1.5876847505569458,1.3690696954727173,-0.884949803352356,0.5551373362541199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,1.9633740186691284,-0.12346023321151733,-0.857298731803894,1.065434455871582,-0.6603676676750183,1.268500804901123,-2.542097330093384,-1.0797561407089233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,-0.5093657970428467,-0.7851783633232117,-3.6219632625579834,2.0338315963745117,1.378585696220398,2.3349108695983887,-0.9034780859947205,1.4515509605407715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,1.7324849367141724,-0.7433430552482605,-2.5265824794769287,-0.6686995625495911,5.065863609313965,-0.4115828275680542,0.12976861000061035,0.1636732965707779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,0.7033500075340271,-2.5241799354553223,-4.7571024894714355,1.4447550773620605,0.5343866944313049,4.19668436050415,0.8934489488601685,0.699901282787323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,4.000288486480713,3.8974990844726562,-1.0002069473266602,1.1231590509414673,3.64846134185791,-0.7522464990615845,2.6596338748931885,-2.3619985580444336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,3.5700974464416504,-0.75734543800354,-5.4935832023620605,-2.5035789012908936,-1.4259315729141235,-4.197754859924316,0.991595447063446,1.2534428834915161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
val,1.4962592124938965,0.7028300166130066,-1.4021869897842407,0.09728685021400452,1.2017115354537964,0.24663546681404114,-0.6666647791862488,0.9496711492538452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val,1.4820218086242676,-0.14022129774093628,-2.2400410175323486,1.388715386390686,0.23582959175109863,1.9861173629760742,-1.4892711639404297,-0.04237421974539757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
val,1.3653079271316528,0.007578267715871334,-0.9683278799057007,-1.8712574243545532,2.159142017364502,0.3875998556613922,-1.3158347606658936,0.8369675874710083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
val,4.222629070281982,1.8682199716567993,-1.0428171157836914,-0.12094887346029282,2.5954692363739014,0.11327240616083145,0.6577478051185608,0.0032065429259091616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
val,1.1548640727996826,2.4762086868286133,-1.757926344871521,-2.0505452156066895,3.1663081645965576,1.028428316116333,2.0407018661499023,0.8478595614433289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
val,0.8698959946632385,0.19293002784252167,-2.823554039001465,-1.2711122035980225,-2.4736783504486084,-2.7372303009033203,-3.396613121032715,-0.7268185615539551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
val,4.174415588378906,1.6374598741531372,2.017728567123413,2.289027214050293,4.412466049194336,0.9144279956817627,-0.8714354038238525,3.862030029296875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
val,5.1668195724487305,3.9276576042175293,-3.674048662185669,4.836278915405273,4.422186374664307,2.133622407913208,-0.22615928947925568,-0.7692192792892456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2796837091445923,0.24219787120819092,-2.4106857776641846,0.31976139545440674,0.5346213579177856,0.5930013656616211,-0.7635787725448608,0.657345175743103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6085432767868042,1.302748441696167,-1.8063453435897827,1.1605684757232666,-0.11953932046890259,1.4029361009597778,-0.8604193925857544,1.8426733016967773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6894149780273438,0.7528766393661499,-1.8661466836929321,0.34223225712776184,0.5857521295547485,-1.6544195413589478,-2.409076452255249,1.26189386844635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.4284669756889343,-1.543425440788269,-0.37176936864852905,2.4840409755706787,1.0602411031723022,0.8034913539886475,-1.0352246761322021,-1.0001565217971802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0633463859558105,1.2140319347381592,-3.2101504802703857,-2.502073287963867,1.172652006149292,0.21438570320606232,-3.958374261856079,1.265573501586914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1184442043304443,2.411102056503296,-3.135897397994995,2.5061051845550537,0.8235982656478882,3.4413535594940186,-4.269692897796631,1.4841886758804321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3887696266174316,-3.4292802810668945,0.6023083329200745,5.075347423553467,0.41301020979881287,3.0948925018310547,-0.3834976851940155,1.4375778436660767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.751745879650116,4.537116050720215,-3.716404438018799,-2.4050257205963135,-2.978071689605713,-3.5158426761627197,-0.7096404433250427,1.915840983390808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.335861325263977,0.6815360188484192,-1.7785757780075073,-0.09154726564884186,0.9749082922935486,0.9458151459693909,-1.4871196746826172,0.15705431997776031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5673595666885376,-0.6784738898277283,-2.371467113494873,1.4251112937927246,0.9234545826911926,0.5409605503082275,-0.9718837141990662,0.24835827946662903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.362297296524048,-0.876842737197876,-0.7952708005905151,1.3423415422439575,0.7181968092918396,-0.1286807656288147,-0.966325044631958,-0.7003313899040222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3538545370101929,0.05684021860361099,0.4232498109340668,-1.893661618232727,2.261201858520508,2.380270481109619,-1.7674243450164795,0.5747113823890686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9255071878433228,3.7360999584198,-1.1929779052734375,1.0365108251571655,-0.8164981603622437,-0.17032824456691742,-0.8358614444732666,3.8004393577575684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.443819522857666,-1.7803090810775757,-1.0961216688156128,1.0723135471343994,0.31049415469169617,3.0824437141418457,3.6776559352874756,2.076587438583374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8327534794807434,-1.4150115251541138,-3.933511257171631,1.7262769937515259,4.298391819000244,-2.8660519123077393,-3.128469705581665,1.9121812582015991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.28635835647583,-0.333068311214447,-1.405749797821045,-5.051713466644287,1.9022655487060547,-1.2268720865249634,-5.682774066925049,1.197768211364746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9393063187599182,0.31098172068595886,-1.2361327409744263,0.5222158432006836,0.9135923981666565,0.5105260014533997,-0.4431872069835663,0.13060683012008667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1704795360565186,1.5926553010940552,-1.1416864395141602,0.4651449918746948,1.3384931087493896,1.7297885417938232,-1.7471715211868286,-0.15945719182491302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.021897315979004,-1.1027073860168457,-3.143717050552368,1.6839872598648071,0.42054831981658936,1.6452292203903198,-1.170745611190796,-0.6876097917556763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.3270037174224854,0.4972098767757416,-1.0458049774169922,-0.7730942368507385,2.8528027534484863,2.153308153152466,-2.3605782985687256,2.022813558578491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.10070540755987167,1.208404541015625,-0.422599196434021,2.4430174827575684,-0.8900193572044373,-2.7062792778015137,0.20184744894504547,-0.3927205801010132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.32595598697662354,2.4908528327941895,-1.1323965787887573,-1.563858985900879,0.5544016361236572,-2.181974172592163,-4.0038323402404785,2.8719840049743652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.528847694396973,3.6589319705963135,0.7605261206626892,1.1584978103637695,-0.46815794706344604,3.346649408340454,-2.0766448974609375,-2.351595401763916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.39436426758766174,-0.5246254801750183,0.16447678208351135,-3.3409876823425293,4.302969455718994,-0.347103089094162,1.1881564855575562,-4.535778999328613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0248123407363892,0.4023818373680115,-1.2986927032470703,0.8013871908187866,0.3356116712093353,1.3172496557235718,-0.89805668592453,0.6730823516845703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.10809134691953659,0.38687384128570557,-1.644073724746704,-0.2243940383195877,1.3797448873519897,0.42307180166244507,-0.7404433488845825,-0.4239290952682495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.31857362389564514,-0.14591149985790253,-1.2282689809799194,2.2307918071746826,1.3649685382843018,0.598268449306488,-0.8388624787330627,2.378817081451416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0550395250320435,3.816404342651367,-2.1306471824645996,0.5782661437988281,2.0814714431762695,-0.7354542016983032,-1.028063178062439,1.5206730365753174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7040196657180786,-0.15497668087482452,-1.4330915212631226,-2.388707399368286,1.5960685014724731,-2.504291534423828,-2.8925440311431885,-0.11858287453651428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0310906171798706,-0.19712862372398376,-4.396524906158447,-2.4818339347839355,-1.809507131576538,2.431229591369629,1.560104489326477,2.140529155731201,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.476818323135376,2.3611416816711426,-0.29460951685905457,4.932780742645264,3.5782225131988525,3.0008347034454346,-1.1123584508895874,-1.2428336143493652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.663478136062622,-4.077077388763428,-2.7141120433807373,4.1180739402771,-1.0452977418899536,-2.2109062671661377,-1.8789714574813843,-2.775599241256714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3394795656204224,1.1804569959640503,-1.8080241680145264,0.2102997899055481,0.6362631916999817,1.0771626234054565,-1.4063721895217896,0.1820598691701889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6649495363235474,0.8676332831382751,-0.9995484352111816,1.8177074193954468,-0.0664859265089035,1.2561671733856201,-1.6659005880355835,1.075459599494934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0434322357177734,0.5394068956375122,-1.695225477218628,-1.7798484563827515,1.5056456327438354,2.433675527572632,-0.689785897731781,0.5410708785057068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.95656156539917,1.4379901885986328,-0.9494985342025757,1.9663220643997192,-1.6082602739334106,1.0374537706375122,-2.6798336505889893,1.8293265104293823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.120025873184204,2.4669418334960938,-2.854300022125244,3.682837963104248,-1.3583567142486572,2.4009599685668945,-0.5058469772338867,-1.0747921466827393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8776887655258179,-1.2909209728240967,-1.1872448921203613,-3.415773868560791,4.385099411010742,0.16397006809711456,-0.6062721610069275,2.121100664138794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.9069472551345825,1.4033687114715576,1.2257258892059326,-1.9272061586380005,0.11151102930307388,3.5254790782928467,2.5467450618743896,4.228262424468994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.477468967437744,-1.3698151111602783,0.877620279788971,2.4144363403320312,-2.7051427364349365,3.3366076946258545,-2.8493127822875977,4.864832878112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.099505662918091,1.0969617366790771,-1.492449402809143,0.9588330984115601,0.63113933801651,0.8684332370758057,-1.3422520160675049,0.5664641857147217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.97370183467865,-0.10299915075302124,-2.2198290824890137,-0.7977767586708069,-0.04544421285390854,0.23550407588481903,-1.3195866346359253,0.5841124057769775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.384024143218994,-0.7323281764984131,-0.08477244526147842,1.51358163356781,-0.5012211799621582,0.8139538764953613,-1.0915014743804932,-0.768677830696106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.847794771194458,-1.5067776441574097,1.4437780380249023,0.7195451855659485,0.7799851298332214,1.4135310649871826,0.3652452826499939,0.7546875476837158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.8607096672058105,-1.3757376670837402,-1.0486524105072021,-1.5404165983200073,1.0213991403579712,1.6429369449615479,-2.7249016761779785,1.6028234958648682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.72757089138031,0.6395723223686218,0.2073255479335785,0.7703515291213989,4.695006847381592,-3.160078763961792,0.09523377567529678,1.3590253591537476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.3000251054763794,-1.8125392198562622,-4.108338356018066,4.1583757400512695,4.074386119842529,1.3636729717254639,-4.24816370010376,0.808253824710846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.227359771728516,3.474815607070923,-0.19222109019756317,3.650841236114502,1.9382550716400146,4.1046881675720215,3.2603657245635986,-0.34369122982025146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0959231853485107,0.6037808060646057,-1.4006752967834473,0.20582923293113708,1.31398344039917,0.9056993126869202,-0.6505251526832581,1.003744125366211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
